# frame 	 moment
151000 2.29167568240478e+01
152000 2.32073216942167e+01
153000 2.30743819864709e+01
154000 2.30998272372788e+01
155000 2.30541016450573e+01
156000 2.28876981482179e+01
157000 2.30639879581868e+01
158000 2.30307816338132e+01
159000 2.29713050422227e+01
160000 2.28368959318147e+01
161000 2.30442305363993e+01
162000 2.30109196145722e+01
163000 2.30210721298582e+01
164000 2.30886039814095e+01
165000 2.31643516960198e+01
166000 2.30299856614514e+01
167000 2.30711593462986e+01
168000 2.31338352201926e+01
169000 2.31105395576841e+01
170000 2.29949550808802e+01
171000 2.30627211838642e+01
172000 2.31259132099719e+01
173000 2.31700933879140e+01
174000 2.32741212311532e+01
175000 2.33351165089056e+01
176000 2.33975529163762e+01
177000 2.31182274853502e+01
178000 2.30337681266124e+01
179000 2.32979323000891e+01
180000 2.32763091070841e+01
181000 2.34063313705191e+01
182000 2.33560944482431e+01
183000 2.35161360200317e+01
184000 2.36642043286219e+01
185000 2.35461908217250e+01
186000 2.33309788765091e+01
187000 2.34879006582976e+01
188000 2.33089171392139e+01
189000 2.32226754902306e+01
190000 2.31928141197163e+01
191000 2.31449553825157e+01
192000 2.32743365264246e+01
193000 2.32810979688639e+01
194000 2.32522957322036e+01
195000 2.32144418546125e+01
196000 2.32499138945109e+01
197000 2.32104899829036e+01
198000 2.31612503222015e+01
199000 2.31976449794615e+01
200000 2.32990887557286e+01
201000 2.35015513030486e+01
202000 2.30631330171920e+01
203000 2.31098135597836e+01
204000 2.29647218460623e+01
205000 2.28693511924513e+01
206000 2.30795684704645e+01
207000 2.30791844553479e+01
208000 2.31812418415825e+01
209000 2.33440988448319e+01
210000 2.33963234793950e+01
211000 2.30916412268660e+01
212000 2.32079113526221e+01
213000 2.33174208353324e+01
214000 2.32840046934341e+01
215000 2.33832560290068e+01
216000 2.34268446239897e+01
217000 2.32738626149326e+01
218000 2.32895705878560e+01
219000 2.33926896007105e+01
220000 2.33350203074617e+01
221000 2.33531309688712e+01
222000 2.33556994738473e+01
223000 2.33502516353651e+01
224000 2.32071571612170e+01
225000 2.32702701392172e+01
226000 2.31993961324086e+01
227000 2.33612326873786e+01
228000 2.34450080886801e+01
229000 2.31540491003116e+01
230000 2.32102180529025e+01
231000 2.33139369698551e+01
232000 2.32263930313440e+01
233000 2.31386527219879e+01
234000 2.31487285023047e+01
235000 2.32340063992716e+01
236000 2.31020790919045e+01
237000 2.32146973894089e+01
238000 2.33565367965519e+01
239000 2.33119120806866e+01
240000 2.33016899074335e+01
241000 2.33865789955355e+01
242000 2.34355455819761e+01
243000 2.32883714195235e+01
244000 2.34944053313846e+01
245000 2.31829199836538e+01
246000 2.33011562294900e+01
247000 2.33772174429700e+01
248000 2.33237991735429e+01
249000 2.32595844543678e+01
250000 2.32886244509309e+01
251000 2.32942207870043e+01
252000 2.33147526623002e+01
253000 2.32997185607813e+01
254000 2.32827378751643e+01
255000 2.34302079066693e+01
256000 2.34809370330064e+01
257000 2.31193481360009e+01
258000 2.34046829418997e+01
259000 2.33994329651416e+01
260000 2.34729594739521e+01
261000 2.34759773557398e+01
262000 2.32210220831827e+01
263000 2.30322014397058e+01
264000 2.30778873734022e+01
265000 2.29626683491529e+01
266000 2.30287821892825e+01
267000 2.31910014387579e+01
268000 2.29307068968655e+01
269000 2.29291978406674e+01
270000 2.30915654595022e+01
271000 2.30827313807740e+01
272000 2.32528331547154e+01
273000 2.32368844206421e+01
274000 2.31775384392688e+01
275000 2.31319837481444e+01
276000 2.32721991739311e+01
277000 2.31044149978904e+01
278000 2.32516361749981e+01
279000 2.32433887038559e+01
280000 2.31556776998872e+01
281000 2.30857074007821e+01
282000 2.32168738285596e+01
283000 2.31943331808831e+01
284000 2.31251075976285e+01
285000 2.29932093185463e+01
286000 2.29360089415394e+01
287000 2.31304960711448e+01
288000 2.29123108731125e+01
289000 2.31891193991594e+01
290000 2.30933074288658e+01
291000 2.31649015277879e+01
292000 2.31950383943441e+01
293000 2.32109465018993e+01
294000 2.35205547313393e+01
295000 2.33687159239766e+01
296000 2.33280670205057e+01
297000 2.32706467098851e+01
298000 2.33944245283988e+01
299000 2.33799865282237e+01
300000 2.35276777814908e+01
301000 2.34448991713400e+01
302000 2.33690447805576e+01
303000 2.35547514940214e+01
304000 2.35409702613541e+01
305000 2.34574628958550e+01
306000 2.35044523756913e+01
307000 2.34803780197983e+01
308000 2.32933163167752e+01
309000 2.31592682009216e+01
310000 2.32159647761819e+01
311000 2.33088085283260e+01
312000 2.34039780902355e+01
313000 2.34688929268767e+01
314000 2.33717451319116e+01
315000 2.33246856566590e+01
316000 2.32267613483109e+01
317000 2.31662831766057e+01
318000 2.33535272838631e+01
319000 2.33950909139706e+01
320000 2.33256674858011e+01
321000 2.35361600565240e+01
322000 2.35792900641195e+01
323000 2.34904430423875e+01
324000 2.34875238208330e+01
325000 2.34065671893543e+01
326000 2.33315938750417e+01
327000 2.34708918191362e+01
328000 2.34216750518995e+01
329000 2.33693798749871e+01
330000 2.33948570323821e+01
331000 2.34868084589721e+01
332000 2.33523678767906e+01
333000 2.31746171582791e+01
334000 2.33532234888332e+01
335000 2.33022793927007e+01
336000 2.32272520390216e+01
337000 2.33551578456953e+01
338000 2.32938497639471e+01
339000 2.32192377775919e+01
340000 2.30916367326757e+01
341000 2.31970017162387e+01
342000 2.31916335027128e+01
343000 2.32045312877806e+01
344000 2.31853981143095e+01
345000 2.31140590023991e+01
346000 2.30840302762416e+01
347000 2.32671375810379e+01
348000 2.34684594014234e+01
349000 2.32371732967954e+01
350000 2.31964447025540e+01
351000 2.30643075520457e+01
352000 2.32679347240082e+01
353000 2.33001245664721e+01
354000 2.33127527784503e+01
355000 2.34067986224767e+01
356000 2.33966634500228e+01
357000 2.34484453989207e+01
358000 2.34336907689448e+01
359000 2.33542234036041e+01
360000 2.32389688019058e+01
361000 2.32326148943748e+01
362000 2.31561558573917e+01
363000 2.33057693670995e+01
364000 2.33089284453257e+01
365000 2.31602872324128e+01
366000 2.30791622153831e+01
367000 2.32470181251576e+01
368000 2.33107878768901e+01
369000 2.30281608160478e+01
370000 2.31827452381479e+01
371000 2.32090356321845e+01
372000 2.32938926144631e+01
373000 2.32959556743096e+01
374000 2.34976374310421e+01
375000 2.34222514137092e+01
376000 2.36030472807621e+01
377000 2.32812001725891e+01
378000 2.32535606794902e+01
379000 2.32659358438492e+01
380000 2.32687368886040e+01
381000 2.33356290300284e+01
382000 2.34071829671246e+01
383000 2.33040355309222e+01
384000 2.34850539124241e+01
385000 2.35422802273966e+01
386000 2.35401326130593e+01
387000 2.35475634958163e+01
388000 2.32190132470512e+01
389000 2.33705320692086e+01
390000 2.33066221239330e+01
391000 2.33423294976255e+01
392000 2.33798682865308e+01
393000 2.34011113361837e+01
394000 2.31373243011463e+01
395000 2.33293967081827e+01
396000 2.33154772551678e+01
397000 2.32109597495007e+01
398000 2.32264852544382e+01
399000 2.33495473073972e+01
400000 2.31890033631138e+01
401000 2.30968774974715e+01
402000 2.31617297802817e+01
403000 2.33105076952974e+01
404000 2.33588426795514e+01
405000 2.34932244931507e+01
406000 2.35264837894145e+01
407000 2.35218702418370e+01
408000 2.35890891623047e+01
409000 2.36916930758849e+01
410000 2.36037963710961e+01
411000 2.36609637499950e+01
412000 2.36517757692678e+01
413000 2.37234720384059e+01
414000 2.35882018896127e+01
415000 2.36244648272690e+01
416000 2.36309321271084e+01
417000 2.35725649919462e+01
418000 2.36361995894820e+01
419000 2.36437262034983e+01
420000 2.35668555460690e+01
421000 2.37380267450203e+01
422000 2.36627829556972e+01
423000 2.34211113151314e+01
424000 2.36096385428179e+01
425000 2.36745309600678e+01
426000 2.36922717267108e+01
427000 2.36604443875593e+01
428000 2.35775347176898e+01
429000 2.37639005159769e+01
430000 2.38045340264351e+01
431000 2.38015729527085e+01
432000 2.37178718638960e+01
433000 2.37641471788764e+01
434000 2.38382049529922e+01
435000 2.38677694008039e+01
436000 2.37599482059906e+01
437000 2.36192024685428e+01
438000 2.35669394195965e+01
439000 2.35813256207426e+01
440000 2.36560026849542e+01
441000 2.36737690288893e+01
442000 2.36448609799249e+01
443000 2.37985674555388e+01
444000 2.38210041673951e+01
445000 2.37989806811779e+01
446000 2.37944091772752e+01
447000 2.38223894685085e+01
448000 2.37641917223989e+01
449000 2.37250544290691e+01
450000 2.37134131961236e+01
451000 2.34624152285482e+01
452000 2.34523246177203e+01
453000 2.36172203986548e+01
454000 2.35335112372388e+01
455000 2.36789391916146e+01
456000 2.37807857137586e+01
457000 2.38187594949706e+01
458000 2.39524383189850e+01
459000 2.37702868055389e+01
460000 2.36377954956597e+01
461000 2.37123297413341e+01
462000 2.38283014937592e+01
463000 2.36779686846021e+01
464000 2.35632991528961e+01
465000 2.36116501041202e+01
466000 2.34456836816765e+01
467000 2.34132620413249e+01
468000 2.34809537876330e+01
469000 2.36163042660068e+01
470000 2.37102742893160e+01
471000 2.35876264587065e+01
472000 2.35507933517722e+01
473000 2.36168353494441e+01
474000 2.34018160369001e+01
475000 2.33785204170854e+01
476000 2.34604841531522e+01
477000 2.33861658740343e+01
478000 2.34492767058371e+01
479000 2.31913067707982e+01
480000 2.32436995226267e+01
481000 2.31828095280631e+01
482000 2.30625905043949e+01
483000 2.31716633085149e+01
484000 2.32903281442629e+01
485000 2.34755809287620e+01
486000 2.37135869946132e+01
487000 2.38671072294889e+01
488000 2.36930334973796e+01
489000 2.35800810042276e+01
490000 2.36722581955287e+01
491000 2.35815904726360e+01
492000 2.36995631701254e+01
493000 2.38752672645210e+01
494000 2.37873879706032e+01
495000 2.38513783608910e+01
496000 2.37917600137908e+01
497000 2.37438746086449e+01
498000 2.36490217175168e+01
499000 2.37647088554950e+01
500000 2.38864589994652e+01
501000 2.40298148321122e+01
502000 2.40278415855225e+01
503000 2.40260025648797e+01
504000 2.39848378310608e+01
505000 2.39075818145726e+01
506000 2.38892519871747e+01
507000 2.36128872940129e+01
508000 2.36684181508524e+01
509000 2.36632164876605e+01
510000 2.38598550452283e+01
511000 2.39964464611067e+01
512000 2.37815740256668e+01
513000 2.38043132471079e+01
514000 2.37525590137770e+01
515000 2.39571307437888e+01
516000 2.37821311601940e+01
517000 2.37793695367637e+01
518000 2.37554793985654e+01
519000 2.39100925845026e+01
520000 2.37998225217430e+01
521000 2.39498599970105e+01
522000 2.39801300093815e+01
523000 2.40080780449499e+01
524000 2.40509765013764e+01
525000 2.40564220609918e+01
526000 2.40751347499997e+01
527000 2.38705080625403e+01
528000 2.41813412355112e+01
529000 2.41480223500116e+01
530000 2.40874898807571e+01
531000 2.39938244967242e+01
532000 2.40601810448209e+01
533000 2.41025906607260e+01
534000 2.42281296911459e+01
535000 2.40663598620086e+01
536000 2.40662415985662e+01
537000 2.37035735992700e+01
538000 2.36348990257356e+01
539000 2.38002714918321e+01
540000 2.40373260926286e+01
541000 2.39676385959098e+01
542000 2.38411472335622e+01
543000 2.40347913139565e+01
544000 2.38488878947911e+01
545000 2.39335625942447e+01
546000 2.39337065516969e+01
547000 2.38882767995814e+01
548000 2.40356528512996e+01
549000 2.38921927424097e+01
550000 2.39779310944793e+01
551000 2.39896769256999e+01
552000 2.38909137804508e+01
553000 2.37690416036138e+01
554000 2.38594644734390e+01
555000 2.38234836414165e+01
556000 2.38828086762101e+01
557000 2.37991352013615e+01
558000 2.36764763668550e+01
559000 2.36105578354183e+01
560000 2.37399604756070e+01
561000 2.35376946124783e+01
562000 2.35275838087888e+01
563000 2.37395233376549e+01
564000 2.38316148024615e+01
565000 2.38102010771894e+01
566000 2.38032246922005e+01
567000 2.37190893793872e+01
568000 2.37347714150066e+01
569000 2.38274384373706e+01
570000 2.36822175344611e+01
571000 2.36696464320844e+01
572000 2.36675321740121e+01
573000 2.38715657671881e+01
574000 2.36849067958779e+01
575000 2.34829832900759e+01
576000 2.33357106404558e+01
577000 2.33724776592292e+01
578000 2.34574336197751e+01
579000 2.35455475484421e+01
580000 2.36569295501595e+01
581000 2.36917821069723e+01
582000 2.36703814025516e+01
583000 2.36932121583976e+01
584000 2.37652766848514e+01
585000 2.36754223321196e+01
586000 2.35625922253961e+01
587000 2.34203949861760e+01
588000 2.36553424296238e+01
589000 2.35215916956745e+01
590000 2.35956392511131e+01
591000 2.36523781606111e+01
592000 2.35282175617854e+01
593000 2.37069162381505e+01
594000 2.37687863172934e+01
595000 2.36677606990675e+01
596000 2.37779097248577e+01
597000 2.40535103906268e+01
598000 2.41040332721034e+01
599000 2.39536845565975e+01
600000 2.39337350862512e+01
601000 2.39678192262382e+01
602000 2.37455249719976e+01
603000 2.37160951902030e+01
604000 2.37720546806633e+01
605000 2.37139323292603e+01
606000 2.37096539803527e+01
607000 2.36136679499313e+01
608000 2.37934046487989e+01
609000 2.35652605357174e+01
610000 2.35296892334526e+01
611000 2.34847612907202e+01
612000 2.36817294816908e+01
613000 2.37937703339619e+01
614000 2.38578372298274e+01
615000 2.38731086716533e+01
616000 2.39086361025385e+01
617000 2.37756253828157e+01
618000 2.38681516341598e+01
619000 2.37293932278983e+01
620000 2.37343151712833e+01
621000 2.37194856597233e+01
622000 2.37624556298339e+01
623000 2.37290113308806e+01
624000 2.36542872266177e+01
625000 2.35711535840001e+01
626000 2.35069207372347e+01
627000 2.34833420043296e+01
628000 2.35039377128357e+01
629000 2.36829266343453e+01
630000 2.36881303711345e+01
631000 2.36685833883606e+01
632000 2.36266018743426e+01
633000 2.36362216634753e+01
634000 2.35661352671255e+01
635000 2.35044374180034e+01
636000 2.35175305244849e+01
637000 2.35372397320514e+01
638000 2.38050598540612e+01
639000 2.35227136906874e+01
640000 2.34642002281532e+01
641000 2.36028122200115e+01
642000 2.36242517012174e+01
643000 2.35591085653958e+01
644000 2.36207531955715e+01
645000 2.35757658034048e+01
646000 2.38279814063500e+01
647000 2.38810261501072e+01
648000 2.38158635740763e+01
649000 2.39402915259431e+01
650000 2.37274283006164e+01
651000 2.36172376881889e+01
652000 2.36541875576910e+01
653000 2.37263455514773e+01
654000 2.35399068998325e+01
655000 2.34567656052616e+01
656000 2.35779971108944e+01
657000 2.34805408315340e+01
658000 2.34211896495858e+01
659000 2.33300941976668e+01
660000 2.33891019015699e+01
661000 2.34224716293589e+01
662000 2.33160084259920e+01
663000 2.34775677103831e+01
664000 2.34963834954324e+01
665000 2.35736533998096e+01
666000 2.35133414569269e+01
667000 2.35657191348659e+01
668000 2.37356889393275e+01
669000 2.38407350917337e+01
670000 2.38660545037985e+01
671000 2.38000198854948e+01
672000 2.37338090086575e+01
673000 2.37014035530689e+01
674000 2.36712680682321e+01
675000 2.37698375736093e+01
676000 2.37457098056048e+01
677000 2.39244171087594e+01
678000 2.39379704980788e+01
679000 2.38348918143173e+01
680000 2.36603544057111e+01
681000 2.37022908443426e+01
682000 2.36631298352361e+01
683000 2.36262230908869e+01
684000 2.34967686027877e+01
685000 2.33698871806637e+01
686000 2.35726781849275e+01
687000 2.35934929932319e+01
688000 2.35702553435254e+01
689000 2.35845989168225e+01
690000 2.35162001158999e+01
691000 2.35357555101273e+01
692000 2.34485825293926e+01
693000 2.35607851996219e+01
694000 2.35213319712243e+01
695000 2.36556333672170e+01
696000 2.35817043297191e+01
697000 2.35436809536482e+01
698000 2.33470764869231e+01
699000 2.34099931583173e+01
700000 2.35294594499737e+01
701000 2.35021860180575e+01
702000 2.35058187717672e+01
703000 2.35079563831979e+01
704000 2.37859760697757e+01
705000 2.36815216405088e+01
706000 2.38580668378659e+01
707000 2.38510800172895e+01
708000 2.37450812314840e+01
709000 2.38259683836488e+01
710000 2.37777120361089e+01
711000 2.38324509072238e+01
712000 2.36649125093111e+01
713000 2.36350043658246e+01
714000 2.38010624004804e+01
715000 2.37557183108911e+01
716000 2.37889506179204e+01
717000 2.37962299632098e+01
718000 2.37396889005301e+01
719000 2.36835999105142e+01
720000 2.36502178585732e+01
721000 2.36128895726195e+01
722000 2.36456372776535e+01
723000 2.36676603368978e+01
724000 2.34201507965356e+01
725000 2.36154717652856e+01
726000 2.33244440046733e+01
727000 2.33909143651483e+01
728000 2.37326361559397e+01
729000 2.35563383567648e+01
730000 2.35155306515827e+01
731000 2.36133661648557e+01
732000 2.34615188772237e+01
733000 2.33158182138401e+01
734000 2.35841609225431e+01
735000 2.34112225159253e+01
736000 2.31769606595855e+01
737000 2.32290212322487e+01
738000 2.34292206053471e+01
739000 2.33917041310913e+01
740000 2.32767322620325e+01
741000 2.33677651724487e+01
742000 2.35118348229912e+01
743000 2.32236438945877e+01
744000 2.33761783323725e+01
745000 2.33013681034029e+01
746000 2.35031473949002e+01
747000 2.35557777226534e+01
748000 2.35140310059994e+01
749000 2.34457656932877e+01
750000 2.32732324821359e+01
751000 2.33625133451962e+01
752000 2.35490916186164e+01
753000 2.33084244915532e+01
754000 2.33722876087674e+01
755000 2.33683297949402e+01
756000 2.34861815593266e+01
757000 2.33474922523673e+01
758000 2.34121901038734e+01
759000 2.35062309542959e+01
760000 2.35427132751894e+01
761000 2.35303577451238e+01
762000 2.33544383236008e+01
763000 2.35277190731549e+01
764000 2.34008280160847e+01
765000 2.34886878082645e+01
766000 2.33995795914671e+01
767000 2.32311005567535e+01
768000 2.34496205093106e+01
769000 2.34210126501948e+01
770000 2.35089021034718e+01
771000 2.34877520655563e+01
772000 2.34319641312026e+01
773000 2.34607886251504e+01
774000 2.33836331036352e+01
775000 2.32299535158638e+01
776000 2.34070275809003e+01
777000 2.33302877413461e+01
778000 2.34305654481094e+01
779000 2.34630077468258e+01
780000 2.36335254938730e+01
781000 2.37290207535926e+01
782000 2.36047146126496e+01
783000 2.35573818871771e+01
784000 2.34149127962376e+01
785000 2.33477110813623e+01
786000 2.32255336970030e+01
787000 2.32164528657455e+01
788000 2.33661214126511e+01
789000 2.33481969989330e+01
790000 2.32214451417179e+01
791000 2.32904541838944e+01
792000 2.34155672259107e+01
793000 2.35288116148731e+01
794000 2.34412937705153e+01
795000 2.35073672783267e+01
796000 2.34477415750120e+01
797000 2.36259267142370e+01
798000 2.35608341840198e+01
799000 2.35551758654825e+01
800000 2.36315196879545e+01
801000 2.34567073212176e+01
802000 2.35967127863877e+01
803000 2.35435218685538e+01
804000 2.35107246407718e+01
805000 2.33822989975578e+01
806000 2.33836515576471e+01
807000 2.33969715699287e+01
808000 2.33493444586457e+01
809000 2.33720563224708e+01
810000 2.34721629546197e+01
811000 2.34159359812407e+01
812000 2.34721157441972e+01
813000 2.34823978274612e+01
814000 2.34948688275612e+01
815000 2.35189181371882e+01
816000 2.36346883872854e+01
817000 2.34918354890782e+01
818000 2.35656617823000e+01
819000 2.34973300391732e+01
820000 2.34933648245254e+01
821000 2.34958264118764e+01
822000 2.34075941329699e+01
823000 2.34770558731649e+01
824000 2.34358700755136e+01
825000 2.32760641170774e+01
826000 2.33510510100053e+01
827000 2.32631466237759e+01
828000 2.32717407624026e+01
829000 2.33137811728914e+01
830000 2.34083860367462e+01
831000 2.34845721508772e+01
832000 2.34610924203213e+01
833000 2.35407147482188e+01
834000 2.36877426867517e+01
835000 2.36402215594803e+01
836000 2.36094911017489e+01
837000 2.34995383542490e+01
838000 2.35964274276557e+01
839000 2.34956132988953e+01
840000 2.34871667871382e+01
841000 2.34192218672134e+01
842000 2.34271858925770e+01
843000 2.32596924356952e+01
844000 2.32681564093876e+01
845000 2.33280599145746e+01
846000 2.34674515658958e+01
847000 2.34231647894289e+01
848000 2.35847952267970e+01
849000 2.37079356177199e+01
850000 2.35922169269104e+01
851000 2.36882157357618e+01
852000 2.37710068218197e+01
853000 2.37991197196231e+01
854000 2.37790405065626e+01
855000 2.35838523429940e+01
856000 2.36075864575309e+01
857000 2.36160436659822e+01
858000 2.37028924193146e+01
859000 2.38200268948271e+01
860000 2.36191998313215e+01
861000 2.34762629651632e+01
862000 2.37661482939740e+01
863000 2.36771462352192e+01
864000 2.37335972724664e+01
865000 2.37435796332122e+01
866000 2.36011902199162e+01
867000 2.35769733494156e+01
868000 2.35980894119412e+01
869000 2.34521637165642e+01
870000 2.33886521364639e+01
871000 2.34472343942934e+01
872000 2.36458392562362e+01
873000 2.35000365216738e+01
874000 2.34807052063078e+01
875000 2.35703485456454e+01
876000 2.35564910695549e+01
877000 2.34667465383428e+01
878000 2.34755729213489e+01
879000 2.34727485333289e+01
880000 2.35425462843821e+01
881000 2.33977664415682e+01
882000 2.34281929084956e+01
883000 2.34457487392646e+01
884000 2.35098110852332e+01
885000 2.34934403275576e+01
886000 2.34040153921202e+01
887000 2.34959988049604e+01
888000 2.35122157308084e+01
889000 2.35726248068228e+01
890000 2.37524200773234e+01
891000 2.37837531265297e+01
892000 2.37099540239018e+01
893000 2.36640685554764e+01
894000 2.35292295175618e+01
895000 2.34744557892164e+01
896000 2.33871645983005e+01
897000 2.33895876712837e+01
898000 2.34462666729570e+01
899000 2.35786652737680e+01
900000 2.35486015405077e+01
901000 2.36603142688195e+01
902000 2.35219132270062e+01
903000 2.35197705398232e+01
904000 2.35279364759927e+01
905000 2.34840644160079e+01
906000 2.34743729567706e+01
907000 2.33090081785525e+01
908000 2.35158640924119e+01
909000 2.35530042367140e+01
910000 2.35917964282937e+01
911000 2.34704006830071e+01
912000 2.34980881164751e+01
913000 2.35560580614136e+01
914000 2.36085160668712e+01
915000 2.34677834484427e+01
916000 2.36004714117053e+01
917000 2.36129151962317e+01
918000 2.37243048121598e+01
919000 2.38311026307270e+01
920000 2.37578275789202e+01
921000 2.36391723566229e+01
922000 2.35316523635068e+01
923000 2.37238727243071e+01
924000 2.36863903092757e+01
925000 2.35702282688319e+01
926000 2.34854285456614e+01
927000 2.34930292218351e+01
928000 2.34066468537264e+01
929000 2.35256664023437e+01
930000 2.37590185582624e+01
931000 2.36640806040994e+01
932000 2.35484975219405e+01
933000 2.36954676312029e+01
934000 2.36116277566961e+01
935000 2.34006533736822e+01
936000 2.35819735301229e+01
937000 2.33475331727668e+01
938000 2.34520764354467e+01
939000 2.33373670558453e+01
940000 2.32375403488360e+01
941000 2.34502366342015e+01
942000 2.33887008428324e+01
943000 2.33183122183530e+01
944000 2.33178230109618e+01
945000 2.34387089461662e+01
946000 2.35851386826702e+01
947000 2.34170263374967e+01
948000 2.33600234332423e+01
949000 2.34029353306502e+01
950000 2.34562307397493e+01
951000 2.35463954069195e+01
952000 2.37378405299507e+01
953000 2.35351515349268e+01
954000 2.35738458092088e+01
955000 2.34004937848155e+01
956000 2.34832602020706e+01
957000 2.34591066216353e+01
958000 2.33268473498016e+01
959000 2.33069222520942e+01
960000 2.34517675219475e+01
961000 2.34529856548747e+01
962000 2.34888517724590e+01
963000 2.33471290253348e+01
964000 2.34479402340631e+01
965000 2.34601501267699e+01
966000 2.33884524724279e+01
967000 2.35248430836469e+01
968000 2.34040735219197e+01
969000 2.36197974417163e+01
970000 2.36100607572767e+01
971000 2.34540665695198e+01
972000 2.33764171151057e+01
973000 2.34879242965032e+01
974000 2.34360453315817e+01
975000 2.34907311673473e+01
976000 2.35005893927738e+01
977000 2.37438012007570e+01
978000 2.37132708756464e+01
979000 2.37114361119204e+01
980000 2.37775893486220e+01
981000 2.35926737064166e+01
982000 2.37254276019051e+01
983000 2.35480578999203e+01
984000 2.35286852245889e+01
985000 2.36567963524904e+01
986000 2.34894990236826e+01
987000 2.36372711701964e+01
988000 2.36182830968408e+01
989000 2.36656459906972e+01
990000 2.35304509341871e+01
991000 2.36799027974986e+01
992000 2.36875968036141e+01
993000 2.37007680462170e+01
994000 2.37162396847699e+01
995000 2.37823069924797e+01
996000 2.37539448927371e+01
997000 2.37361260900080e+01
