# frame 	 moment
0 1.37977928184324e+01
1000 1.41057171091542e+01
2000 1.45640851388061e+01
3000 1.46567620709671e+01
4000 1.46701129157827e+01
5000 1.47031903751378e+01
6000 1.47780915089474e+01
7000 1.46539088231388e+01
8000 1.46655637684712e+01
9000 1.46145301114913e+01
10000 1.46915485041959e+01
11000 1.45709848439848e+01
12000 1.48343528754476e+01
13000 1.48463364439069e+01
14000 1.47652014736221e+01
15000 1.47690340566088e+01
16000 1.46388293560597e+01
17000 1.49427363808627e+01
18000 1.48141901863681e+01
19000 1.48619388261315e+01
20000 1.47615130788778e+01
21000 1.53028727522035e+01
22000 1.51600886781809e+01
23000 1.50911969455196e+01
24000 1.50793975426620e+01
25000 1.48031260453206e+01
26000 1.47009447483957e+01
27000 1.49852100796704e+01
28000 1.49158800421367e+01
29000 1.49830229630955e+01
30000 1.48957832357940e+01
31000 1.49998268273435e+01
32000 1.50521085474682e+01
33000 1.49518813709499e+01
34000 1.47656537356468e+01
35000 1.49432649528407e+01
36000 1.48572399574248e+01
37000 1.47640853046530e+01
38000 1.46865851264389e+01
39000 1.46551108955036e+01
40000 1.48733625725914e+01
41000 1.49925092781915e+01
42000 1.48367826116466e+01
43000 1.46388777242398e+01
44000 1.50291415348510e+01
45000 1.50622955181181e+01
46000 1.50203569243180e+01
47000 1.50383533591356e+01
48000 1.51407325135491e+01
49000 1.48609737871188e+01
50000 1.49228825379508e+01
51000 1.48545903713216e+01
52000 1.51303055555320e+01
53000 1.52279961330506e+01
54000 1.52882536569874e+01
55000 1.54399695259346e+01
56000 1.51999207695743e+01
57000 1.53268486017576e+01
58000 1.54410352828199e+01
59000 1.52096644241479e+01
60000 1.53547715037829e+01
61000 1.52456192547677e+01
62000 1.52319219080300e+01
63000 1.54108973436341e+01
64000 1.52818889228009e+01
65000 1.53497523085023e+01
66000 1.51029197418686e+01
67000 1.51640413849331e+01
68000 1.53617094038475e+01
69000 1.55210150176370e+01
70000 1.56756816295095e+01
71000 1.57820934364407e+01
72000 1.55804226332197e+01
73000 1.53675210306283e+01
74000 1.54568897614274e+01
75000 1.53578335160178e+01
76000 1.52173505630243e+01
77000 1.52396305885327e+01
78000 1.54803211383924e+01
79000 1.51963383930771e+01
80000 1.54886451694393e+01
81000 1.52669543456360e+01
82000 1.53609982958610e+01
83000 1.51944029433452e+01
84000 1.51932014566083e+01
85000 1.53117011705646e+01
86000 1.55286796369102e+01
87000 1.54320762660244e+01
88000 1.54461727031732e+01
89000 1.55458806764962e+01
90000 1.55130244614392e+01
91000 1.54431100535219e+01
92000 1.55441604708481e+01
93000 1.55753299270063e+01
94000 1.53376374763660e+01
95000 1.53613192533136e+01
96000 1.53925812152032e+01
97000 1.54134362208446e+01
98000 1.53580769119364e+01
99000 1.52922025016227e+01
100000 1.51699107327723e+01
101000 1.53809978482757e+01
102000 1.53794705768377e+01
103000 1.53123201963478e+01
104000 1.52346117788634e+01
105000 1.52657794820210e+01
106000 1.52084856583232e+01
107000 1.52935796327833e+01
108000 1.52393386516077e+01
109000 1.56139300590899e+01
110000 1.55648669880371e+01
111000 1.55371673331163e+01
112000 1.56903552927538e+01
113000 1.57835018604047e+01
114000 1.57160689251130e+01
115000 1.57092750145890e+01
116000 1.54617834742883e+01
117000 1.53907046111641e+01
118000 1.53598550552950e+01
119000 1.54515716864066e+01
120000 1.54334724970680e+01
121000 1.55897797765071e+01
122000 1.56823771262275e+01
123000 1.54546972753151e+01
124000 1.56244261776512e+01
125000 1.58342994268746e+01
126000 1.59384426598420e+01
127000 1.58468039234571e+01
128000 1.55068715104586e+01
129000 1.54905261960080e+01
130000 1.56031496295768e+01
131000 1.53969240451160e+01
132000 1.52431542632467e+01
133000 1.53086056303529e+01
