# frame 	 moment
357000 4.00642213282750e+01
358000 3.99835393903605e+01
359000 4.01173668835326e+01
360000 3.99916464913832e+01
361000 4.01423747222184e+01
362000 4.01184757966604e+01
363000 4.00357062929616e+01
364000 4.01360258572617e+01
365000 4.01782790632215e+01
366000 4.01978976605618e+01
367000 4.00553559964551e+01
368000 4.00028969316621e+01
369000 4.00461509721930e+01
370000 4.00032347909585e+01
371000 4.00385621486179e+01
372000 4.01314257952326e+01
373000 4.00646783865799e+01
374000 4.00039404369933e+01
375000 4.00342156383741e+01
376000 4.01066602505602e+01
377000 4.02005575827734e+01
378000 4.00634522754955e+01
379000 3.98826618561801e+01
380000 3.98960928787617e+01
381000 3.99315126283938e+01
382000 3.98583898824884e+01
383000 3.99043945224821e+01
384000 4.01062993781466e+01
385000 3.99443133462161e+01
386000 4.01073292355500e+01
387000 3.99625230196759e+01
388000 4.00703413777315e+01
389000 4.00544737339841e+01
390000 4.02327564547618e+01
391000 4.03033977016170e+01
392000 4.03110759616966e+01
393000 4.02934561323451e+01
394000 4.02714070458082e+01
395000 4.02627150816862e+01
396000 4.01765840328715e+01
397000 4.03105016292075e+01
398000 4.03841306141552e+01
399000 4.02038355175719e+01
400000 4.00666387788960e+01
401000 4.01103339140878e+01
402000 4.00872442714501e+01
403000 4.01600062772321e+01
404000 4.01367752261563e+01
405000 3.99865540900895e+01
406000 4.02401694372465e+01
407000 4.02022062057447e+01
408000 4.02354733255958e+01
409000 4.04354128698847e+01
410000 4.03118299688065e+01
411000 4.04440160159725e+01
412000 4.04897309726333e+01
413000 4.04338029565821e+01
414000 4.04347930927031e+01
415000 4.05253675206026e+01
416000 4.05617476100553e+01
417000 4.05720663294115e+01
418000 4.04187633229321e+01
419000 4.05433014344683e+01
420000 4.04799501970077e+01
421000 4.06053774807818e+01
422000 4.05539134616510e+01
423000 4.04659294679442e+01
424000 4.04955174442336e+01
425000 4.05695435946899e+01
426000 4.05552898389044e+01
427000 4.04808472680152e+01
428000 4.05629325436996e+01
429000 4.06230917764695e+01
430000 4.06331279426768e+01
431000 4.06819331249382e+01
432000 4.06280395147527e+01
433000 4.05724804023211e+01
434000 4.06933036588439e+01
435000 4.05229250874825e+01
436000 4.05156842064972e+01
437000 4.05057621029859e+01
438000 4.06599492760646e+01
439000 4.05337203385421e+01
440000 4.06346492209284e+01
441000 4.04861747554671e+01
442000 4.05086825624975e+01
443000 4.04689691122133e+01
444000 4.05745373265056e+01
445000 4.06208035244924e+01
446000 4.06431101573303e+01
447000 4.06878795486612e+01
448000 4.06112372756990e+01
449000 4.07337150139576e+01
450000 4.07069605026987e+01
451000 4.09252720599176e+01
452000 4.08383509720215e+01
453000 4.08162812355886e+01
454000 4.07488901817830e+01
455000 4.07448649453167e+01
456000 4.05707084207472e+01
457000 4.07853225322534e+01
458000 4.06901863805705e+01
459000 4.08092378481321e+01
460000 4.06805799298358e+01
461000 4.06959007974982e+01
462000 4.07540027816216e+01
463000 4.06202890738592e+01
464000 4.08860213278844e+01
465000 4.09381037400586e+01
466000 4.09416229756658e+01
467000 4.10167150049390e+01
468000 4.08251226630817e+01
469000 4.07304117623470e+01
470000 4.07392564813112e+01
471000 4.07365284728512e+01
472000 4.05458868253957e+01
473000 4.06190141658638e+01
474000 4.05865731260293e+01
475000 4.08149343411010e+01
476000 4.09041222784511e+01
477000 4.06599171728538e+01
478000 4.07485415008910e+01
479000 4.07535325526991e+01
480000 4.07899837814076e+01
481000 4.07927425409009e+01
482000 4.09188298187353e+01
483000 4.07856709215349e+01
484000 4.08746494752021e+01
485000 4.09426319734665e+01
486000 4.10055466621437e+01
487000 4.09314771331056e+01
488000 4.11506347328826e+01
489000 4.09256187117364e+01
490000 4.07873538112907e+01
491000 4.08109784975715e+01
492000 4.07756532720746e+01
493000 4.06639238888775e+01
494000 4.06939423471721e+01
495000 4.09087033355858e+01
496000 4.08225292095679e+01
497000 4.08722318526438e+01
498000 4.08127211267760e+01
499000 4.06663715654700e+01
500000 4.07535400728092e+01
501000 4.08738348654444e+01
502000 4.08339687668578e+01
503000 4.07364048601278e+01
504000 4.09418581778895e+01
505000 4.08094962846936e+01
506000 4.07044247807576e+01
507000 4.08661756392090e+01
508000 4.09022576270461e+01
509000 4.09789561929930e+01
510000 4.08504563768254e+01
511000 4.08455706997672e+01
512000 4.09948418044375e+01
513000 4.09523968816839e+01
514000 4.09408725672410e+01
515000 4.07263995560356e+01
516000 4.07544354471367e+01
517000 4.07452355615820e+01
518000 4.08135930865887e+01
519000 4.07579268561117e+01
520000 4.07805976953910e+01
521000 4.08769403625969e+01
522000 4.08564749610045e+01
523000 4.06749150369171e+01
524000 4.06243982709312e+01
525000 4.06541383719314e+01
526000 4.05515554517242e+01
527000 4.06273974648699e+01
528000 4.05796408130657e+01
529000 4.06002647464613e+01
530000 4.06091297680668e+01
531000 4.04948358860171e+01
532000 4.02458316495674e+01
533000 4.03964861790908e+01
534000 4.04859643753494e+01
535000 4.02367540047534e+01
536000 4.03745891810017e+01
537000 4.04318052631189e+01
538000 4.03687186015950e+01
539000 4.03743820775709e+01
540000 4.02878591155605e+01
541000 4.03193807797929e+01
542000 4.04825292944829e+01
543000 4.03964770109379e+01
544000 4.03099280269335e+01
545000 4.05326182500517e+01
546000 4.04765426504145e+01
547000 4.04789193724451e+01
548000 4.04552509023320e+01
549000 4.04091739215402e+01
550000 4.03363089571283e+01
551000 4.03782124194449e+01
552000 4.05229572692767e+01
553000 4.06700485039610e+01
554000 4.06237979782542e+01
555000 4.05714048330342e+01
556000 4.06761453055292e+01
557000 4.05905642906892e+01
558000 4.05758881887911e+01
559000 4.06866215853499e+01
560000 4.08094684607909e+01
561000 4.08177582558143e+01
562000 4.08451061591991e+01
563000 4.07878988206210e+01
564000 4.06012399782862e+01
565000 4.05671787381290e+01
566000 4.06111194706036e+01
567000 4.07725207253965e+01
568000 4.06463291782875e+01
569000 4.08332715869242e+01
570000 4.07024874662546e+01
571000 4.08498848633897e+01
572000 4.07379402395586e+01
573000 4.07403105568347e+01
574000 4.08090971842376e+01
575000 4.07474111154574e+01
576000 4.05906521206040e+01
577000 4.05619319692567e+01
578000 4.07494993657905e+01
579000 4.07858908882664e+01
580000 4.06938707844354e+01
581000 4.07366855327737e+01
582000 4.07854156690233e+01
583000 4.08290340438462e+01
584000 4.08018775048765e+01
585000 4.06689471156367e+01
586000 4.05442919697069e+01
587000 4.04220168461321e+01
588000 4.04596816032605e+01
589000 4.05047812908292e+01
590000 4.05397304914899e+01
591000 4.05844443700411e+01
592000 4.07316696132468e+01
593000 4.09138703847977e+01
594000 4.07816654041323e+01
595000 4.08398528885517e+01
596000 4.07745380101036e+01
597000 4.09143816476467e+01
598000 4.07174349709897e+01
599000 4.07360524631910e+01
600000 4.06765342753908e+01
601000 4.08440756394168e+01
602000 4.09355273453256e+01
603000 4.09494813141047e+01
604000 4.08561662372754e+01
605000 4.08301077421462e+01
606000 4.07740283957856e+01
607000 4.07418086876467e+01
608000 4.05883943362744e+01
609000 4.06081426651435e+01
610000 4.06482339001974e+01
611000 4.06794048241503e+01
612000 4.06356490832903e+01
613000 4.05152797388880e+01
614000 4.06638851949638e+01
615000 4.05609393905439e+01
616000 4.05484446557700e+01
617000 4.04864274831858e+01
618000 4.03471878372265e+01
619000 4.03693100893946e+01
620000 4.04501688315903e+01
621000 4.04604628737660e+01
622000 4.05107510674289e+01
623000 4.04413483987656e+01
624000 4.03911913114719e+01
625000 4.03635182691339e+01
626000 4.05955789127037e+01
627000 4.04910902079569e+01
628000 4.06143124125372e+01
629000 4.08202082706529e+01
630000 4.07020237508858e+01
631000 4.05213313334385e+01
632000 4.04030345089909e+01
633000 4.03754222309411e+01
634000 4.04637200685690e+01
635000 4.02449701943371e+01
636000 4.04225868915551e+01
637000 4.03806074877201e+01
638000 4.03349052761230e+01
639000 4.02927405577948e+01
640000 4.01685582498861e+01
641000 4.02111510162935e+01
642000 4.00777952423859e+01
643000 4.02761767214778e+01
644000 4.04626650275966e+01
645000 4.05358053457042e+01
646000 4.04330772372394e+01
647000 4.04605664630518e+01
648000 4.04147165951606e+01
649000 4.05310512704738e+01
650000 4.04998694771773e+01
651000 4.05302051774579e+01
652000 4.04937615230846e+01
653000 4.04099922106290e+01
654000 4.04649696652199e+01
655000 4.03317751412270e+01
656000 4.03071154895802e+01
657000 4.02340047350056e+01
658000 4.03511506365262e+01
659000 4.03149904541028e+01
660000 4.04076747592129e+01
661000 4.05827862450734e+01
662000 4.04872470988914e+01
663000 4.02621470778028e+01
664000 4.03277776674633e+01
665000 4.03882332189722e+01
666000 4.02751720294028e+01
667000 4.03444890609918e+01
668000 4.04056576653590e+01
669000 4.04393757294849e+01
670000 4.06366239993228e+01
671000 4.06860335432985e+01
672000 4.05168195333268e+01
673000 4.08075535770960e+01
674000 4.06463971436087e+01
675000 4.03990228668092e+01
676000 4.02197498733769e+01
677000 4.02850574054065e+01
678000 4.04818395216827e+01
679000 4.04807207535128e+01
680000 4.06017526334282e+01
681000 4.04707429091215e+01
682000 4.05022174711618e+01
683000 4.05689515513441e+01
684000 4.07417635300536e+01
685000 4.05913914121220e+01
686000 4.06732582043686e+01
687000 4.06343423611114e+01
688000 4.06228626117447e+01
689000 4.06647903640641e+01
690000 4.05019493752971e+01
691000 4.06906682097231e+01
692000 4.07032252310056e+01
693000 4.05819390894479e+01
694000 4.06582192337688e+01
695000 4.04939977765460e+01
696000 4.03098358765487e+01
697000 4.03508983865078e+01
698000 4.04314438203605e+01
699000 4.05611743946423e+01
700000 4.04641110057149e+01
701000 4.03803230159822e+01
702000 4.04361362564936e+01
703000 4.05854661346456e+01
704000 4.04787923753201e+01
705000 4.05189655268091e+01
706000 4.04896994547654e+01
707000 4.03905061590465e+01
708000 4.05367934449992e+01
709000 4.02955792115002e+01
710000 4.04098895401130e+01
711000 4.05665032228734e+01
712000 4.06527050897099e+01
713000 4.05025301513400e+01
714000 4.05961479928760e+01
715000 4.06964151252259e+01
716000 4.08380846060106e+01
717000 4.08641744439286e+01
718000 4.08209237271114e+01
719000 4.05836317813589e+01
720000 4.06646269578461e+01
721000 4.04955563784305e+01
722000 4.05677926275794e+01
723000 4.04731248134686e+01
724000 4.02860411918506e+01
725000 4.02878310349990e+01
726000 4.01150421318480e+01
727000 4.02282025657305e+01
728000 4.04913987352277e+01
729000 4.07221385840294e+01
730000 4.05480027920573e+01
731000 4.04294827752031e+01
732000 4.07296198551614e+01
733000 4.04519742138071e+01
734000 4.03287222232037e+01
735000 4.02524427640842e+01
736000 4.02457792204414e+01
737000 4.03901178246364e+01
738000 4.05059844983674e+01
739000 4.04484755758731e+01
740000 4.04996074687933e+01
741000 4.05007732421765e+01
742000 4.03985068979637e+01
743000 4.04251403067067e+01
744000 4.04878975910570e+01
745000 4.05684625781370e+01
746000 4.06012435834692e+01
747000 4.05861445245436e+01
748000 4.06209856951588e+01
749000 4.06120666677272e+01
750000 4.07178442783620e+01
751000 4.07533162177938e+01
752000 4.06027913128648e+01
753000 4.06235459450295e+01
754000 4.05806434603867e+01
755000 4.06130758703889e+01
756000 4.06694162942764e+01
757000 4.06842449540458e+01
758000 4.06514061612736e+01
759000 4.05461384149130e+01
760000 4.06132165422408e+01
761000 4.05115110645338e+01
762000 4.04507033173243e+01
763000 4.03930169634037e+01
764000 4.03785494196079e+01
765000 4.02905479734588e+01
766000 4.04984390287375e+01
767000 4.03428712659455e+01
768000 4.02711624688917e+01
769000 4.02447705763992e+01
770000 4.02178077771376e+01
771000 4.02911386730797e+01
772000 4.02773525073787e+01
773000 4.02116246982136e+01
774000 4.02687337502624e+01
775000 4.02272362993171e+01
776000 4.01835387042430e+01
777000 4.01447365621811e+01
778000 4.02814840906905e+01
779000 4.02726509670541e+01
780000 4.04610230853164e+01
781000 4.03428317099112e+01
782000 4.02465375908642e+01
783000 4.03018590982727e+01
784000 4.02854823201544e+01
785000 4.02361604526843e+01
786000 4.01804818034828e+01
787000 4.03133265186503e+01
788000 4.02810708291965e+01
789000 4.02558899523959e+01
790000 4.01238014843559e+01
791000 3.99981781372229e+01
792000 4.02598032966663e+01
793000 4.03526163124590e+01
794000 4.04187961765719e+01
795000 4.02617302229972e+01
796000 4.03205620687242e+01
797000 4.03714845191066e+01
798000 4.03710840624691e+01
799000 4.04620180889489e+01
800000 4.05153226799904e+01
801000 4.03791991533216e+01
802000 4.05307096380076e+01
803000 4.04322265829522e+01
804000 4.03825114213352e+01
805000 4.03564745779619e+01
806000 4.03531218662209e+01
807000 4.02739794059505e+01
808000 4.04281649737642e+01
809000 4.03336725928993e+01
810000 4.03268053960845e+01
811000 4.05022915431685e+01
812000 4.05966330165773e+01
813000 4.07658063090229e+01
814000 4.07542247093639e+01
815000 4.08827016323180e+01
816000 4.08769904682118e+01
817000 4.08157750154998e+01
818000 4.05836479854421e+01
819000 4.06981436426525e+01
820000 4.05510498516960e+01
821000 4.05433173555096e+01
822000 4.07755566242735e+01
823000 4.08110033340458e+01
824000 4.05542808829400e+01
825000 4.06481921718455e+01
826000 4.07380840510660e+01
827000 4.05550720295409e+01
828000 4.06191168787225e+01
829000 4.05639641610465e+01
830000 4.04266784443645e+01
831000 4.05813472530825e+01
832000 4.05644525898210e+01
833000 4.05685964569522e+01
834000 4.05713873063843e+01
835000 4.04279756870714e+01
836000 4.05509890069561e+01
837000 4.05288735871200e+01
838000 4.06699615690628e+01
839000 4.06322449437198e+01
840000 4.05308982396606e+01
841000 4.05158871352682e+01
842000 4.03335406591082e+01
843000 4.02766597269575e+01
844000 4.03742793177103e+01
845000 4.03867620076046e+01
846000 4.03862725857660e+01
847000 4.04117611000818e+01
848000 4.04882867784257e+01
849000 4.04347508531407e+01
850000 4.03950816414255e+01
851000 4.04258547618195e+01
852000 4.03791388745038e+01
853000 4.05284584369731e+01
854000 4.07244215849380e+01
855000 4.05631801805779e+01
856000 4.07168158907342e+01
857000 4.06823678488331e+01
858000 4.04903073404103e+01
859000 4.04126605476955e+01
860000 4.05280186769686e+01
861000 4.05664513910207e+01
862000 4.04058264622756e+01
863000 4.04361211237060e+01
864000 4.03637600280127e+01
865000 4.03689019569461e+01
866000 4.04687236695851e+01
867000 4.03946146593105e+01
868000 4.04080347014671e+01
869000 4.03419323598575e+01
870000 4.02110226372668e+01
871000 4.02081470513206e+01
872000 4.04036359453993e+01
873000 4.05849648084550e+01
874000 4.04340567554479e+01
875000 4.04255864797551e+01
876000 4.03163019042611e+01
877000 4.03715546301544e+01
878000 4.03175679166265e+01
879000 4.03861145080114e+01
880000 4.03519508560176e+01
881000 4.03173835571063e+01
882000 4.03232825771920e+01
883000 4.03115157303349e+01
884000 4.05327306736433e+01
885000 4.04679774533283e+01
886000 4.04740406793225e+01
887000 4.03257156994583e+01
888000 4.02449022440215e+01
889000 4.03248739914398e+01
890000 4.04197706033521e+01
891000 4.02840826889550e+01
892000 4.02114330197816e+01
893000 4.01912479180294e+01
894000 4.01797006826403e+01
895000 4.01467674439495e+01
896000 4.01673124690594e+01
897000 4.01416431010669e+01
898000 4.03228559332686e+01
899000 4.03102957408303e+01
900000 4.04165069968718e+01
901000 4.02570759936354e+01
902000 4.03529661091166e+01
903000 4.02731502037082e+01
904000 4.03746900320517e+01
905000 4.03435654908874e+01
906000 4.01248543203864e+01
907000 4.02892492535754e+01
908000 4.02568970967409e+01
909000 4.02270385727750e+01
910000 4.01793126664677e+01
911000 4.01663377865115e+01
912000 4.01889772800566e+01
913000 4.02343509596675e+01
914000 4.02967655480316e+01
915000 4.01191115776095e+01
916000 4.01780034466500e+01
917000 4.02542727977900e+01
918000 4.04351625746735e+01
919000 4.04764019304015e+01
920000 4.04692685054801e+01
921000 4.04033108301025e+01
922000 4.03116801252825e+01
923000 4.04522683983615e+01
924000 4.03266415480215e+01
925000 4.04618207673466e+01
926000 4.05398511838240e+01
927000 4.05645352706678e+01
928000 4.08117586193769e+01
929000 4.05383618407390e+01
930000 4.06033517679562e+01
931000 4.08125799539532e+01
932000 4.07578229000727e+01
933000 4.08449402589476e+01
934000 4.09261946857686e+01
935000 4.09148695192589e+01
936000 4.09202547282272e+01
937000 4.09035675250937e+01
938000 4.07758639852584e+01
939000 4.07086756490485e+01
940000 4.05401637039530e+01
941000 4.06189541978094e+01
942000 4.06797026241772e+01
943000 4.07704501909367e+01
944000 4.08216690681902e+01
945000 4.06944856728315e+01
946000 4.06224465146241e+01
947000 4.04951337024010e+01
948000 4.05167473571516e+01
949000 4.03726410385506e+01
950000 4.04817292727426e+01
951000 4.04620939958131e+01
952000 4.06322261481951e+01
953000 4.07233446229091e+01
954000 4.05267118544009e+01
955000 4.05378270902749e+01
956000 4.07707736083138e+01
957000 4.07590074062673e+01
958000 4.06973578876098e+01
959000 4.06129836312572e+01
960000 4.05754942933568e+01
961000 4.06432676864448e+01
962000 4.07404056648102e+01
963000 4.06953748985831e+01
964000 4.04471236893082e+01
965000 4.03725475456114e+01
966000 4.04073917306242e+01
967000 4.03959969363390e+01
968000 4.06817101221242e+01
969000 4.05727763077051e+01
970000 4.05597444070600e+01
971000 4.04078014237291e+01
972000 4.03537482373711e+01
973000 4.00759036939373e+01
974000 4.01479521475838e+01
975000 4.03872649886296e+01
976000 4.05344338195523e+01
977000 4.05903006390309e+01
978000 4.03890856649434e+01
979000 4.05294813718941e+01
980000 4.04292270916233e+01
981000 4.04285120389927e+01
982000 4.04150312841126e+01
983000 4.03727270984749e+01
984000 4.02848344677215e+01
985000 4.03764422386966e+01
986000 4.04535550141072e+01
987000 4.04454859178637e+01
988000 4.04907208397216e+01
989000 4.02866441490444e+01
990000 4.02920980039967e+01
991000 4.02687943503757e+01
992000 4.03826132003676e+01
993000 4.00777128124921e+01
994000 4.01177069992396e+01
995000 4.01828691999403e+01
996000 4.02221130248148e+01
997000 4.00453220289927e+01
