# frame 	 moment
0 3.07928776642729e+01
1000 3.13360511515385e+01
2000 3.15853270814118e+01
3000 3.15685691698183e+01
4000 3.16188096498514e+01
5000 3.16908485419685e+01
6000 3.15358478517857e+01
7000 3.16221255517694e+01
8000 3.16092300872827e+01
9000 3.16230079860217e+01
10000 3.15182104545734e+01
11000 3.14034320273830e+01
12000 3.14143910239284e+01
13000 3.14545035472043e+01
14000 3.15258707851448e+01
15000 3.17780417929691e+01
16000 3.15925159786474e+01
17000 3.15536913807225e+01
18000 3.18100167435003e+01
19000 3.18951443891692e+01
20000 3.17946633555947e+01
21000 3.19074358755366e+01
22000 3.21190149352131e+01
23000 3.23026017512475e+01
24000 3.21864529500321e+01
25000 3.22172833871778e+01
26000 3.19489158949806e+01
27000 3.19521199708160e+01
28000 3.16621138309576e+01
29000 3.18856853716730e+01
30000 3.20743712245779e+01
31000 3.17595068364397e+01
32000 3.19988029699086e+01
33000 3.20533740049598e+01
34000 3.23173021411296e+01
35000 3.22898253085807e+01
36000 3.22581453359159e+01
37000 3.23661122163491e+01
38000 3.23529859987930e+01
39000 3.22960699699128e+01
40000 3.24351345198831e+01
41000 3.24777738540395e+01
42000 3.21123370980944e+01
43000 3.21174130382928e+01
44000 3.24017435370429e+01
45000 3.26428288129019e+01
46000 3.24830062780166e+01
47000 3.26961075914873e+01
48000 3.26173734061307e+01
49000 3.26912225200705e+01
50000 3.26928540862790e+01
51000 3.29377061157315e+01
52000 3.25227513555120e+01
53000 3.23569389016161e+01
54000 3.23110266659088e+01
55000 3.25166692480888e+01
56000 3.25607723190134e+01
57000 3.25131125479313e+01
58000 3.28005877012657e+01
59000 3.30692406605604e+01
60000 3.28314270600878e+01
61000 3.29539622180820e+01
62000 3.30521595467233e+01
63000 3.28957035230620e+01
64000 3.28440164638467e+01
65000 3.28310145693861e+01
66000 3.25737183911943e+01
67000 3.22370540245768e+01
68000 3.23953242853246e+01
69000 3.23405358053110e+01
70000 3.23555944840686e+01
71000 3.22505013230841e+01
72000 3.21660660375672e+01
73000 3.22526412235433e+01
74000 3.20176423474254e+01
75000 3.23336306789483e+01
76000 3.26151976670344e+01
77000 3.23356549417121e+01
78000 3.20957460347157e+01
79000 3.20071625451780e+01
80000 3.20582205330748e+01
81000 3.21430182206437e+01
82000 3.22300557227159e+01
83000 3.21034636854095e+01
84000 3.20825561176262e+01
85000 3.20954391062903e+01
86000 3.18744378207560e+01
87000 3.20127086346578e+01
88000 3.22902364088892e+01
89000 3.21238448545072e+01
90000 3.24453390112772e+01
91000 3.22677363802666e+01
92000 3.26590363536304e+01
93000 3.25796451766326e+01
94000 3.23078128608806e+01
95000 3.25456069000908e+01
96000 3.19885467411946e+01
97000 3.20867248532827e+01
98000 3.21799744576820e+01
99000 3.24875432066939e+01
100000 3.20105240599890e+01
101000 3.21075817843644e+01
102000 3.19547451947285e+01
103000 3.19593365191969e+01
104000 3.19349476039553e+01
105000 3.20141598983516e+01
106000 3.21048179188543e+01
107000 3.19200058818284e+01
108000 3.16994118948178e+01
109000 3.17325028587299e+01
110000 3.17369274239977e+01
111000 3.19919071449083e+01
112000 3.19174110953646e+01
113000 3.19095039014864e+01
114000 3.20989501100817e+01
115000 3.17824783926225e+01
116000 3.18552390147108e+01
117000 3.20115325858628e+01
118000 3.20127139712499e+01
119000 3.24182653060557e+01
120000 3.22524288281266e+01
121000 3.19254712572946e+01
122000 3.20757173140031e+01
123000 3.20928561793943e+01
124000 3.20768098667875e+01
125000 3.19436027548726e+01
126000 3.22647797364932e+01
127000 3.22035580713965e+01
128000 3.20862941615308e+01
129000 3.20388843033087e+01
130000 3.20309631928731e+01
131000 3.19021013705014e+01
132000 3.19522706956989e+01
133000 3.26020437670682e+01
134000 3.24940166734295e+01
135000 3.21950401217245e+01
136000 3.22497858148275e+01
137000 3.23815008708121e+01
138000 3.23325519213179e+01
139000 3.22460498441241e+01
140000 3.22734042837649e+01
141000 3.21917442030043e+01
142000 3.20438410783817e+01
143000 3.22874738565842e+01
144000 3.21877987878427e+01
145000 3.22539219599879e+01
146000 3.21080641931648e+01
147000 3.20025198708764e+01
148000 3.21140707569196e+01
149000 3.21014792009121e+01
150000 3.19102856475839e+01
151000 3.20553462151957e+01
152000 3.22145210212372e+01
153000 3.24346742776548e+01
154000 3.26718516682793e+01
155000 3.25139883871321e+01
156000 3.25752938742474e+01
157000 3.22875677509928e+01
158000 3.22464659285169e+01
159000 3.22618638276643e+01
160000 3.19679632421697e+01
161000 3.19915991200298e+01
162000 3.19407984548756e+01
163000 3.15452846875790e+01
164000 3.17157949614264e+01
165000 3.14709935459842e+01
166000 3.12811272483157e+01
167000 3.13824478229114e+01
168000 3.19238820744382e+01
169000 3.16640384238220e+01
170000 3.19520498594251e+01
171000 3.16893899515136e+01
172000 3.16260476065831e+01
173000 3.16282330476418e+01
174000 3.16646929882697e+01
175000 3.20504492670689e+01
176000 3.20942268550998e+01
177000 3.18753540520849e+01
178000 3.19161477606867e+01
179000 3.19778693989469e+01
180000 3.20225299046276e+01
181000 3.22872072177571e+01
182000 3.21341957024915e+01
183000 3.22348235331087e+01
184000 3.21909955943556e+01
185000 3.22092523181158e+01
186000 3.23357194006580e+01
187000 3.21441406718946e+01
188000 3.19127096600826e+01
189000 3.23561010661005e+01
190000 3.25400417458940e+01
191000 3.23024760023604e+01
192000 3.23697935696130e+01
193000 3.22887408219430e+01
194000 3.24388965069523e+01
195000 3.22509530311040e+01
196000 3.21497502550839e+01
197000 3.19215415956674e+01
198000 3.18000572570802e+01
199000 3.17409332431384e+01
200000 3.18115824859119e+01
201000 3.19739570746093e+01
202000 3.18965712001055e+01
203000 3.19407564283706e+01
204000 3.18679942415681e+01
205000 3.20125088136249e+01
206000 3.21231847936813e+01
207000 3.20686426577798e+01
208000 3.20967986667127e+01
209000 3.19630054201307e+01
210000 3.20167490217297e+01
211000 3.21350502363630e+01
212000 3.23620776153884e+01
213000 3.23571899756489e+01
214000 3.23606990565030e+01
215000 3.24119131418365e+01
216000 3.25213525678887e+01
217000 3.26200001094474e+01
218000 3.24215616443947e+01
219000 3.23206867809999e+01
220000 3.22932553898435e+01
221000 3.26357226807938e+01
222000 3.26812788799819e+01
223000 3.23338608262651e+01
224000 3.24223461558939e+01
225000 3.25273075805855e+01
226000 3.23165152639239e+01
227000 3.21609349076877e+01
228000 3.22587652186674e+01
229000 3.22718667232097e+01
230000 3.23136970934477e+01
231000 3.23434820101455e+01
232000 3.19771218497817e+01
233000 3.21357132560290e+01
234000 3.23231905812385e+01
235000 3.23739211329437e+01
236000 3.21894757475015e+01
237000 3.20563557877673e+01
238000 3.20905064323064e+01
239000 3.22858824092280e+01
240000 3.18629935478928e+01
241000 3.17912105282317e+01
242000 3.22434690392285e+01
243000 3.22128331659132e+01
244000 3.20662389525628e+01
245000 3.21367603588962e+01
246000 3.19976664333612e+01
247000 3.20007384473584e+01
248000 3.18578178775629e+01
249000 3.16073502825487e+01
250000 3.16384788573147e+01
251000 3.17604842230881e+01
252000 3.19452559617007e+01
253000 3.22823883601983e+01
254000 3.20565813432514e+01
255000 3.23021374768126e+01
256000 3.23455709698989e+01
257000 3.21579176524781e+01
258000 3.21517432439258e+01
259000 3.18296184099474e+01
260000 3.21553704713599e+01
261000 3.21861728998136e+01
262000 3.20058417640575e+01
263000 3.18508781445482e+01
264000 3.19813497567696e+01
265000 3.18464608543107e+01
266000 3.18377745007606e+01
267000 3.23067555134476e+01
268000 3.19223224449417e+01
269000 3.22659497131505e+01
270000 3.23880045426009e+01
271000 3.22655894706603e+01
272000 3.22439107619587e+01
273000 3.23397914667573e+01
274000 3.22965524073738e+01
275000 3.22461415460249e+01
276000 3.21493733938417e+01
277000 3.23397807691085e+01
278000 3.20968938501604e+01
279000 3.19631889644355e+01
280000 3.19654165863927e+01
281000 3.23987863862698e+01
282000 3.24599637405012e+01
283000 3.21975658819265e+01
284000 3.23881294238783e+01
285000 3.25092423966754e+01
286000 3.25724961040338e+01
287000 3.25128805681386e+01
288000 3.24574802809032e+01
289000 3.21463689182542e+01
290000 3.21600699884800e+01
291000 3.21905047285874e+01
292000 3.22016874213406e+01
293000 3.22579692987198e+01
294000 3.24457432516468e+01
295000 3.20179385606336e+01
296000 3.20742241037019e+01
297000 3.20508751966916e+01
298000 3.22482081280110e+01
299000 3.21850992159738e+01
300000 3.21132519120979e+01
301000 3.20002242393498e+01
302000 3.21198872830073e+01
303000 3.21767268238540e+01
304000 3.23097874232975e+01
305000 3.26290213519259e+01
306000 3.26984687782204e+01
307000 3.24724364746908e+01
308000 3.22764117747765e+01
309000 3.22538851501833e+01
310000 3.20678447406031e+01
311000 3.21561512475380e+01
312000 3.27302388170514e+01
313000 3.23120660111972e+01
314000 3.20638163449961e+01
315000 3.21100346339249e+01
316000 3.21005663642478e+01
317000 3.22491057977258e+01
318000 3.23501103145688e+01
319000 3.21458757179303e+01
320000 3.23219408758268e+01
321000 3.25651660732929e+01
322000 3.26291733368023e+01
323000 3.26233001959890e+01
324000 3.23635410478488e+01
325000 3.24394935790253e+01
326000 3.21859171592846e+01
327000 3.25011753049074e+01
328000 3.23731719094335e+01
329000 3.23193403479599e+01
330000 3.20552004025803e+01
331000 3.19548040267959e+01
332000 3.20955664958798e+01
333000 3.19165856808501e+01
334000 3.22726568652977e+01
335000 3.21154780402121e+01
336000 3.22858252395126e+01
337000 3.22729481767974e+01
338000 3.22098031847527e+01
339000 3.22988158289941e+01
340000 3.20690958142261e+01
341000 3.20768239356060e+01
342000 3.23651302056897e+01
343000 3.23494633960676e+01
344000 3.24471850581361e+01
345000 3.25060484465580e+01
346000 3.25030481625559e+01
347000 3.26801154045692e+01
348000 3.25055307853229e+01
349000 3.21420757134055e+01
350000 3.24436184910334e+01
351000 3.21085057645721e+01
352000 3.20658639108507e+01
353000 3.18667863234323e+01
354000 3.19470768698201e+01
355000 3.15953524040915e+01
356000 3.18424228536760e+01
357000 3.16281397486270e+01
358000 3.16094672641070e+01
359000 3.14665563104370e+01
360000 3.16864112285402e+01
361000 3.18817970672137e+01
362000 3.15149344852133e+01
363000 3.17138156585947e+01
364000 3.13972469438076e+01
365000 3.13170648981934e+01
366000 3.12443190473433e+01
367000 3.15118900251471e+01
368000 3.13784513613503e+01
369000 3.14160610899883e+01
370000 3.14002480998767e+01
371000 3.16228696866017e+01
372000 3.19152424894233e+01
373000 3.17290123481604e+01
374000 3.17244623859670e+01
375000 3.17591557521251e+01
376000 3.19179043900685e+01
377000 3.18875486891149e+01
378000 3.19167469390717e+01
379000 3.19663986904336e+01
380000 3.18899326320187e+01
381000 3.17288722405980e+01
382000 3.19438407911834e+01
383000 3.18478724146811e+01
384000 3.16437935874169e+01
385000 3.17017898805645e+01
386000 3.18126453747340e+01
387000 3.18705542576127e+01
388000 3.19179921334296e+01
389000 3.18676271148009e+01
390000 3.15842472882912e+01
391000 3.17080304301152e+01
392000 3.17098084838731e+01
393000 3.17615269106840e+01
394000 3.18921595038273e+01
395000 3.19898129826044e+01
396000 3.18798020763947e+01
397000 3.19372792091569e+01
398000 3.17316940585475e+01
399000 3.15995801333175e+01
400000 3.15683098794062e+01
401000 3.17418820833947e+01
402000 3.15873580063567e+01
403000 3.17535685289161e+01
404000 3.15450219404009e+01
405000 3.18829600813992e+01
406000 3.20800395106194e+01
407000 3.18308326352353e+01
408000 3.18487347080583e+01
409000 3.21615702656213e+01
410000 3.23325809182978e+01
411000 3.24091586717792e+01
412000 3.20873025123189e+01
413000 3.20824642597216e+01
414000 3.21116085140507e+01
415000 3.22824644590920e+01
416000 3.18989340009993e+01
417000 3.23835475718819e+01
418000 3.22688086546698e+01
419000 3.22614215266991e+01
420000 3.21164504095001e+01
421000 3.23930877005237e+01
422000 3.18678614067712e+01
423000 3.21151926014898e+01
424000 3.22892547445134e+01
425000 3.22643051417344e+01
