# frame 	 angles
0 2.1474 0.3113 9.1877 8.0819 2.4402 1.2492 2.5058 2.1265 0.4558 0.5724 1.6854 0.9321 1.9104 4.7488 6.7424 2.7441 2.2728 4.3662 2.3932 4.3875 0.8103 23.2360 3.3174 0.7829 1.5469 0.1844 0.5322 2.0282 0.7103 0.5607
1000 1.2544 2.7705 8.6135 0.8749 0.6482 3.8117 2.9455 1.2927 0.5432 0.1786 1.6820 0.7968 2.5184 5.2837 3.0674 2.8246 1.0457 0.6311 1.4927 5.8329 1.8943 23.4930 0.8959 5.8685 1.2013 0.8119 3.3567 2.7019 1.0901 0.6253
2000 0.7494 1.9471 9.4451 4.2021 0.1865 0.0504 0.9988 3.2940 0.0645 0.1076 1.5893 0.2540 4.4864 0.8177 1.9685 3.4251 0.7185 3.9934 0.1280 5.4364 2.9694 20.4351 4.9716 2.4323 2.0503 1.4921 2.5631 5.3618 0.0673 1.2300
3000 2.7028 0.1487 12.1428 0.4598 0.7326 1.7728 3.6573 0.0713 0.2513 0.3758 2.7299 1.0660 1.7748 1.1430 1.6558 2.6372 1.3692 2.3402 1.0243 3.7865 1.6311 16.1626 4.9771 3.1271 0.3933 0.5044 3.2930 3.8109 0.2376 2.4696
4000 0.7119 4.7685 12.9275 0.2959 0.5417 3.6955 0.0669 1.7738 0.8251 0.1164 2.7046 3.0077 1.0852 2.7406 1.0966 0.7486 0.0194 4.1972 1.4469 6.3955 3.2793 17.2785 1.5361 1.2294 0.6552 0.7156 1.0111 9.9316 0.7245 1.7614
5000 0.1750 1.6191 11.2674 2.6566 1.6880 2.5284 1.0076 0.6587 1.6217 0.6648 0.5806 1.7545 0.4561 1.4422 1.5299 3.4789 0.4554 5.2284 1.1781 7.1488 0.6850 22.5811 2.4713 1.1852 1.3633 0.2344 0.8693 11.1360 0.5250 0.3387
6000 0.7862 1.4049 8.7776 0.7713 0.9026 0.9396 1.7539 1.2246 0.3288 1.2048 2.1587 2.0699 1.7934 2.6798 7.5866 0.0263 0.3103 5.0538 1.4482 5.1612 0.4593 19.4502 1.5632 1.0643 1.6050 2.3742 0.8629 8.1533 1.6122 0.7413
7000 3.1714 0.5804 8.5001 0.5949 0.5240 1.0669 3.9958 3.7036 0.1195 1.8106 0.3242 1.9681 0.6175 3.4186 4.7702 1.9306 0.3111 3.3877 0.7018 6.5670 0.1030 19.8729 2.0684 1.3704 0.6549 1.5569 5.7601 9.0858 3.1129 0.2830
8000 2.6059 1.4450 10.0783 1.2761 1.5984 0.4215 1.2914 0.2950 2.1364 2.6170 0.6346 2.4359 2.7409 1.3709 6.0329 3.0824 1.3734 3.4311 0.7318 10.2076 2.3639 19.6884 3.2015 0.9329 1.7869 0.9750 1.3686 5.3708 1.0286 0.4753
9000 2.6818 0.8272 10.9085 0.7721 0.4188 1.4690 0.7776 1.4513 0.9977 2.5683 0.7733 2.4536 0.1854 5.6993 6.2344 6.4477 0.7818 3.9614 1.6825 6.0210 7.9649 19.2150 0.4075 2.7067 0.7255 0.9714 1.2626 6.1043 0.6890 0.2543
10000 3.7893 0.1145 13.4646 1.4290 1.2525 3.3859 1.3316 1.5369 0.1613 1.6653 1.0010 2.7687 2.5657 5.1774 8.4148 6.0099 2.4523 2.6691 1.2536 8.1897 7.8652 21.5843 0.2204 1.2503 1.1259 0.7226 1.8153 2.7859 2.5656 0.7886
11000 1.9470 0.5169 10.7389 0.2153 0.6280 1.4985 0.9154 2.0855 1.2374 0.6504 1.5054 2.6165 1.7433 6.7896 5.4723 3.8412 1.8015 1.5212 0.9278 7.7132 7.1337 17.5342 0.5700 1.6925 2.2501 1.0685 2.7901 3.4988 0.6396 1.5856
12000 0.1112 3.0558 11.3283 1.1996 2.1062 1.9419 1.2087 0.6994 0.0461 2.6081 1.4165 1.8723 4.4836 1.9567 3.1998 3.1006 1.3985 4.2241 1.2087 11.2933 12.9268 21.9098 1.9140 4.1992 1.8208 0.2742 1.1240 5.4312 1.4235 0.9102
