# frame 	 angles
0 14.8853 64.3713 3.4793 25.6722 37.4741 37.5308 14.0743 27.2043 2.4629 6.4715 7.8652 10.1312 10.0260 0.6716 1.9635 0.6282 21.6453 20.1533 31.6811 2.7560 51.3207 44.5958 47.4855 4.1405 1.2587 26.7523 23.9801 9.6226 59.2100 2.5673
1000 11.2577 68.3104 0.6247 29.8467 32.1899 29.1722 14.8722 25.6778 4.4326 5.1771 6.1623 10.3459 8.8942 2.3244 1.9103 2.1767 25.2524 16.3640 32.6749 3.0973 54.5136 43.2365 39.3447 0.1466 0.1351 25.2308 22.2834 8.9301 43.9905 1.5830
2000 17.4215 54.9808 5.3842 28.8084 32.7400 33.8243 17.6196 27.6380 1.4269 2.7547 5.5487 9.0513 9.4151 1.6340 0.9079 0.8424 23.7645 18.5342 36.6933 2.8794 52.1855 43.1502 44.6710 5.7344 3.5255 23.8294 25.8605 8.4096 40.0557 1.6995
3000 12.8329 60.4097 4.0577 29.0346 32.0246 27.6302 17.8853 27.6084 2.7890 3.1939 4.9624 8.2100 3.8297 0.0623 5.8028 2.5886 22.8449 21.0116 33.9954 0.2890 48.6360 45.9531 44.9312 1.6515 0.8987 22.6907 25.3022 7.8801 36.4049 2.0636
4000 11.2299 63.2959 4.6191 30.8570 35.1390 30.9331 15.8615 27.1583 1.7699 1.7276 0.5352 7.5235 0.8759 0.4363 1.3449 3.7578 22.0294 21.7920 37.6858 3.3470 45.9449 43.9563 44.1308 0.0001 0.5599 20.9039 26.6063 8.5895 42.1220 0.5409
5000 9.3486 58.8901 3.9374 32.1648 38.2574 33.5444 13.4758 25.5490 2.8919 0.8285 1.2942 8.6954 1.5537 1.0199 5.2497 1.5583 23.7296 15.9492 44.1013 1.5800 40.9080 32.0100 50.3031 3.9961 3.7187 21.9753 25.9548 8.1189 37.7224 0.0271
6000 4.5043 56.2589 4.6439 27.8911 39.7320 21.9108 16.0588 22.0757 2.8397 0.4731 2.8680 8.4569 0.6793 1.8915 8.4746 1.6836 16.3981 18.8549 30.6803 0.6327 39.8476 42.1599 49.1920 0.2533 0.8644 20.8146 18.9974 4.6890 38.8266 0.3894
7000 1.2915 50.8533 8.9891 23.3621 48.9298 25.4271 16.0680 27.5746 0.7402 5.3176 3.8449 11.4283 1.7833 0.1044 4.4315 2.4939 28.1966 17.3645 36.9768 0.7389 40.9121 39.3608 42.0645 1.9185 1.0407 15.2869 19.6269 6.1946 47.3004 2.8564
8000 3.7088 43.8650 1.8328 25.7031 44.7257 25.1301 8.7333 28.6753 2.2402 8.3991 1.1789 10.7568 0.9514 0.8626 4.6049 1.9053 26.2748 18.8557 31.1085 0.2409 42.7479 45.9852 49.3923 1.7808 2.0426 19.3557 29.2094 2.1518 44.7731 1.5940
9000 2.0746 43.5141 1.8168 26.5329 43.8465 19.9439 18.1692 25.5718 2.8995 3.7639 2.0073 11.1747 0.4265 2.1445 1.6011 4.2489 20.0569 20.4606 28.1579 0.2379 50.1794 38.0349 58.2247 1.5862 0.9130 19.9443 33.8742 2.4894 46.2834 0.4948
10000 0.6655 41.7975 5.6284 21.6321 45.6069 18.6102 17.3215 24.9186 1.8658 1.7254 1.6690 10.4323 1.3264 0.8329 3.0427 3.9994 20.5771 15.6506 29.0863 0.0194 43.8493 41.6152 54.0364 0.1237 0.0153 23.0447 28.4505 3.3291 40.5985 1.4835
11000 0.9773 43.7409 5.2739 23.8224 49.1516 13.6244 16.3101 22.7142 3.3954 2.0969 0.7461 8.9441 1.5425 0.4433 4.2290 0.7603 15.2747 16.4356 33.3409 0.8798 44.6903 42.9252 50.9236 2.7999 0.4663 20.2434 32.1573 3.0965 40.4526 2.1882
12000 0.1844 43.4152 0.3230 34.6509 39.1608 16.1565 19.6153 24.4932 1.7455 2.8789 4.2945 9.6396 1.8569 0.2049 5.2974 0.0300 15.9172 19.4733 25.9333 1.1594 41.2975 44.4048 47.3922 0.3444 2.0895 17.8141 35.8157 1.1545 42.2722 1.9680
13000 3.3997 45.4501 1.9940 29.9691 36.2926 9.8156 18.8762 20.5404 0.4231 0.8508 5.2634 8.3478 1.7273 1.0784 2.1976 1.2082 19.1118 19.0399 25.8889 2.1256 49.5367 41.0552 51.2142 1.8770 6.0482 16.7096 14.9521 2.4199 44.8204 1.5448
14000 0.4892 44.4260 3.6034 23.2733 34.6764 9.5108 12.1232 26.6325 0.6673 3.8287 1.0605 8.7002 1.8613 0.6795 1.8325 0.1621 21.1671 18.7000 23.5627 0.8603 35.6596 49.2450 51.0555 2.9214 3.8681 12.5150 22.9226 2.5791 36.3128 0.6324
15000 1.6274 50.0835 7.1660 26.3740 31.1960 15.4528 16.2868 22.4079 0.5972 2.4169 0.1318 9.8923 1.5015 0.8962 2.7671 0.2951 24.6234 18.5925 26.4340 1.1735 49.5590 44.5245 54.5668 5.1640 1.4800 15.1513 18.7207 2.6874 39.1858 1.7532
16000 2.7121 51.4178 1.7304 25.8212 35.7024 16.6349 16.1588 29.4200 1.5245 2.2129 0.5690 9.1819 3.4533 0.1799 4.9328 2.2141 22.6797 19.8927 26.6902 3.4590 47.6221 41.8302 55.5992 1.7139 2.2410 18.7114 19.9152 3.7194 37.9554 0.2855
17000 1.5311 56.2416 2.7605 23.7297 38.5654 15.5391 12.6790 19.2555 2.7848 1.3722 2.3409 8.6844 2.4177 3.2458 1.3275 2.0391 23.4775 15.1437 26.8160 1.2991 43.4850 42.8111 53.7214 1.9165 4.5201 17.3637 16.2076 2.0934 38.0571 0.6831
18000 2.0667 59.8989 1.1520 25.9530 36.4930 15.1402 11.9324 23.7042 1.2789 2.8574 1.1951 4.5712 2.0375 1.1310 1.6568 0.8697 22.3307 16.2556 30.2241 1.9439 42.6175 40.8018 53.1699 0.3531 2.3165 15.3383 17.5057 1.4196 33.7317 1.3134
19000 0.0484 54.9391 1.2082 22.3689 35.7827 15.5976 12.7153 25.6334 1.3661 3.4387 1.3283 8.3340 1.0695 2.5137 0.8611 0.0167 23.6468 11.6778 25.2454 4.1355 39.3965 43.0581 55.7108 1.1982 0.8170 17.5433 13.3208 3.0356 38.6574 0.8555
20000 1.4375 57.9713 8.1808 22.4279 42.9000 17.9478 14.1757 26.4277 2.7244 1.1277 3.5095 7.7415 0.6713 0.5544 0.0390 0.4397 21.6439 14.6173 20.5309 3.8057 37.5474 37.9472 54.9472 1.5726 3.1906 18.8810 21.5842 3.7559 38.0626 3.3733
21000 1.5364 53.6752 6.2575 22.0230 32.3380 19.5365 16.5520 23.3784 0.3393 3.9620 1.3368 6.4404 1.4454 0.4550 2.0502 1.8967 18.7911 16.3609 13.4042 10.2912 36.5782 41.8359 45.4687 2.1718 1.3891 15.0297 18.9739 4.0835 36.2999 2.1638
22000 0.6538 45.4510 3.6943 20.2886 26.6463 15.1963 11.2192 24.9901 3.8864 2.7311 0.9974 12.3676 1.3340 2.8553 1.9327 1.1587 18.9985 18.0498 19.3811 7.4093 41.1218 49.9907 53.5498 2.0690 2.7821 14.6990 21.2516 3.5953 36.8378 0.0512
