# frame 	 angles
0 0.0085 11.9995 1.9246 0.6745 6.1830 17.3177 2.8280 4.5227 2.1571 2.5521 4.4947 1.8916 9.0518 3.6368 9.7313 3.1114 1.3638 1.2167 0.6983 0.0633 3.3949 1.5763 9.8529 10.6469 0.8813 0.4978 14.9942 2.2209 13.2685 4.5229
1000 1.0999 13.6340 1.0390 0.1968 3.9473 16.8888 3.9869 3.3693 0.8862 1.7229 0.6020 1.6559 10.4373 2.7286 8.0955 3.7060 2.8893 0.7309 0.0245 2.2997 1.5616 2.0969 10.2321 10.8000 0.4553 6.2388 15.5974 2.2521 15.6540 3.1408
2000 2.8121 10.2815 1.4284 1.0188 0.0305 16.6759 1.2919 3.1334 1.3179 2.1066 2.3668 0.3838 7.2162 6.9003 9.1330 0.2970 2.7485 2.0964 1.8665 1.4210 0.9363 0.6461 9.2458 7.7452 3.6072 6.8967 17.6955 1.9817 12.6791 6.7927
3000 3.9263 12.5551 1.0326 0.7630 1.3819 17.4427 2.0628 2.5830 5.2666 1.7316 2.5539 4.0864 9.4263 1.9419 9.1174 2.2270 2.2978 4.0712 2.1183 1.2627 4.3732 0.5266 11.3868 2.1777 0.3417 5.6383 14.0126 0.2130 15.7727 5.3288
4000 0.4849 13.5828 0.4842 1.3055 2.2250 13.0551 2.6317 2.7683 2.7612 0.6920 0.5799 1.9163 8.5638 5.1100 5.0118 1.7540 2.8246 2.1133 0.8632 4.2932 1.0136 0.1491 11.0167 11.2115 2.3894 9.7766 12.9879 1.9457 12.2836 7.3335
5000 3.4924 12.1262 1.3258 2.5359 3.7105 14.6396 2.8707 2.9375 0.2522 1.3020 3.4515 2.7989 3.6448 6.6932 7.6685 4.1466 2.7381 3.7798 1.9913 8.0365 0.1344 0.1509 10.6597 11.2062 0.4466 8.8994 16.1956 2.7237 11.8978 8.0347
6000 1.7215 12.1115 1.5389 1.3067 4.4503 17.9127 1.9526 0.8344 2.5734 0.2226 5.1298 5.5516 3.3392 7.2736 6.4344 2.0723 1.2557 2.9716 3.1286 5.5235 0.7388 1.2266 10.5713 11.4730 1.0618 8.2642 15.6827 2.0978 13.3305 1.9671
7000 1.9505 15.4336 3.1027 4.7699 11.5156 12.4129 1.9442 0.1136 0.1638 2.9600 1.8159 5.7244 7.5016 3.2307 2.3985 1.6491 1.4120 2.7123 0.4136 1.8490 0.8151 1.6710 8.3380 10.0730 1.2106 9.3879 17.3551 1.5782 16.5385 3.1520
8000 0.7202 13.6799 2.5404 3.6558 8.5275 14.0395 3.4655 3.6159 1.0216 0.7309 3.5968 6.1787 4.0450 4.0267 2.0904 1.4371 2.0002 0.4971 1.3115 0.1092 1.2880 0.2209 9.5252 13.1743 1.2451 10.6822 21.8711 2.0597 10.7883 2.2197
9000 1.4111 13.5645 0.1699 4.3818 6.7848 11.6452 2.6627 0.9019 2.8857 0.3895 7.4713 2.2815 7.6426 0.0517 4.2297 3.4873 1.6303 1.8856 3.9160 1.6564 3.2695 2.0294 12.4470 9.2219 0.7817 6.1373 15.1875 0.7780 9.9195 4.3035
10000 0.1350 13.5437 1.1760 5.1162 6.9977 13.9622 4.5721 1.4820 8.8597 1.6771 5.6870 4.1031 5.5825 5.2448 3.1874 3.2665 4.0748 0.7428 4.6984 0.7734 1.3532 1.2919 10.3232 9.1667 1.4681 6.4740 12.9573 2.2186 12.4684 5.5679
11000 3.0653 14.1614 3.9712 2.0350 8.4182 13.4097 0.7272 1.3550 7.1820 1.1391 4.7118 4.1732 5.1153 3.0724 2.7269 0.6022 3.8724 1.4180 1.8720 1.1174 0.8824 0.6970 9.9731 10.3279 1.9146 4.7987 9.6801 1.8471 10.0352 5.3645
12000 1.1857 19.5405 2.3447 0.2904 9.2671 11.4675 0.6970 1.5819 7.6331 1.3205 6.7077 0.4582 6.8322 5.0390 0.4669 3.0065 5.2071 1.1669 3.8897 0.0460 0.8029 1.7351 10.9840 7.6931 1.8198 4.0015 16.9316 0.9274 13.3585 6.5916
13000 1.3336 12.1738 3.4614 0.6495 12.2876 14.6008 1.8377 1.9998 6.4886 2.1911 7.9442 0.9532 6.2959 4.0457 2.7853 2.4961 4.5128 3.2674 1.2228 0.4712 3.3519 2.3582 12.1569 10.2384 3.9386 6.2515 19.5256 1.8360 13.4751 3.7443
14000 0.5533 10.9392 0.0676 2.2606 8.2402 15.1514 0.6738 1.4345 4.7582 1.3142 8.8788 0.6079 8.1970 11.2397 1.9907 0.7889 3.4621 0.6961 0.2312 1.6439 0.5547 1.0022 9.6765 6.7847 0.8581 9.0602 17.2487 0.3489 12.8811 6.4784
15000 0.6683 12.5961 5.2820 2.8073 13.5126 15.6864 3.8651 1.7520 7.8804 3.3884 8.2976 1.8757 8.7843 6.6783 0.1677 2.2955 4.6026 0.4144 1.4504 0.1589 1.2622 3.0608 12.2025 8.6598 0.5198 9.1136 15.6038 2.1985 12.2236 7.6873
16000 2.7469 12.3580 1.9832 1.5311 11.5637 13.4354 3.1117 1.5862 6.4569 0.2088 8.0019 0.7313 3.0709 6.4278 1.4754 3.3703 4.8589 1.2333 0.5056 0.9909 1.3802 1.7894 10.0693 10.3552 0.6929 10.0753 14.8082 0.3187 8.8409 12.3705
17000 1.6373 15.6062 0.9564 2.1409 9.3021 14.3120 1.5712 1.2270 10.7027 3.7294 5.0890 1.9377 0.3831 2.1259 0.1064 0.2018 0.9968 3.4173 1.2123 0.7725 1.2737 1.9496 12.3868 9.4053 1.9036 12.4069 18.7059 0.6788 13.0270 12.1920
18000 0.5586 13.6756 3.2504 0.8534 12.2552 15.7712 0.5807 3.1055 7.9446 0.5717 5.4617 1.1368 1.3693 3.0871 3.2323 2.6055 3.0479 1.6332 0.4946 2.0355 3.3948 1.7428 14.0554 7.8844 0.9376 10.4998 18.7373 3.0806 11.9277 10.9528
19000 0.9023 14.4043 2.7812 3.0445 6.8313 12.4379 0.8410 6.2807 8.4351 2.7770 6.1077 1.5984 1.5054 2.7780 3.2449 2.7941 2.9628 2.0429 2.9648 0.3277 0.2817 1.1649 9.8581 10.5410 4.8926 11.0149 15.6619 1.7498 11.5857 11.6916
20000 2.3190 16.3217 0.1878 3.0593 1.7221 16.7229 0.2212 8.8691 8.6510 2.3618 6.7941 0.8909 3.7286 0.8359 1.8885 1.3892 2.1751 1.8278 0.5639 0.9165 2.0091 1.4657 12.2918 8.6519 2.9926 11.6490 26.0836 0.9630 13.6464 10.7288
21000 4.3273 12.9003 0.4341 0.7173 1.3407 13.7875 0.5648 9.5103 6.9465 0.4396 7.8124 1.8127 1.3539 1.4323 3.5173 2.5807 1.0591 1.7105 2.0397 0.5062 0.4095 0.5605 11.2080 11.5319 5.5863 8.4126 26.0132 0.6731 10.4971 9.2142
22000 2.4159 14.1316 7.0644 0.3957 0.5262 16.1890 2.0395 10.8534 8.0954 2.0100 11.8115 2.5600 2.0004 0.9198 2.1078 2.3476 3.7762 0.6577 3.1654 0.0460 0.0765 0.5730 12.0051 10.9438 3.4267 11.7098 21.9628 0.3430 14.1289 10.2282
23000 1.6232 19.2681 6.3562 1.2516 0.7882 15.6341 1.5103 9.2992 4.6045 1.2977 9.5808 1.3006 4.5353 1.5302 0.3069 1.1602 0.5723 3.0225 1.3242 0.1902 2.1096 1.2234 10.5043 10.8471 0.6964 10.2704 25.0831 0.7958 14.5824 10.6242
24000 0.1799 14.6289 6.9719 0.2129 0.8382 13.6557 0.2933 9.4895 9.9726 1.6940 6.6746 0.0623 1.3704 1.7291 3.8147 3.8365 2.1395 3.2578 4.7020 0.9092 4.3567 2.4513 11.2541 13.7403 4.4898 5.9297 19.5085 1.7323 13.6539 10.6406
25000 0.7422 13.2832 6.1148 0.5865 0.9374 15.6720 0.6546 10.8880 6.4512 1.2808 7.8618 0.3352 1.6156 2.5931 1.1661 3.3593 0.5587 2.0812 3.9484 1.4233 3.2683 0.5779 13.7374 12.7405 0.3310 10.1945 30.6192 1.0202 12.9579 11.2086
26000 0.2752 17.1210 5.9965 0.9117 2.5324 13.5749 0.4919 15.5687 8.2783 1.0284 10.5430 1.7850 3.7902 2.2311 0.1700 0.3302 3.3903 2.2795 2.8122 1.1626 0.0926 0.6427 13.3062 12.5456 3.8869 8.9664 25.2172 0.7403 11.9983 12.5903
27000 0.6664 13.4342 8.8727 2.4298 0.7955 12.8176 1.3180 15.5787 11.9575 0.9596 6.4394 3.3725 1.8770 1.9599 2.0843 0.8135 0.0908 2.6852 0.6583 0.6179 1.9421 3.4729 11.3208 8.4280 6.0682 9.7051 29.0437 1.6824 14.9973 12.3900
28000 0.0175 13.1785 6.7700 2.4202 1.0887 13.3286 1.0408 11.1035 4.1905 1.1687 4.5274 1.9650 1.4381 0.1571 1.7365 4.5473 5.6807 0.4382 0.6059 1.0405 0.3512 0.9084 13.0539 12.4347 3.6860 11.8586 29.0824 1.8698 14.6503 10.2135
29000 1.2411 12.0589 6.9708 2.3149 0.7908 14.6000 0.9825 8.0488 4.1952 3.1533 5.3460 0.1175 0.6120 3.2474 3.0450 2.1756 1.4315 1.3564 1.8232 1.1944 0.7614 1.7737 6.2025 8.3208 3.7207 11.1994 29.6974 0.0936 10.6240 11.7399
30000 1.0146 11.7988 4.4036 0.4219 0.1776 12.5150 0.8780 13.2447 9.1643 0.0136 5.2607 1.6116 0.4729 3.8402 0.4923 7.1786 2.1705 0.0690 2.8837 0.3901 2.1899 1.0106 7.3936 7.1967 1.7630 12.4387 32.8896 0.6587 13.4625 9.6918
31000 0.4983 14.9628 6.3457 0.5550 0.8197 13.7367 2.0461 12.0693 7.2516 0.1659 5.5586 4.1754 0.8522 2.7416 1.1210 7.8394 1.5922 1.5368 0.4038 1.5023 1.2668 0.2333 1.4886 8.4741 4.9426 10.5641 29.4374 0.0214 13.8226 10.3062
32000 0.6864 11.8509 6.4435 0.4976 0.8281 15.5192 0.6883 11.2006 6.9680 0.4183 4.5821 2.2371 0.3662 1.2432 6.3598 4.9450 3.4670 0.2959 3.3134 1.3225 0.1240 0.6545 7.3189 7.3802 5.8115 7.0575 30.8793 0.3318 11.6653 8.0004
33000 1.2112 14.3857 4.1563 2.1051 1.2338 12.7451 3.0976 10.6165 2.3439 1.4169 5.6166 3.7428 0.3774 0.9941 1.9873 3.9540 2.3464 2.4177 2.0877 3.0399 1.1062 0.8774 9.2446 6.8740 6.7051 3.6406 32.2221 2.2503 12.2405 8.4270
34000 1.8275 17.3272 3.6073 1.3822 0.4200 13.1309 1.9885 11.5839 4.6716 2.6178 3.9982 0.1976 1.3440 1.6001 2.8075 5.4240 1.6442 0.4679 0.5143 2.9227 0.5106 0.8595 6.0666 11.6227 1.6252 1.8939 29.8460 3.4529 14.7387 6.2533
35000 0.0290 16.3663 2.4671 2.0462 0.7753 16.6786 1.8835 10.5919 2.1948 2.2899 2.8281 0.1714 0.5783 4.5001 5.8123 10.2512 1.5697 1.8004 1.5624 1.2601 0.8734 0.6077 6.2953 10.9251 1.3530 0.9327 30.6234 3.9361 17.0191 2.7545
36000 1.7789 19.4940 1.2258 1.0843 1.1825 21.3914 1.6759 10.7387 3.7528 1.7064 0.3991 5.4222 1.1502 0.8309 4.2470 6.7648 2.3771 1.5700 1.6343 0.7056 0.0882 2.3733 8.8051 11.0860 2.4358 1.7611 25.1957 0.4206 15.0484 1.0386
37000 0.8012 15.7670 5.9921 3.1938 1.5516 22.3294 3.2897 7.8813 2.6655 0.7932 4.9500 9.3123 1.3081 0.3592 2.6526 6.7857 0.4351 0.5698 1.0713 2.1881 0.1495 1.2817 9.0638 7.0147 5.4236 2.7784 27.9805 0.3477 12.8805 0.3852
38000 0.4257 14.2387 6.8429 0.8122 0.6357 20.9632 0.0419 11.1204 8.1494 1.4316 8.9476 6.7576 1.0263 1.9960 0.5621 6.1074 3.2346 1.9011 4.5319 0.7056 0.3256 0.3584 10.9228 7.1564 4.5108 2.3874 27.7297 1.1172 12.4538 5.5197
39000 0.0354 18.6161 9.2165 1.7247 0.7454 14.8524 2.5538 13.6787 8.0590 1.6577 4.6909 6.6588 0.1484 1.4897 2.9986 10.7107 0.2986 1.3097 2.4665 0.4209 2.9165 1.1300 9.3858 11.4007 4.9160 0.6170 17.4015 5.7921 12.0942 1.1273
40000 2.2826 17.4386 4.0782 4.0282 0.9194 16.0741 0.3506 11.2281 12.4393 2.3738 4.6610 6.3637 0.7045 0.4272 3.5757 9.7023 0.7802 1.7078 2.6491 2.0158 1.3605 0.5761 9.1573 9.5040 0.4691 0.5580 24.1196 1.6887 13.4418 1.2597
41000 1.4562 13.7897 6.7901 4.5361 0.3600 17.4887 1.4643 12.6453 5.4251 2.2588 0.9357 4.8152 0.5231 0.9809 5.6991 8.5056 2.3587 0.9846 1.6764 2.9280 1.2857 0.8272 12.2662 8.7795 3.6159 0.0289 22.1507 2.9430 13.5113 1.8254
42000 2.1124 13.9170 9.2263 1.5610 0.8044 19.2377 0.9869 8.8853 8.4515 2.2756 3.5885 0.1000 1.6574 4.3182 10.2911 5.8367 0.9301 1.3520 2.1917 1.5973 1.1350 1.0155 9.7054 9.2976 5.8147 1.8898 13.7581 1.8293 13.9877 0.2799
