frame:3777 center:37 distz:3.69956496415628e+01 diff:0.004350358437200441 window:3
frame:3778 center:37 distz:3.69162456078290e+01 diff:0.08375439217100222 window:3
frame:3781 center:37 distz:3.69689567862621e+01 diff:0.03104321373790242 window:3
frame:3783 center:37 distz:3.69809480425856e+01 diff:0.01905195741439769 window:3
frame:3784 center:37 distz:3.69645959617686e+01 diff:0.03540403823139826 window:3
frame:3785 center:37 distz:3.70256467494943e+01 diff:0.02564674949429957 window:3
frame:3786 center:37 distz:3.70830142659405e+01 diff:0.08301426594049843 window:3
frame:3787 center:37 distz:3.70544094172547e+01 diff:0.054409417254703385 window:3
frame:3789 center:37 distz:3.70538371099503e+01 diff:0.053837109950301 window:3
frame:3798 center:37 distz:3.70467418086702e+01 diff:0.04674180867019828 window:3
frame:3799 center:37 distz:3.70467671073663e+01 diff:0.046767107366299854 window:3
frame:3800 center:37 distz:3.69501972488255e+01 diff:0.04980275117449651 window:3
frame:3801 center:37 distz:3.70626403940288e+01 diff:0.06264039402879717 window:3
frame:3802 center:37 distz:3.69725318788787e+01 diff:0.027468121121302147 window:3
frame:3803 center:37 distz:3.69758420963508e+01 diff:0.02415790364919701 window:3
frame:3804 center:37 distz:3.69951413235677e+01 diff:0.004858676432299092 window:3
frame:3805 center:37 distz:3.70556258515742e+01 diff:0.05562585157419875 window:3
frame:3808 center:37 distz:3.69370185480574e+01 diff:0.06298145194259774 window:3
frame:3809 center:37 distz:3.69815057796294e+01 diff:0.01849422037059867 window:3
frame:3810 center:37 distz:3.69089031271176e+01 diff:0.09109687288240309 window:3
frame:3813 center:37 distz:3.69267103183212e+01 diff:0.07328968167880134 window:3
frame:3817 center:37 distz:3.70285826599418e+01 diff:0.028582659941797317 window:3
frame:3818 center:37 distz:3.69704789021085e+01 diff:0.029521097891496595 window:3
frame:3820 center:37 distz:3.70275668553885e+01 diff:0.02756685538849979 window:3
frame:3821 center:37 distz:3.69553442768362e+01 diff:0.04465572316379962 window:3
frame:3822 center:37 distz:3.69793906604206e+01 diff:0.020609339579401365 window:3
frame:3823 center:37 distz:3.70593907250284e+01 diff:0.05939072502840048 window:3
frame:3824 center:37 distz:3.70219731461134e+01 diff:0.021973146113403175 window:3
frame:3825 center:37 distz:3.69176984625360e+01 diff:0.08230153746399793 window:3
frame:3826 center:37 distz:3.69963280471473e+01 diff:0.0036719528526987233 window:3
frame:3827 center:37 distz:3.69513106802779e+01 diff:0.04868931972210078 window:3
frame:3834 center:37 distz:3.70888345732512e+01 diff:0.08883457325119792 window:3
frame:3837 center:37 distz:3.70463681716493e+01 diff:0.04636817164929852 window:3
frame:3838 center:37 distz:3.70633366981321e+01 diff:0.06333669813209752 window:3
frame:3839 center:37 distz:3.69521342503662e+01 diff:0.04786574963380019 window:3
frame:3840 center:37 distz:3.70609440619724e+01 diff:0.060944061972399766 window:3
frame:3841 center:37 distz:3.69519310186763e+01 diff:0.048068981323702076 window:3
frame:3842 center:37 distz:3.69583932862219e+01 diff:0.04160671377810132 window:3
frame:3844 center:37 distz:3.70221492198570e+01 diff:0.022149219856999025 window:3
frame:3845 center:37 distz:3.69256731718082e+01 diff:0.07432682819180059 window:3
frame:3846 center:37 distz:3.69505837407038e+01 diff:0.049416259296201304 window:3
frame:3848 center:37 distz:3.69112082215360e+01 diff:0.08879177846399955 window:3
frame:3850 center:37 distz:3.70928532206790e+01 diff:0.0928532206789967 window:3
frame:3851 center:37 distz:3.69522550686169e+01 diff:0.04774493138310021 window:3
frame:3852 center:37 distz:3.70186220895921e+01 diff:0.018622089592099655 window:3
frame:3853 center:37 distz:3.69966203719623e+01 diff:0.0033796280376989785 window:3
frame:3854 center:37 distz:3.70295067290587e+01 diff:0.029506729058702774 window:3
frame:3856 center:37 distz:3.70737562294268e+01 diff:0.07375622942679882 window:3
frame:3858 center:37 distz:3.70005284139929e+01 diff:0.0005284139929031539 window:3
frame:3860 center:37 distz:3.69954922304182e+01 diff:0.004507769581799437 window:3
frame:3861 center:37 distz:3.69041843204566e+01 diff:0.09581567954339931 window:3
frame:3862 center:37 distz:3.69622368801685e+01 diff:0.037763119831502934 window:3
frame:3867 center:37 distz:3.69064156276669e+01 diff:0.09358437233309758 window:3
frame:3871 center:37 distz:3.69931767828690e+01 diff:0.006823217131000092 window:3
frame:3872 center:37 distz:3.70426365972548e+01 diff:0.0426365972547984 window:3
frame:3873 center:37 distz:3.70279757635174e+01 diff:0.0279757635173965 window:3
frame:3874 center:37 distz:3.70555713699068e+01 diff:0.05557136990680078 window:3
frame:3876 center:37 distz:3.69467357864496e+01 diff:0.05326421355039912 window:3
frame:3879 center:37 distz:3.69324161174034e+01 diff:0.06758388259660109 window:3
frame:3914 center:36 distz:3.60579241793404e+01 diff:0.05792417934039662 window:4
frame:3915 center:36 distz:3.59828361607064e+01 diff:0.017163839293601768 window:4
frame:3916 center:36 distz:3.60176443168695e+01 diff:0.017644316869500187 window:4
frame:3917 center:36 distz:3.60965684413442e+01 diff:0.09656844134420339 window:4
frame:3918 center:36 distz:3.60252817791094e+01 diff:0.025281779109398883 window:4
frame:3921 center:36 distz:3.59032576372152e+01 diff:0.09674236278480208 window:4
frame:3922 center:36 distz:3.59818335493618e+01 diff:0.018166450638197773 window:4
frame:3924 center:36 distz:3.60106563033806e+01 diff:0.010656303380599752 window:4
frame:3925 center:36 distz:3.60135166980774e+01 diff:0.013516698077403078 window:4
frame:3926 center:36 distz:3.59891202223051e+01 diff:0.010879777694903225 window:4
frame:3927 center:36 distz:3.59968955162116e+01 diff:0.003104483788398227 window:4
frame:3929 center:36 distz:3.59547473840278e+01 diff:0.04525261597220265 window:4
frame:3930 center:36 distz:3.59182769902311e+01 diff:0.08172300976890057 window:4
frame:3933 center:36 distz:3.59283316050543e+01 diff:0.07166839494570354 window:4
frame:3935 center:36 distz:3.60520606138495e+01 diff:0.05206061384949834 window:4
frame:3990 center:36 distz:3.59234121529541e+01 diff:0.07658784704590005 window:4
frame:3991 center:36 distz:3.59554709076619e+01 diff:0.044529092338102316 window:4
frame:4001 center:36 distz:3.59321183235925e+01 diff:0.06788167640750231 window:4
frame:4002 center:36 distz:3.59226451729944e+01 diff:0.0773548270055997 window:4
frame:4003 center:36 distz:3.59364166007885e+01 diff:0.06358339921150247 window:4
frame:4071 center:36 distz:3.59169328869487e+01 diff:0.08306711305129966 window:4
frame:4074 center:36 distz:3.59472448932454e+01 diff:0.05275510675460282 window:4
frame:4075 center:36 distz:3.59048804026760e+01 diff:0.09511959732400044 window:4
frame:4076 center:36 distz:3.59418232296010e+01 diff:0.05817677039900104 window:4
frame:4077 center:36 distz:3.59279460107974e+01 diff:0.07205398920260109 window:4
frame:4079 center:36 distz:3.59719252042310e+01 diff:0.02807479576900107 window:4
frame:4080 center:36 distz:3.59283967968426e+01 diff:0.07160320315740165 window:4
frame:4081 center:36 distz:3.59689494232649e+01 diff:0.03105057673509748 window:4
frame:4091 center:36 distz:3.59026043820099e+01 diff:0.09739561799010232 window:4
frame:4094 center:36 distz:3.59014429606396e+01 diff:0.09855703936040072 window:4
frame:4096 center:36 distz:3.59122854164089e+01 diff:0.08771458359110085 window:4
frame:4101 center:36 distz:3.59405229248778e+01 diff:0.059477075122202905 window:4
frame:4102 center:36 distz:3.59763226773370e+01 diff:0.023677322662997824 window:4
frame:4104 center:36 distz:3.59321083367901e+01 diff:0.06789166320989892 window:4
frame:4105 center:36 distz:3.60497857514611e+01 diff:0.04978575146110131 window:4
frame:4106 center:36 distz:3.59165767520155e+01 diff:0.08342324798449852 window:4
frame:4107 center:36 distz:3.59394867059333e+01 diff:0.06051329406670192 window:4
frame:4109 center:36 distz:3.59012557512504e+01 diff:0.09874424874959686 window:4
frame:4115 center:36 distz:3.59293111447918e+01 diff:0.07068885520820345 window:4
frame:4119 center:36 distz:3.59134280013561e+01 diff:0.08657199864389753 window:4
frame:4120 center:36 distz:3.59517997543475e+01 diff:0.04820024565250236 window:4
frame:4125 center:36 distz:3.60459247294833e+01 diff:0.045924729483303395 window:4
frame:4201 center:35 distz:3.49375340238073e+01 diff:0.06246597619269778 window:5
frame:4211 center:34 distz:3.40724117373558e+01 diff:0.0724117373558002 window:6
frame:4212 center:34 distz:3.39909770225314e+01 diff:0.009022977468596594 window:6
frame:4214 center:34 distz:3.40455816156831e+01 diff:0.04558161568309771 window:6
frame:4216 center:34 distz:3.39367655159961e+01 diff:0.06323448400389964 window:6
frame:4217 center:34 distz:3.40450394425414e+01 diff:0.0450394425414018 window:6
frame:4219 center:34 distz:3.39799643510474e+01 diff:0.020035648952600127 window:6
frame:4225 center:34 distz:3.39792089219864e+01 diff:0.020791078013601805 window:6
frame:4226 center:34 distz:3.40494966486700e+01 diff:0.04949664867000081 window:6
frame:4228 center:34 distz:3.39529010858820e+01 diff:0.04709891411800271 window:6
frame:4229 center:34 distz:3.39086037630081e+01 diff:0.0913962369918977 window:6
frame:4235 center:34 distz:3.40293669838964e+01 diff:0.029366983896402132 window:6
frame:4236 center:34 distz:3.39704818607694e+01 diff:0.029518139230603424 window:6
frame:4241 center:34 distz:3.40150912606174e+01 diff:0.01509126061740318 window:6
frame:4242 center:34 distz:3.39775445609822e+01 diff:0.02245543901779712 window:6
frame:4244 center:34 distz:3.39617080591732e+01 diff:0.03829194082680232 window:6
frame:4248 center:34 distz:3.39765184077469e+01 diff:0.023481592253098427 window:6
frame:4249 center:34 distz:3.39040592517504e+01 diff:0.0959407482496033 window:6
frame:4252 center:34 distz:3.39961210801304e+01 diff:0.0038789198695994287 window:6
frame:4254 center:34 distz:3.40213762194017e+01 diff:0.0213762194017022 window:6
frame:4255 center:34 distz:3.40305380613553e+01 diff:0.030538061355301238 window:6
frame:4262 center:34 distz:3.39416078239383e+01 diff:0.05839217606170166 window:6
frame:4263 center:34 distz:3.40987319783503e+01 diff:0.09873197835030112 window:6
frame:4264 center:34 distz:3.40294577926668e+01 diff:0.029457792666796934 window:6
frame:4265 center:34 distz:3.40253721295942e+01 diff:0.025372129594202875 window:6
frame:4271 center:34 distz:3.39241728944924e+01 diff:0.07582710550759941 window:6
frame:4275 center:34 distz:3.40636253000369e+01 diff:0.0636253000368967 window:6
frame:4284 center:34 distz:3.40397086574484e+01 diff:0.039708657448400686 window:6
frame:4289 center:34 distz:3.39647282545823e+01 diff:0.035271745417702505 window:6
frame:4291 center:34 distz:3.40359118107407e+01 diff:0.035911810740699934 window:6
frame:4292 center:34 distz:3.39376894390342e+01 diff:0.062310560965798345 window:6
frame:4294 center:34 distz:3.39593434045237e+01 diff:0.04065659547629963 window:6
frame:4299 center:34 distz:3.40730913898822e+01 diff:0.07309138988220099 window:6
frame:4302 center:34 distz:3.39465017243161e+01 diff:0.053498275683899976 window:6
frame:4303 center:34 distz:3.39808004543056e+01 diff:0.019199545694398523 window:6
frame:4310 center:34 distz:3.39182140686140e+01 diff:0.08178593138600121 window:6
frame:4312 center:34 distz:3.39435278142464e+01 diff:0.05647218575359858 window:6
frame:4314 center:34 distz:3.39687653300776e+01 diff:0.031234669922397984 window:6
frame:4315 center:34 distz:3.40246027676967e+01 diff:0.02460276769669889 window:6
frame:4319 center:34 distz:3.39453763746380e+01 diff:0.05462362536199805 window:6
frame:4328 center:34 distz:3.39450656642137e+01 diff:0.05493433578629947 window:6
frame:4330 center:34 distz:3.39647636676584e+01 diff:0.035236332341597176 window:6
frame:4332 center:34 distz:3.39769208192565e+01 diff:0.023079180743501126 window:6
frame:4335 center:34 distz:3.40815222704972e+01 diff:0.08152227049720295 window:6
frame:4336 center:34 distz:3.40723374992810e+01 diff:0.07233749928099797 window:6
frame:4337 center:34 distz:3.40274080729210e+01 diff:0.02740807292099845 window:6
frame:4347 center:34 distz:3.39170923440788e+01 diff:0.08290765592119698 window:6
frame:4355 center:34 distz:3.39960312800624e+01 diff:0.003968719937603282 window:6
frame:4357 center:34 distz:3.39366390714712e+01 diff:0.06336092852880171 window:6
frame:4358 center:34 distz:3.40564354076750e+01 diff:0.056435407675003546 window:6
frame:4360 center:34 distz:3.39677634546242e+01 diff:0.03223654537580245 window:6
frame:4363 center:34 distz:3.40488561130940e+01 diff:0.04885611309399707 window:6
frame:4365 center:34 distz:3.40601121745146e+01 diff:0.06011217451460027 window:6
frame:4366 center:34 distz:3.39704524685867e+01 diff:0.02954753141330002 window:6
frame:4367 center:34 distz:3.39172704766751e+01 diff:0.08272952332490036 window:6
frame:4380 center:34 distz:3.39303461465226e+01 diff:0.06965385347739783 window:6
frame:4390 center:34 distz:3.39343018336756e+01 diff:0.06569816632440251 window:6
frame:4392 center:34 distz:3.39253218066462e+01 diff:0.07467819335379744 window:6
frame:4393 center:34 distz:3.39022550030767e+01 diff:0.09774499692330352 window:6
frame:4399 center:34 distz:3.39808904769918e+01 diff:0.019109523008197016 window:6
frame:4404 center:34 distz:3.39910977627517e+01 diff:0.008902237248300082 window:6
frame:4409 center:34 distz:3.40847204618660e+01 diff:0.08472046186599869 window:6
frame:4410 center:34 distz:3.39312879051139e+01 diff:0.06871209488610219 window:6
frame:4414 center:34 distz:3.40062510832984e+01 diff:0.006251083298401738 window:6
frame:4415 center:34 distz:3.39514193732574e+01 diff:0.048580626742598554 window:6
frame:4419 center:34 distz:3.39776102294341e+01 diff:0.0223897705659013 window:6
frame:4420 center:34 distz:3.39793580054355e+01 diff:0.020641994564499555 window:6
frame:4422 center:34 distz:3.39330385381088e+01 diff:0.06696146189119645 window:6
frame:4424 center:34 distz:3.40988946056660e+01 diff:0.09889460566599695 window:6
frame:4426 center:34 distz:3.40912289007295e+01 diff:0.0912289007294973 window:6
frame:4427 center:34 distz:3.40520943004155e+01 diff:0.05209430041549723 window:6
frame:4428 center:34 distz:3.40051680083378e+01 diff:0.005168008337797403 window:6
frame:4429 center:34 distz:3.39518659893313e+01 diff:0.04813401066869716 window:6
frame:4432 center:34 distz:3.40752300150864e+01 diff:0.07523001508639737 window:6
frame:4433 center:34 distz:3.40709857205424e+01 diff:0.07098572054240293 window:6
frame:4434 center:34 distz:3.39200900584598e+01 diff:0.07990994154020115 window:6
frame:4436 center:34 distz:3.39297685508094e+01 diff:0.07023144919060087 window:6
frame:4440 center:34 distz:3.39124914466966e+01 diff:0.08750855330340102 window:6
frame:4441 center:34 distz:3.39881424982438e+01 diff:0.011857501756196598 window:6
frame:4442 center:34 distz:3.40830618113095e+01 diff:0.08306181130949852 window:6
frame:4444 center:34 distz:3.39091721492976e+01 diff:0.09082785070239652 window:6
frame:4445 center:34 distz:3.39365701237978e+01 diff:0.06342987620219986 window:6
frame:4449 center:34 distz:3.39531060505434e+01 diff:0.04689394945660297 window:6
frame:4450 center:34 distz:3.39536858421832e+01 diff:0.04631415781680204 window:6
frame:4451 center:34 distz:3.39331395354680e+01 diff:0.06686046453199879 window:6
frame:4452 center:34 distz:3.39481167167925e+01 diff:0.05188328320750202 window:6
frame:4453 center:34 distz:3.39707331820344e+01 diff:0.029266817965599046 window:6
frame:4458 center:34 distz:3.39461358102616e+01 diff:0.05386418973839824 window:6
frame:4459 center:34 distz:3.39271675164563e+01 diff:0.07283248354369931 window:6
frame:4460 center:34 distz:3.39164935434031e+01 diff:0.08350645659690059 window:6
frame:4462 center:34 distz:3.39964956351187e+01 diff:0.0035043648813015693 window:6
frame:4465 center:34 distz:3.40073472781161e+01 diff:0.007347278116100142 window:6
frame:4466 center:34 distz:3.39435737188687e+01 diff:0.05642628113130144 window:6
frame:4468 center:34 distz:3.39457150195707e+01 diff:0.0542849804293013 window:6
frame:4470 center:34 distz:3.40437671076567e+01 diff:0.043767107656698556 window:6
frame:4471 center:34 distz:3.39736325579302e+01 diff:0.02636744206979813 window:6
frame:4473 center:34 distz:3.40786374668009e+01 diff:0.07863746680089889 window:6
frame:4475 center:34 distz:3.40240554956418e+01 diff:0.024055495641796654 window:6
frame:4478 center:34 distz:3.39553023046892e+01 diff:0.04469769531080203 window:6
frame:4485 center:34 distz:3.39343474113017e+01 diff:0.06565258869829904 window:6
frame:4496 center:34 distz:3.39534936495373e+01 diff:0.046506350462699686 window:6
frame:4498 center:34 distz:3.40016300627411e+01 diff:0.0016300627410998914 window:6
frame:4499 center:34 distz:3.40387220310103e+01 diff:0.038722031010301805 window:6
frame:4500 center:34 distz:3.39554922544789e+01 diff:0.04450774552110204 window:6
frame:4503 center:33 distz:3.29618621043013e+01 diff:0.03813789569870352 window:7
frame:4504 center:33 distz:3.30502068759091e+01 diff:0.05020687590909745 window:7
frame:4505 center:33 distz:3.29063096456937e+01 diff:0.0936903543062968 window:7
frame:4581 center:33 distz:3.30366633521179e+01 diff:0.036663352117898285 window:7
frame:4591 center:33 distz:3.29057525172996e+01 diff:0.0942474827004034 window:7
frame:4617 center:33 distz:3.29817993118958e+01 diff:0.01820068810420139 window:7
frame:4618 center:33 distz:3.30955414373678e+01 diff:0.09554143736779963 window:7
frame:4638 center:33 distz:3.29010008494732e+01 diff:0.09899915052680086 window:7
frame:4639 center:33 distz:3.29304675270056e+01 diff:0.06953247299440335 window:7
frame:4640 center:33 distz:3.29290141613066e+01 diff:0.07098583869340302 window:7
frame:4715 center:33 distz:3.29906095035630e+01 diff:0.00939049643699974 window:7
frame:4717 center:33 distz:3.29973137732668e+01 diff:0.0026862267332035117 window:7
frame:4718 center:33 distz:3.29078649950920e+01 diff:0.09213500490800186 window:7
frame:4757 center:33 distz:3.29439901960203e+01 diff:0.05600980397969835 window:7
frame:4795 center:33 distz:3.29724134677999e+01 diff:0.02758653220009677 window:7
frame:4802 center:32 distz:3.19119808747838e+01 diff:0.08801912521619926 window:8
frame:4803 center:32 distz:3.19272439500559e+01 diff:0.07275604994410045 window:8
frame:4878 center:32 distz:3.19194033081637e+01 diff:0.08059669183629836 window:8
frame:4880 center:32 distz:3.19350356545602e+01 diff:0.06496434543980101 window:8
frame:4956 center:31 distz:3.09529510042266e+01 diff:0.047048995773401714 window:9
frame:4961 center:31 distz:3.09526563326619e+01 diff:0.047343667338100914 window:9
frame:4962 center:31 distz:3.09685437839152e+01 diff:0.03145621608479843 window:9
frame:5036 center:31 distz:3.09123277454383e+01 diff:0.08767225456169925 window:9
frame:5065 center:31 distz:3.10641922003924e+01 diff:0.06419220039240159 window:9
frame:5084 center:31 distz:3.09888456962527e+01 diff:0.011154303747300531 window:9
frame:5085 center:31 distz:3.09975630576408e+01 diff:0.0024369423591998896 window:9
frame:5086 center:31 distz:3.10399688433588e+01 diff:0.03996884335879969 window:9
frame:5101 center:31 distz:3.09011895871722e+01 diff:0.0988104128277989 window:9
frame:5116 center:30 distz:3.00759763523400e+01 diff:0.07597635233999966 window:10
frame:5139 center:30 distz:3.00451861952830e+01 diff:0.045186195283001496 window:10
frame:5140 center:30 distz:3.00628715363181e+01 diff:0.06287153631809872 window:10
frame:5141 center:30 distz:2.99338318353459e+01 diff:0.06616816465410125 window:10
frame:5142 center:30 distz:2.99660883738334e+01 diff:0.03391162616659926 window:10
frame:5143 center:30 distz:2.99387421530918e+01 diff:0.061257846908201685 window:10
frame:5160 center:30 distz:3.00812619755434e+01 diff:0.08126197554339853 window:10
frame:5161 center:30 distz:3.00790787918222e+01 diff:0.07907879182220157 window:10
frame:5171 center:30 distz:3.00384043879600e+01 diff:0.03840438796000001 window:10
frame:5174 center:30 distz:2.99317035903792e+01 diff:0.06829640962079964 window:10
frame:5175 center:30 distz:2.99809153810585e+01 diff:0.019084618941498377 window:10
frame:5177 center:30 distz:3.00757988328254e+01 diff:0.07579883282539868 window:10
frame:5187 center:30 distz:3.00582161028179e+01 diff:0.05821610281790157 window:10
frame:5196 center:30 distz:3.00851425437697e+01 diff:0.08514254376969888 window:10
frame:5197 center:30 distz:3.00139862009289e+01 diff:0.013986200928901127 window:10
frame:5199 center:30 distz:3.00477659505780e+01 diff:0.04776595057800037 window:10
frame:5200 center:30 distz:2.99899288294665e+01 diff:0.010071170533500151 window:10
frame:5201 center:30 distz:3.00457140670152e+01 diff:0.045714067015200754 window:10
frame:5213 center:30 distz:3.00847189444612e+01 diff:0.08471894446120132 window:10
frame:5227 center:30 distz:3.00883227971680e+01 diff:0.08832279716800073 window:10
frame:5244 center:30 distz:3.00655460962214e+01 diff:0.06554609622140006 window:10
frame:5246 center:30 distz:2.99553628747310e+01 diff:0.044637125268998545 window:10
frame:5247 center:30 distz:2.99167454275660e+01 diff:0.0832545724340008 window:10
frame:5248 center:30 distz:2.99839872222764e+01 diff:0.016012777723599214 window:10
frame:5254 center:30 distz:3.00113351900553e+01 diff:0.011335190055298483 window:10
frame:5255 center:30 distz:2.99190298971986e+01 diff:0.08097010280139827 window:10
frame:5256 center:30 distz:3.00074463578049e+01 diff:0.00744635780489844 window:10
frame:5258 center:30 distz:3.00868027323146e+01 diff:0.08680273231459879 window:10
frame:5274 center:30 distz:3.00677981012849e+01 diff:0.06779810128490027 window:10
frame:5287 center:30 distz:3.00058645212938e+01 diff:0.005864521293801772 window:10
frame:5289 center:30 distz:3.00135988752263e+01 diff:0.013598875226300322 window:10
frame:5290 center:30 distz:2.99694223622994e+01 diff:0.03057763770059907 window:10
frame:5294 center:30 distz:2.99995154320255e+01 diff:0.00048456797449958344 window:10
frame:5295 center:30 distz:3.00095435939572e+01 diff:0.009543593957200613 window:10
frame:5296 center:30 distz:3.00755825127235e+01 diff:0.07558251272349992 window:10
frame:5300 center:30 distz:3.00650628320485e+01 diff:0.0650628320485005 window:10
frame:5330 center:30 distz:3.00869928412432e+01 diff:0.08699284124320172 window:10
frame:5334 center:30 distz:3.00260976047212e+01 diff:0.02609760472120115 window:10
frame:5338 center:30 distz:3.00695714826949e+01 diff:0.06957148269490077 window:10
frame:5339 center:30 distz:3.00453285324621e+01 diff:0.04532853246210067 window:10
frame:5341 center:30 distz:3.00123282539743e+01 diff:0.012328253974299486 window:10
frame:5342 center:30 distz:3.00613300855360e+01 diff:0.0613300855359995 window:10
frame:5343 center:30 distz:2.99694991232320e+01 diff:0.03050087676799862 window:10
frame:5344 center:30 distz:3.00447234112117e+01 diff:0.04472341121169876 window:10
frame:5345 center:30 distz:3.00415373067608e+01 diff:0.041537306760801584 window:10
frame:5348 center:30 distz:3.00139505009524e+01 diff:0.013950500952400802 window:10
