# frame 	 heights
0 3.8997 3.8558 6.1587 4.5904 3.9200 3.5379 3.8281 3.8361 4.0759 3.7042 4.1076 4.2003 5.9185 4.6568 5.4916 3.9744 3.8203 3.9478 4.4025 3.9224 4.0388 5.4274 8.8844 4.3944 3.9832 4.5623 4.7808 4.1981 4.2554 3.8325
1000 4.0756 4.2709 6.4438 4.1202 4.0725 4.2364 3.7911 3.9087 3.6832 3.9688 4.8194 4.5115 5.6895 4.3304 4.5749 3.9725 3.5666 4.3054 4.3275 3.9447 4.2629 5.3898 8.7224 4.1299 3.8835 3.8111 4.0042 4.4454 3.7280 3.9988
2000 3.7932 3.7233 5.8310 4.0791 3.8925 4.0355 4.4853 4.2110 4.2768 3.8511 3.8518 4.3768 4.8829 3.8909 4.8523 4.0530 3.7421 3.5788 3.9252 4.0674 4.0980 5.7384 8.4647 4.0762 4.2169 3.8956 3.8163 4.6939 3.5895 3.9017
3000 3.9369 4.6749 6.4853 4.1300 3.8339 4.1431 4.3481 3.9039 4.0247 3.8168 4.7676 4.4664 4.7106 4.3241 4.7390 3.9950 3.9336 3.6599 4.5381 4.0877 4.2959 5.6057 7.7752 4.3549 4.2468 4.6777 3.8317 4.3743 3.7058 3.7374
4000 3.9999 4.4330 6.2087 4.3015 3.9540 3.5873 4.5748 4.0832 4.4310 3.7274 4.6710 4.4550 4.9295 3.7409 4.4978 3.8944 3.7664 3.9573 3.8092 3.8969 3.9238 7.0120 8.6047 4.0067 3.8445 4.3536 4.0768 4.0269 4.4008 3.6065
5000 3.8211 4.0687 6.4521 4.1441 3.7129 3.8869 4.0978 4.0384 4.3804 4.4252 4.0585 4.2224 4.6967 4.1469 3.9359 3.8367 3.9091 3.8974 3.8198 3.8295 3.9021 6.3997 7.8540 3.9879 4.0048 4.0762 4.3129 4.1762 4.0329 4.4500
6000 3.8429 4.0955 6.4554 3.8704 3.9940 4.0379 4.7776 3.6940 3.7792 3.9006 3.9964 4.6586 4.0375 4.4133 4.4403 4.0521 3.8931 4.0261 4.2271 4.0339 4.1619 6.4077 8.4415 3.8487 4.1934 4.3216 4.0256 4.0187 4.3846 3.7237
7000 4.3339 3.8175 5.9874 3.9891 3.8522 3.9778 3.9239 3.7027 4.4083 3.7843 4.2081 4.1133 4.1542 4.5419 4.2953 3.8102 4.6411 3.9843 4.1556 4.1145 3.9268 5.3418 8.4400 4.1551 4.2835 4.0151 4.0228 3.6531 4.8584 3.8852
8000 3.9330 3.8361 5.9092 4.5011 3.7530 3.6301 3.9717 4.3411 4.2158 3.7001 4.2204 3.8760 3.8430 4.3625 4.9415 3.8231 4.5796 3.9632 3.7224 4.2150 3.7297 6.7131 7.5914 4.1139 4.0079 4.0989 4.4260 4.6044 3.8857 3.7773
9000 3.7107 3.8387 5.9845 3.9364 3.7897 4.1156 3.8184 4.0818 4.0122 3.8702 4.6267 4.2534 4.4004 4.9302 4.8495 3.7912 4.1381 4.0216 4.1306 4.3622 4.2381 5.7552 8.4595 4.2563 4.5219 5.0513 4.3325 4.1366 4.4045 4.0351
