# frame 	 heights
0 3.6057 5.0567 4.5565 4.0295 3.6054 4.3853 3.7965 3.6567 3.8622 4.0349 4.2140 3.8127 3.8848 5.3106 3.8601 3.8845 5.7351 3.7392 4.3051 4.9739 3.8905 4.9198 4.1876 4.2049 3.9208 3.7476 7.5992 5.8779 4.1830 3.7415
1000 4.0962 5.1134 3.8798 4.1481 4.0125 4.1372 4.1176 3.5627 4.3380 3.9193 4.0677 4.3369 4.1915 4.8121 3.6613 4.1567 5.9829 4.0476 3.8525 4.9787 3.9214 5.4745 4.4827 4.5070 3.6513 3.7489 7.7363 6.3995 5.4139 3.7261
2000 4.6329 4.2628 3.9256 4.0625 4.0580 3.7690 3.8655 4.1084 4.2847 3.8521 4.0111 4.2312 3.9024 4.4642 4.0774 3.6338 6.3762 4.5281 3.9401 4.3691 4.1093 4.9944 4.2636 3.8085 3.7943 3.7452 7.1794 6.4748 4.3101 3.7397
3000 4.0400 3.9518 4.3432 3.8987 3.8554 4.6494 3.5699 4.3078 4.1137 3.8412 4.0846 4.0283 3.8252 4.9268 3.8353 4.0011 6.2937 4.0453 3.9135 5.3220 3.6582 4.6024 4.7904 3.7046 4.4445 4.0044 7.2197 6.2140 4.4852 3.9413
4000 4.1593 4.0982 4.5416 3.8158 4.0365 4.0035 4.2231 4.5205 3.8750 3.8199 3.7932 3.8963 3.8715 4.7252 4.0215 3.8312 5.9176 3.7557 3.6116 4.9674 3.7426 4.1648 4.0374 3.9760 4.1458 3.8401 7.5174 6.0679 4.3224 3.7200
5000 4.5091 4.0351 4.3002 3.7918 4.0552 4.0463 3.9470 3.7332 4.2160 3.8997 3.8854 4.0368 3.9032 4.7108 3.9538 3.8485 6.1093 3.9330 3.9239 4.5531 3.8490 4.4710 4.1669 3.9104 3.8295 3.7988 7.4488 6.2044 4.2344 3.7069
6000 4.5249 4.1570 3.8481 3.7725 3.7853 4.0648 3.7659 4.2928 4.0442 3.7710 4.0743 4.0638 3.9671 4.4359 3.8713 3.7682 6.1399 3.6460 3.8675 4.7322 3.9439 4.5105 3.8358 3.7427 3.8849 3.7499 7.3948 5.8222 3.8848 3.7303
7000 4.0176 4.0706 3.9069 3.6481 3.9756 4.1583 3.8239 4.4175 3.8496 3.8995 3.9051 4.0382 3.8322 4.4939 4.3051 3.7208 6.5878 3.8210 3.8447 4.8636 4.1674 4.4145 3.9712 3.9578 3.7873 3.8655 7.7467 5.4232 3.8839 3.8653
8000 3.6910 3.7379 4.1992 3.6970 3.6824 3.9066 3.8808 3.7767 4.4953 3.9405 3.7131 3.9366 3.9394 4.2080 3.8140 3.7303 6.5586 3.7425 3.6724 4.9836 4.6626 3.7838 3.9471 3.7871 3.9457 3.8014 7.2014 5.6069 4.6438 4.1503
9000 3.8570 3.7059 4.1355 3.7953 4.0037 4.1433 4.0407 3.9198 4.1867 3.9024 4.0415 3.8880 4.0364 4.5541 3.9145 3.6997 6.4853 3.8916 4.0904 4.7002 4.3431 4.7667 4.4476 3.7067 3.9885 3.8128 6.9697 6.1949 4.2247 3.7146
10000 4.0122 4.1444 4.0429 3.6928 3.6511 3.8059 4.1711 4.4896 4.1324 3.9288 3.9725 3.9678 3.9664 4.2664 3.8984 3.9917 6.2441 3.6540 3.7629 4.6026 4.3319 4.1214 4.5084 4.1240 4.0088 3.7792 7.3817 5.6630 4.5152 3.6953
11000 3.9284 4.2254 4.6400 4.4046 3.8245 4.3541 4.2304 4.2406 4.0603 3.8779 4.0199 3.6971 3.8227 4.0905 4.0259 3.7761 6.8186 3.6867 4.1320 4.1554 3.8860 3.9851 4.0252 3.7022 3.8225 3.8691 7.3955 5.6890 4.3150 3.8296
12000 3.8960 4.0910 4.0652 3.7807 3.9761 3.7972 3.9326 4.2273 3.8711 3.9670 3.8003 4.7319 3.7015 4.5792 3.8248 4.0388 6.7981 4.0477 3.7363 4.3298 4.2556 4.4483 4.3172 4.0180 3.8141 3.8485 6.6965 5.8208 4.5937 3.7898
13000 3.8180 4.2575 3.9035 3.7991 3.8489 4.0734 4.0193 4.0321 4.6388 3.9031 4.0176 3.8383 3.8962 3.9994 4.0362 3.6490 6.7896 3.8947 3.7370 4.4367 3.8826 4.2822 4.2678 4.8433 3.7211 3.6975 6.6113 5.3496 5.1383 3.8007
14000 4.0194 3.7300 4.3140 4.1869 3.8212 4.0442 4.1782 3.7715 4.3465 4.0458 3.8585 4.0779 3.8147 4.3607 3.7581 3.8881 6.3915 3.8325 3.8177 4.8074 4.0146 4.5151 4.2334 4.9029 3.9526 3.7719 6.9540 6.0945 4.2137 3.7702
15000 3.8912 4.2189 4.3365 3.8749 3.7327 3.8078 4.0488 4.2738 4.3003 3.9862 4.1610 4.1934 3.9276 4.7756 3.8474 3.7909 7.1144 3.8718 3.8125 4.9131 4.3060 4.2371 4.1453 4.2394 3.9535 3.9069 6.6465 6.0909 4.3159 3.7756
16000 4.1450 3.8864 4.1792 3.8363 3.7918 3.7607 4.0568 4.2410 4.1062 4.0177 4.3330 3.8929 3.7087 4.1659 3.8011 3.7442 7.6931 3.9479 3.8010 4.5712 4.5832 4.1627 3.7762 4.5638 3.8499 3.8566 7.4762 5.7544 4.1928 3.8552
17000 3.6334 4.3227 3.9954 3.9241 3.9053 3.7120 4.0955 4.5468 4.2390 3.9113 4.0583 3.8099 3.9476 4.0325 4.0493 3.8089 6.7860 3.6636 4.2283 4.7968 3.9251 4.1690 3.8187 3.6107 3.8796 3.7692 7.0990 6.5560 4.2692 3.7282
18000 3.9393 4.4432 3.9740 4.3245 4.0158 3.8836 4.2108 4.1724 3.8392 4.0020 3.7925 3.6449 3.9903 5.3159 3.8640 3.9879 6.2171 4.0637 3.9584 4.5158 3.9916 4.8393 4.1956 4.0068 3.7225 3.6763 7.0868 6.1254 4.0914 4.0237
19000 4.0865 4.1683 3.9350 4.4881 4.3391 4.0744 3.7469 3.9597 3.8766 3.7154 3.8146 3.9734 3.8277 5.0542 3.7867 3.8637 6.4960 3.7030 3.8849 4.8155 4.0100 4.5051 4.7228 3.9055 3.8839 3.8909 6.6198 6.3771 4.0235 3.9196
20000 3.9231 4.6269 4.0671 3.8845 3.7713 4.3248 3.9680 4.7324 4.1234 4.0169 3.7250 3.7619 4.1537 4.3345 4.0181 3.9200 6.8699 3.9706 3.7978 5.5247 4.5800 3.9658 4.2330 3.7304 3.8015 3.9304 6.0882 5.4178 4.3319 3.6774
