# frame 	 heights
0 21
1000 21
2000 21
3000 21
4000 21
5000 21
6000 21
7000 21
8000 21
9000 21
10000 21
11000 21
12000 21
13000 21
14000 21
15000 21
16000 21
17000 21
18000 21
19000 21
20000 21
21000 21
22000 21
23000 21
24000 21
25000 21
26000 21
27000 21
28000 21
29000 21
30000 21
31000 21
32000 21
33000 21
34000 21
35000 21
36000 21
37000 21
38000 21
39000 21
40000 21
41000 21
42000 21
43000 21
44000 21
45000 21
46000 21
47000 21
48000 21
49000 21
50000 21
51000 21
52000 21
53000 21
54000 21
55000 21
56000 21
57000 21
58000 21
59000 21
60000 21
61000 21
62000 21
63000 21
64000 21
65000 21
66000 21
67000 21
68000 21
69000 21
70000 21
71000 21
72000 21
73000 21
74000 21
75000 21
76000 21
77000 21
78000 21
79000 21
80000 21
81000 21
82000 21
83000 21
84000 21
85000 21
86000 21
87000 21
88000 21
89000 21
90000 21
91000 21
92000 21
93000 21
94000 21
95000 21
96000 21
97000 21
98000 21
99000 21
100000 21
101000 21
102000 21
103000 21
104000 21
105000 21
106000 21
107000 21
108000 21
109000 21
110000 21
111000 21
112000 21
113000 21
114000 21
115000 21
116000 21
117000 21
118000 21
119000 21
120000 21
121000 21
122000 21
123000 21
124000 21
125000 21
126000 21
127000 21
128000 21
129000 21
130000 21
131000 21
132000 21
133000 21
134000 21
135000 21
136000 21
137000 21
138000 21
139000 21
140000 21
141000 21
142000 21
143000 21
144000 21
145000 21
146000 21
147000 21
148000 21
149000 21
150000 21
151000 21
152000 21
153000 21
154000 21
155000 21
156000 21
157000 21
158000 21
159000 21
160000 21
161000 21
162000 21
163000 21
164000 21
165000 21
166000 21
167000 21
168000 21
169000 21
170000 21
171000 21
172000 21
173000 21
174000 21
175000 21
176000 21
177000 21
178000 21
179000 21
180000 21
181000 21
182000 21
183000 21
184000 21
185000 21
186000 21
187000 21
188000 21
189000 21
190000 21
191000 21
192000 21
193000 21
194000 21
195000 21
196000 21
197000 21
198000 21
199000 21
200000 21
201000 21
202000 21
203000 21
204000 21
205000 21
206000 21
207000 21
208000 21
209000 21
210000 21
211000 21
212000 21
213000 21
214000 21
215000 21
216000 21
217000 21
218000 21
219000 21
220000 21
221000 21
222000 21
223000 21
224000 21
225000 21
226000 21
227000 21
228000 21
229000 21
230000 21
231000 21
232000 21
233000 21
234000 21
235000 21
236000 21
237000 21
238000 21
239000 21
240000 21
241000 21
242000 21
243000 21
244000 21
245000 21
246000 21
247000 21
248000 21
249000 21
250000 21
251000 21
252000 21
253000 21
254000 21
255000 21
256000 21
257000 21
258000 21
259000 21
260000 21
261000 21
262000 21
263000 21
264000 21
265000 21
266000 21
267000 21
268000 21
269000 21
270000 21
271000 21
272000 21
273000 21
274000 21
275000 21
276000 21
277000 21
278000 21
279000 21
280000 21
281000 21
282000 21
283000 21
284000 21
285000 21
286000 21
287000 21
288000 21
289000 21
290000 21
291000 21
292000 21
293000 21
294000 21
295000 21
296000 21
297000 21
298000 21
299000 21
300000 21
301000 21
302000 21
303000 21
304000 21
305000 21
306000 21
307000 21
308000 21
309000 21
310000 21
311000 21
312000 21
313000 21
314000 21
315000 21
316000 21
317000 21
318000 21
319000 21
320000 21
321000 21
322000 21
323000 21
324000 21
325000 21
326000 21
327000 21
328000 21
329000 21
330000 21
331000 21
332000 21
333000 21
334000 21
335000 21
336000 21
337000 21
338000 21
339000 21
340000 21
341000 21
342000 21
343000 21
344000 21
345000 21
346000 21
347000 21
348000 21
349000 21
350000 21
351000 21
352000 21
353000 21
354000 21
355000 21
356000 21
357000 21
358000 21
359000 21
360000 21
361000 21
362000 21
363000 21
364000 21
365000 21
366000 21
367000 21
368000 21
369000 21
370000 21
371000 21
372000 21
373000 21
374000 21
375000 21
376000 21
377000 21
378000 21
379000 21
380000 21
381000 21
382000 21
383000 21
384000 21
385000 21
386000 21
387000 21
388000 21
389000 21
390000 21
391000 21
392000 21
393000 21
394000 21
395000 21
396000 21
397000 21
398000 21
399000 21
400000 21
401000 21
402000 21
403000 21
404000 21
405000 21
406000 21
407000 21
408000 21
409000 21
410000 21
411000 21
412000 21
413000 21
414000 21
415000 21
416000 21
417000 21
418000 21
419000 21
420000 21
421000 21
422000 21
423000 21
424000 21
425000 21
426000 21
427000 21
428000 21
429000 21
430000 21
431000 21
432000 21
433000 21
434000 21
435000 21
436000 21
437000 21
438000 21
439000 21
440000 21
441000 21
442000 21
443000 21
444000 21
445000 21
446000 21
447000 21
448000 21
449000 21
450000 21
451000 21
452000 21
453000 21
454000 21
455000 21
456000 21
457000 21
458000 21
459000 21
460000 21
461000 21
462000 21
463000 21
464000 21
465000 21
466000 21
467000 21
468000 21
469000 21
470000 21
471000 21
472000 21
473000 21
474000 21
475000 21
476000 21
477000 21
478000 21
479000 21
480000 21
481000 21
482000 21
483000 21
484000 21
485000 21
486000 21
487000 21
488000 21
489000 21
490000 21
491000 21
492000 21
493000 21
494000 21
495000 21
496000 21
497000 21
498000 21
499000 21
500000 21
501000 21
502000 21
503000 21
504000 21
505000 21
506000 21
507000 21
508000 21
509000 21
510000 21
511000 21
512000 21
513000 21
514000 21
515000 21
516000 21
517000 21
518000 21
519000 21
520000 21
521000 21
522000 21
523000 21
524000 21
525000 21
526000 21
527000 21
528000 21
529000 21
530000 21
531000 21
532000 21
533000 21
534000 21
535000 21
536000 21
537000 21
538000 21
539000 21
540000 21
541000 21
542000 21
543000 21
544000 21
545000 21
546000 21
547000 21
548000 21
549000 21
550000 21
551000 21
552000 21
553000 21
554000 21
555000 21
556000 21
557000 21
558000 21
559000 21
560000 21
561000 21
562000 21
563000 21
564000 21
565000 21
566000 21
567000 21
568000 21
569000 21
570000 21
571000 21
572000 21
573000 21
574000 21
575000 21
576000 21
577000 21
578000 21
579000 21
580000 21
581000 21
582000 21
583000 21
584000 21
585000 21
586000 21
587000 21
588000 21
589000 21
590000 21
591000 21
592000 21
593000 21
594000 21
595000 21
596000 21
597000 21
598000 21
599000 21
600000 21
601000 21
602000 21
603000 21
604000 21
605000 21
606000 21
607000 21
608000 21
609000 21
610000 21
611000 21
612000 21
613000 21
614000 21
615000 21
616000 21
617000 21
618000 21
619000 21
620000 21
621000 21
622000 21
623000 21
624000 21
625000 21
626000 21
627000 21
628000 21
629000 21
630000 21
631000 21
632000 21
633000 21
634000 21
635000 21
636000 21
637000 21
638000 21
639000 21
640000 21
641000 21
642000 21
643000 21
644000 21
645000 21
646000 21
647000 21
648000 21
649000 21
650000 21
651000 21
652000 21
653000 21
654000 21
655000 21
656000 21
657000 21
658000 21
659000 21
660000 21
661000 21
662000 21
663000 21
664000 21
665000 21
666000 21
667000 21
668000 21
669000 21
670000 21
671000 21
672000 21
673000 21
674000 21
675000 21
676000 21
677000 21
678000 21
679000 21
680000 21
681000 21
682000 21
683000 21
684000 21
685000 21
686000 21
687000 21
688000 21
689000 21
690000 21
691000 21
692000 21
693000 21
694000 21
695000 21
696000 21
697000 21
698000 21
699000 21
700000 21
701000 21
702000 21
703000 21
704000 21
705000 21
706000 21
707000 21
708000 21
709000 21
710000 21
711000 21
712000 21
713000 21
714000 21
715000 21
716000 21
717000 21
718000 21
719000 21
720000 21
721000 21
722000 21
723000 21
724000 21
725000 21
726000 21
727000 21
728000 21
729000 21
730000 21
731000 21
732000 21
733000 21
734000 21
735000 21
736000 21
737000 21
738000 21
739000 21
740000 21
741000 21
742000 21
743000 21
744000 21
745000 21
746000 21
747000 21
748000 21
749000 21
750000 21
751000 21
752000 21
753000 21
754000 21
755000 21
756000 21
757000 21
758000 21
759000 21
760000 21
761000 21
762000 21
763000 21
764000 21
765000 21
766000 21
767000 21
768000 21
769000 21
770000 21
771000 21
772000 21
773000 21
774000 21
775000 21
776000 21
777000 21
778000 21
779000 21
780000 21
781000 21
782000 21
783000 21
784000 21
785000 21
786000 21
787000 21
788000 21
