# frame 	 heights
0 15
1000 15
2000 15
3000 15
4000 15
5000 15
6000 15
7000 15
8000 15
9000 15
10000 15
11000 15
12000 15
13000 15
14000 15
15000 15
16000 15
17000 15
18000 15
19000 15
20000 15
21000 15
22000 15
23000 15
24000 15
25000 15
26000 15
27000 15
28000 15
29000 15
30000 15
31000 15
32000 15
33000 15
34000 15
35000 15
36000 15
37000 15
38000 15
39000 15
40000 15
41000 15
42000 15
43000 15
44000 15
45000 15
46000 15
47000 15
48000 15
49000 15
50000 15
51000 15
52000 15
53000 15
54000 15
55000 15
56000 15
57000 15
58000 15
59000 15
60000 15
61000 15
62000 15
63000 15
64000 15
65000 15
66000 15
67000 15
68000 15
69000 15
70000 15
71000 15
72000 15
73000 15
74000 15
75000 15
76000 15
77000 15
78000 15
79000 15
80000 15
81000 15
82000 15
83000 15
84000 15
85000 15
86000 15
87000 15
88000 15
89000 15
90000 15
91000 15
92000 15
93000 15
94000 15
95000 15
96000 15
97000 15
98000 15
99000 15
100000 15
101000 15
102000 15
103000 15
104000 15
105000 15
106000 15
107000 15
108000 15
109000 15
110000 15
111000 15
112000 15
113000 15
114000 15
115000 15
116000 15
117000 15
118000 15
119000 15
120000 15
121000 15
122000 15
123000 15
124000 15
125000 15
126000 15
127000 15
128000 15
129000 15
130000 15
131000 15
132000 15
133000 15
134000 15
135000 15
136000 15
137000 15
138000 15
139000 15
140000 15
141000 15
142000 15
143000 15
144000 15
145000 15
146000 15
147000 15
148000 15
149000 15
150000 15
151000 15
152000 15
153000 15
154000 15
155000 15
156000 15
157000 15
158000 15
159000 15
160000 15
161000 15
162000 15
163000 15
164000 15
165000 15
166000 15
167000 15
168000 15
169000 15
170000 15
171000 15
172000 15
173000 15
174000 15
175000 15
176000 15
177000 15
178000 15
179000 15
180000 15
181000 15
182000 15
183000 15
184000 15
185000 15
186000 15
187000 15
188000 15
189000 15
190000 15
191000 15
192000 15
193000 15
194000 15
195000 15
196000 15
197000 15
198000 15
199000 15
200000 15
201000 15
202000 15
203000 15
204000 15
205000 15
206000 15
207000 15
208000 15
209000 15
210000 15
211000 15
212000 15
213000 15
214000 15
215000 15
216000 15
217000 15
218000 15
219000 15
220000 15
221000 15
222000 15
223000 15
224000 15
225000 15
226000 15
227000 15
228000 15
229000 15
230000 15
231000 15
232000 15
233000 15
234000 15
235000 15
236000 15
237000 15
238000 15
239000 15
240000 15
241000 15
242000 15
243000 15
244000 15
245000 15
246000 15
247000 15
248000 15
249000 15
