# frame 	 heights
0 10
1000 10
2000 10
3000 10
4000 10
5000 10
6000 10
7000 10
8000 10
9000 10
10000 10
11000 10
12000 10
13000 10
14000 10
15000 10
16000 10
17000 10
18000 10
19000 10
20000 10
21000 10
22000 10
23000 10
24000 10
25000 10
26000 10
27000 10
28000 10
29000 10
30000 10
31000 10
32000 10
33000 10
34000 10
35000 10
36000 10
37000 10
38000 10
39000 10
40000 10
41000 10
42000 10
43000 10
44000 10
45000 10
46000 10
47000 10
48000 10
49000 10
50000 10
51000 10
52000 10
53000 10
54000 10
55000 10
56000 10
57000 10
58000 10
59000 10
60000 10
61000 10
62000 10
63000 10
64000 10
65000 10
66000 10
67000 10
68000 10
69000 10
70000 10
71000 10
72000 10
73000 10
74000 10
75000 10
76000 10
77000 10
78000 10
79000 10
80000 10
81000 10
82000 10
83000 10
84000 10
85000 10
86000 10
87000 10
88000 10
89000 10
90000 10
91000 10
92000 10
93000 10
94000 10
95000 10
96000 10
97000 10
98000 10
99000 10
100000 10
101000 10
102000 10
103000 10
104000 10
105000 10
106000 10
107000 10
108000 10
109000 10
110000 10
111000 10
112000 10
113000 10
114000 10
115000 10
116000 10
117000 10
118000 10
119000 10
120000 10
121000 10
122000 10
123000 10
124000 10
125000 10
126000 10
127000 10
128000 10
129000 10
130000 10
131000 10
132000 10
133000 10
134000 10
135000 10
136000 10
137000 10
138000 10
139000 10
140000 10
141000 10
142000 10
143000 10
144000 10
145000 10
146000 10
147000 10
148000 10
149000 10
150000 10
151000 10
152000 10
153000 10
154000 10
155000 10
156000 10
157000 10
158000 10
159000 10
160000 10
161000 10
162000 10
163000 10
164000 10
165000 10
166000 10
167000 10
168000 10
169000 10
170000 10
171000 10
172000 10
173000 10
174000 10
175000 10
176000 10
177000 10
178000 10
179000 10
180000 10
181000 10
182000 10
183000 10
184000 10
185000 10
186000 10
187000 10
188000 10
189000 10
190000 10
191000 10
192000 10
193000 10
194000 10
195000 10
196000 10
197000 10
198000 10
199000 10
200000 10
201000 10
202000 10
203000 10
204000 10
205000 10
206000 10
207000 10
208000 10
209000 10
210000 10
211000 10
212000 10
213000 10
214000 10
215000 10
216000 10
217000 10
218000 10
219000 10
220000 10
221000 10
222000 10
223000 10
224000 10
225000 10
226000 10
227000 10
228000 10
229000 10
230000 10
231000 10
232000 10
233000 10
234000 10
235000 10
236000 10
237000 10
238000 10
239000 10
240000 10
241000 10
242000 10
243000 10
244000 10
245000 10
246000 10
247000 10
248000 10
249000 10
250000 10
251000 10
252000 10
253000 10
254000 10
255000 10
256000 10
257000 10
258000 10
259000 10
260000 10
261000 10
262000 10
263000 10
264000 10
265000 10
266000 10
267000 10
268000 10
269000 10
270000 10
271000 10
272000 10
273000 10
274000 10
275000 10
276000 10
277000 10
278000 10
279000 10
280000 10
281000 10
282000 10
283000 10
284000 10
285000 10
286000 10
287000 10
288000 10
289000 10
290000 10
291000 10
292000 10
293000 10
294000 10
295000 10
296000 10
297000 10
298000 10
299000 10
300000 10
301000 10
302000 10
303000 10
304000 10
305000 10
306000 10
307000 10
308000 10
309000 10
310000 10
311000 10
312000 10
313000 10
314000 10
315000 10
316000 10
317000 10
318000 10
319000 10
320000 10
321000 10
322000 10
323000 10
324000 10
325000 10
326000 10
327000 10
328000 10
329000 10
330000 10
331000 10
332000 10
333000 10
334000 10
335000 10
336000 10
337000 10
338000 10
339000 10
340000 10
341000 10
342000 10
343000 10
344000 10
345000 10
346000 10
347000 10
348000 10
349000 10
350000 10
351000 10
352000 10
353000 10
354000 10
355000 10
356000 10
357000 10
358000 10
359000 10
360000 10
361000 10
362000 10
363000 10
364000 10
365000 10
366000 10
367000 10
368000 10
369000 10
370000 10
371000 10
372000 10
373000 10
374000 10
375000 10
376000 10
377000 10
378000 10
379000 10
380000 10
381000 10
382000 10
383000 10
384000 10
385000 10
386000 10
387000 10
388000 10
389000 10
390000 10
391000 10
392000 10
393000 10
394000 10
395000 10
396000 10
397000 10
398000 10
399000 10
400000 10
401000 10
402000 10
403000 10
404000 10
405000 10
406000 10
407000 10
408000 10
409000 10
410000 10
411000 10
412000 10
413000 10
414000 10
415000 10
416000 10
417000 10
418000 10
419000 10
420000 10
421000 10
422000 10
423000 10
424000 10
425000 10
426000 10
427000 10
428000 10
429000 10
430000 10
431000 10
432000 10
433000 10
434000 10
435000 10
436000 10
437000 10
438000 10
439000 10
440000 10
441000 10
442000 10
443000 10
444000 10
445000 10
446000 10
