# frame 	 heights
0 14
1000 14
2000 14
3000 14
4000 14
5000 14
6000 14
7000 14
8000 14
9000 14
10000 14
11000 14
12000 14
13000 14
14000 14
15000 14
16000 14
17000 14
18000 14
19000 14
20000 14
21000 14
22000 14
23000 14
24000 14
25000 14
26000 14
27000 14
28000 14
29000 14
30000 14
31000 14
32000 14
33000 14
34000 14
35000 14
36000 14
37000 14
38000 14
39000 14
40000 14
41000 14
42000 14
43000 14
44000 14
45000 14
46000 14
47000 14
48000 14
49000 14
50000 14
51000 14
52000 14
53000 14
54000 14
55000 14
56000 14
57000 14
58000 14
59000 14
60000 14
61000 14
62000 14
63000 14
64000 14
65000 14
66000 14
67000 14
68000 14
69000 14
70000 14
71000 14
72000 14
73000 14
74000 14
75000 14
76000 14
77000 14
78000 14
79000 14
80000 14
81000 14
82000 14
83000 14
84000 14
85000 14
86000 14
87000 14
88000 14
89000 14
90000 14
91000 14
92000 14
93000 14
94000 14
95000 14
96000 14
97000 14
98000 14
99000 14
100000 14
101000 14
102000 14
103000 14
104000 14
105000 14
106000 14
107000 14
108000 14
109000 14
110000 14
111000 14
112000 14
113000 14
114000 14
115000 14
116000 14
117000 14
118000 14
119000 14
120000 14
121000 14
122000 14
123000 14
124000 14
125000 14
126000 14
127000 14
128000 14
129000 14
130000 14
131000 14
132000 14
133000 14
134000 14
135000 14
136000 14
137000 14
138000 14
139000 14
140000 14
141000 14
142000 14
143000 14
144000 14
145000 14
146000 14
147000 14
148000 14
149000 14
150000 14
151000 14
152000 14
153000 14
154000 14
155000 14
156000 14
157000 14
158000 14
159000 14
160000 14
161000 14
162000 14
163000 14
164000 14
165000 14
166000 14
167000 14
168000 14
169000 14
170000 14
171000 14
172000 14
173000 14
174000 14
175000 14
176000 14
177000 14
178000 14
179000 14
180000 14
181000 14
182000 14
183000 14
184000 14
185000 14
186000 14
187000 14
188000 14
189000 14
190000 14
191000 14
192000 14
193000 14
194000 14
195000 14
196000 14
197000 14
198000 14
199000 14
200000 14
201000 14
202000 14
203000 14
204000 14
205000 14
206000 14
207000 14
208000 14
209000 14
210000 14
211000 14
212000 14
213000 14
214000 14
215000 14
216000 14
217000 14
218000 14
219000 14
220000 14
221000 14
222000 14
223000 14
224000 14
225000 14
226000 14
227000 14
228000 14
229000 14
230000 14
231000 14
232000 14
233000 14
234000 14
235000 14
236000 14
237000 14
238000 14
239000 14
240000 14
241000 14
242000 14
243000 14
244000 14
245000 14
246000 14
247000 14
248000 14
249000 14
250000 14
251000 14
252000 14
253000 14
254000 14
255000 14
256000 14
257000 14
258000 14
259000 14
260000 14
261000 14
262000 14
263000 14
264000 14
265000 14
266000 14
267000 14
268000 14
269000 14
270000 14
271000 14
272000 14
273000 14
274000 14
275000 14
276000 14
277000 14
278000 14
279000 14
280000 14
281000 14
282000 14
283000 14
284000 14
285000 14
286000 14
287000 14
288000 14
289000 14
290000 14
291000 14
292000 14
293000 14
294000 14
295000 14
296000 14
297000 14
298000 14
299000 14
300000 14
301000 14
302000 14
303000 14
304000 14
305000 14
306000 14
307000 14
308000 14
309000 14
310000 14
311000 14
312000 14
313000 14
314000 14
315000 14
316000 14
317000 14
318000 14
319000 14
320000 14
321000 14
322000 14
323000 14
324000 14
325000 14
326000 14
327000 14
328000 14
329000 14
330000 14
331000 14
332000 14
333000 14
334000 14
335000 14
336000 14
337000 14
338000 14
339000 14
340000 14
341000 14
342000 14
343000 14
344000 14
345000 14
346000 14
347000 14
348000 14
349000 14
350000 14
351000 14
352000 14
353000 14
354000 14
355000 14
356000 14
357000 14
358000 14
359000 14
360000 14
361000 14
362000 14
363000 14
364000 14
365000 14
366000 14
367000 14
368000 14
369000 14
370000 14
371000 14
372000 14
373000 14
374000 14
375000 14
376000 14
377000 14
378000 14
379000 14
380000 14
381000 14
382000 14
383000 14
384000 14
385000 14
386000 14
387000 14
388000 14
389000 14
390000 14
391000 14
392000 14
393000 14
394000 14
395000 14
396000 14
397000 14
398000 14
399000 14
400000 14
401000 14
402000 14
403000 14
404000 14
405000 14
406000 14
407000 14
408000 14
409000 14
410000 14
411000 14
412000 14
413000 14
414000 14
415000 14
416000 14
417000 14
418000 14
419000 14
420000 14
421000 14
422000 14
423000 14
424000 14
425000 14
426000 14
427000 14
428000 14
429000 14
430000 14
431000 14
432000 14
433000 14
434000 14
435000 14
436000 14
437000 14
438000 14
439000 14
440000 14
441000 14
442000 14
443000 14
444000 14
445000 14
446000 14
447000 14
448000 14
449000 14
450000 14
451000 14
452000 14
453000 14
454000 14
455000 14
456000 14
457000 14
458000 14
459000 14
460000 14
461000 14
462000 14
463000 14
464000 14
465000 14
466000 14
467000 14
468000 14
469000 14
470000 14
471000 14
472000 14
473000 14
474000 14
475000 14
476000 14
477000 14
478000 14
479000 14
480000 14
481000 14
482000 14
483000 14
484000 14
485000 14
486000 14
487000 14
488000 14
489000 14
490000 14
491000 14
492000 14
493000 14
494000 14
495000 14
496000 14
497000 14
498000 14
499000 14
500000 14
501000 14
502000 14
503000 14
504000 14
505000 14
506000 14
507000 14
508000 14
509000 14
510000 14
511000 14
512000 14
513000 14
514000 14
515000 14
516000 14
517000 14
518000 14
519000 14
520000 14
521000 14
522000 14
523000 14
524000 14
525000 14
526000 14
527000 14
528000 14
529000 14
530000 14
531000 14
532000 14
533000 14
534000 14
535000 14
536000 14
537000 14
538000 14
539000 14
540000 14
541000 14
542000 14
543000 14
544000 14
545000 14
546000 14
547000 14
548000 14
549000 14
550000 14
551000 14
552000 14
553000 14
554000 14
555000 14
556000 14
557000 14
558000 14
559000 14
560000 14
561000 14
562000 14
563000 14
564000 14
565000 14
566000 14
567000 14
568000 14
569000 14
570000 14
571000 14
572000 14
573000 14
574000 14
575000 14
576000 14
577000 14
578000 14
579000 14
580000 14
581000 14
582000 14
583000 14
584000 14
585000 14
586000 14
587000 14
588000 14
589000 14
590000 14
591000 14
592000 14
593000 14
594000 14
595000 14
596000 14
597000 14
598000 14
599000 14
600000 14
601000 14
602000 14
603000 14
604000 14
605000 14
606000 14
607000 14
608000 14
609000 14
610000 14
611000 14
612000 14
613000 14
614000 14
615000 14
616000 14
617000 14
618000 14
619000 14
620000 14
621000 14
622000 14
623000 14
624000 14
625000 14
626000 14
627000 14
628000 14
629000 14
630000 14
631000 14
632000 14
633000 14
634000 14
635000 14
636000 14
637000 14
638000 14
639000 14
640000 14
641000 14
642000 14
643000 14
644000 14
645000 14
646000 14
647000 14
648000 14
649000 14
650000 14
651000 14
652000 14
653000 14
654000 14
655000 14
656000 14
657000 14
658000 14
659000 14
660000 14
661000 14
662000 14
663000 14
664000 14
665000 14
666000 14
667000 14
668000 14
669000 14
670000 14
671000 14
672000 14
673000 14
674000 14
675000 14
676000 14
677000 14
678000 14
679000 14
680000 14
681000 14
682000 14
683000 14
684000 14
685000 14
686000 14
687000 14
688000 14
689000 14
690000 14
691000 14
692000 14
693000 14
694000 14
695000 14
696000 14
697000 14
698000 14
699000 14
700000 14
701000 14
702000 14
703000 14
704000 14
705000 14
706000 14
707000 14
708000 14
709000 14
710000 14
711000 14
712000 14
713000 14
714000 14
715000 14
716000 14
717000 14
718000 14
719000 14
720000 14
721000 14
722000 14
723000 14
724000 14
725000 14
726000 14
727000 14
728000 14
729000 14
730000 14
731000 14
732000 14
733000 14
734000 14
735000 14
736000 14
737000 14
738000 14
739000 14
740000 14
741000 14
742000 14
743000 14
744000 14
745000 14
746000 14
747000 14
748000 14
749000 14
750000 14
751000 14
752000 14
753000 14
754000 14
755000 14
756000 14
757000 14
758000 14
759000 14
760000 14
761000 14
762000 14
763000 14
764000 14
765000 14
766000 14
767000 14
768000 14
769000 14
770000 14
771000 14
772000 14
773000 14
774000 14
775000 14
776000 14
777000 14
778000 14
779000 14
780000 14
781000 14
782000 14
783000 14
784000 14
785000 14
786000 14
787000 14
788000 14
789000 14
790000 14
791000 14
792000 14
793000 14
794000 14
795000 14
796000 14
797000 14
798000 14
799000 14
800000 14
801000 14
802000 14
803000 14
804000 14
805000 14
806000 14
807000 14
808000 14
809000 14
810000 14
811000 14
812000 14
813000 14
814000 14
815000 14
816000 14
817000 14
818000 14
819000 14
820000 14
821000 14
822000 14
823000 14
824000 14
825000 14
826000 14
827000 14
828000 14
829000 14
830000 14
831000 14
832000 14
833000 14
834000 14
835000 14
836000 14
837000 14
838000 14
839000 14
840000 14
841000 14
842000 14
