# frame 	 heights
0 17
1000 17
2000 17
3000 17
4000 17
5000 17
6000 17
7000 17
8000 17
9000 17
10000 17
11000 17
12000 17
13000 17
14000 17
15000 17
16000 17
17000 17
18000 17
19000 17
20000 17
21000 17
22000 17
23000 17
24000 17
25000 17
26000 17
27000 17
28000 17
29000 17
30000 17
31000 17
32000 17
33000 17
34000 17
35000 17
36000 17
37000 17
38000 17
39000 17
40000 17
41000 17
42000 17
43000 17
44000 17
45000 17
46000 17
47000 17
48000 17
49000 17
50000 17
51000 17
52000 17
53000 17
54000 17
55000 17
56000 17
57000 17
58000 17
59000 17
60000 17
61000 17
62000 17
63000 17
64000 17
65000 17
66000 17
67000 17
68000 17
69000 17
70000 17
71000 17
72000 17
73000 17
74000 17
75000 17
76000 17
77000 17
78000 17
79000 17
80000 17
81000 17
82000 17
83000 17
84000 17
85000 17
86000 17
87000 17
88000 17
89000 17
90000 17
91000 17
92000 17
93000 17
94000 17
95000 17
96000 17
97000 17
98000 17
99000 17
100000 17
101000 17
102000 17
103000 17
104000 17
105000 17
106000 17
107000 17
108000 17
109000 17
110000 17
111000 17
112000 17
113000 17
114000 17
115000 17
116000 17
117000 17
118000 17
119000 17
120000 17
121000 17
122000 17
123000 17
124000 17
125000 17
126000 17
127000 17
128000 17
129000 17
130000 17
131000 17
132000 17
133000 17
134000 17
135000 17
136000 17
137000 17
138000 17
139000 17
140000 17
141000 17
142000 17
143000 17
144000 17
145000 17
146000 17
147000 17
148000 17
149000 17
150000 17
151000 17
152000 17
153000 17
154000 17
155000 17
156000 17
157000 17
158000 17
159000 17
160000 17
161000 17
162000 17
163000 17
164000 17
165000 17
166000 17
167000 17
168000 17
169000 17
170000 17
171000 17
172000 17
173000 17
174000 17
175000 17
176000 17
177000 17
178000 17
179000 17
180000 17
181000 17
182000 17
183000 17
184000 17
185000 17
186000 17
187000 17
188000 17
189000 17
190000 17
191000 17
192000 17
193000 17
194000 17
195000 17
196000 17
197000 17
198000 17
199000 17
200000 17
201000 17
202000 17
203000 17
204000 17
205000 17
206000 17
207000 17
208000 17
209000 17
210000 17
211000 17
212000 17
213000 17
214000 17
215000 17
216000 17
217000 17
218000 17
219000 17
220000 17
221000 17
222000 17
223000 17
224000 17
225000 17
226000 17
227000 17
228000 17
229000 17
230000 17
231000 17
232000 17
233000 17
234000 17
235000 17
236000 17
237000 17
238000 17
239000 17
240000 17
241000 17
242000 17
243000 17
244000 17
245000 17
246000 17
247000 17
248000 17
249000 17
250000 17
251000 17
252000 17
253000 17
254000 17
255000 17
256000 17
257000 17
258000 17
259000 17
260000 17
261000 17
262000 17
263000 17
264000 17
265000 17
266000 17
267000 17
268000 17
269000 17
270000 17
271000 17
272000 17
273000 17
274000 17
275000 17
276000 17
277000 17
278000 17
279000 17
280000 17
281000 17
282000 17
283000 17
284000 17
285000 17
286000 17
287000 17
288000 17
289000 17
290000 17
291000 17
292000 17
293000 17
294000 17
295000 17
296000 17
297000 17
298000 17
299000 17
300000 17
301000 17
302000 17
303000 17
304000 17
305000 17
306000 17
307000 17
308000 17
309000 17
310000 17
311000 17
312000 17
313000 17
314000 17
315000 17
316000 17
317000 17
318000 17
319000 17
320000 17
321000 17
322000 17
323000 17
324000 17
325000 17
326000 17
327000 17
328000 17
329000 17
330000 17
331000 17
332000 17
333000 17
334000 17
335000 17
336000 17
337000 17
338000 17
339000 17
340000 17
341000 17
342000 17
343000 17
344000 17
345000 17
346000 17
347000 17
348000 17
349000 17
350000 17
351000 17
352000 17
353000 17
354000 17
355000 17
356000 17
357000 17
358000 17
359000 17
360000 17
361000 17
362000 17
363000 17
364000 17
365000 17
366000 17
367000 17
368000 17
369000 17
370000 17
371000 17
372000 17
373000 17
374000 17
375000 17
376000 17
377000 17
378000 17
379000 17
380000 17
381000 17
382000 17
383000 17
384000 17
385000 17
386000 17
387000 17
388000 17
389000 17
390000 17
391000 17
392000 17
393000 17
394000 17
395000 17
396000 17
397000 17
398000 17
399000 17
400000 17
401000 17
402000 17
403000 17
404000 17
405000 17
406000 17
407000 17
408000 17
409000 17
410000 17
411000 17
412000 17
413000 17
414000 17
415000 17
416000 17
417000 17
418000 17
419000 17
420000 17
421000 17
422000 17
423000 17
424000 17
425000 17
426000 17
427000 17
428000 17
429000 17
430000 17
431000 17
432000 17
433000 17
434000 17
435000 17
436000 17
437000 17
438000 17
439000 17
440000 17
441000 17
442000 17
443000 17
444000 17
445000 17
446000 17
447000 17
448000 17
449000 17
450000 17
451000 17
452000 17
453000 17
454000 17
455000 17
456000 17
457000 17
458000 17
459000 17
460000 17
461000 17
462000 17
463000 17
464000 17
465000 17
466000 17
467000 17
468000 17
469000 17
470000 17
471000 17
472000 17
473000 17
474000 17
475000 17
476000 17
477000 17
478000 17
479000 17
480000 17
481000 17
482000 17
483000 17
484000 17
485000 17
486000 17
487000 17
488000 17
489000 17
490000 17
491000 17
492000 17
493000 17
494000 17
495000 17
496000 17
497000 17
498000 17
499000 17
500000 17
501000 17
502000 17
503000 17
504000 17
505000 17
506000 17
507000 17
508000 17
509000 17
510000 17
511000 17
512000 17
513000 17
514000 17
515000 17
516000 17
517000 17
518000 17
519000 17
520000 17
521000 17
522000 17
523000 17
524000 17
525000 17
526000 17
527000 17
528000 17
529000 17
530000 17
531000 17
532000 17
533000 17
534000 17
535000 17
536000 17
537000 17
538000 17
539000 17
540000 17
541000 17
542000 17
543000 17
544000 17
545000 17
546000 17
547000 17
548000 17
549000 17
550000 17
551000 17
552000 17
553000 17
554000 17
555000 17
556000 17
557000 17
558000 17
559000 17
560000 17
561000 17
562000 17
563000 17
564000 17
565000 17
566000 17
567000 17
568000 17
569000 17
570000 17
571000 17
572000 17
573000 17
574000 17
575000 17
576000 17
577000 17
578000 17
579000 17
580000 17
581000 17
582000 17
583000 17
584000 17
585000 17
586000 17
587000 17
588000 17
589000 17
590000 17
591000 17
592000 17
593000 17
594000 17
595000 17
596000 17
597000 17
598000 17
599000 17
600000 17
601000 17
602000 17
603000 17
604000 17
605000 17
606000 17
607000 17
608000 17
609000 17
610000 17
611000 17
612000 17
613000 17
614000 17
615000 17
616000 17
617000 17
618000 17
619000 17
620000 17
621000 17
622000 17
623000 17
624000 17
625000 17
626000 17
627000 17
628000 17
629000 17
630000 17
631000 17
632000 17
633000 17
634000 17
635000 17
636000 17
637000 17
638000 17
639000 17
640000 17
641000 17
642000 17
643000 17
644000 17
645000 17
646000 17
647000 17
648000 17
649000 17
650000 17
651000 17
652000 17
653000 17
654000 17
655000 17
656000 17
657000 17
658000 17
659000 17
660000 17
661000 17
662000 17
663000 17
664000 17
665000 17
666000 17
667000 17
668000 17
669000 17
670000 17
671000 17
672000 17
673000 17
674000 17
675000 17
676000 17
677000 17
678000 17
679000 17
680000 17
681000 17
682000 17
683000 17
684000 17
685000 17
686000 17
687000 17
688000 17
689000 17
690000 17
691000 17
692000 17
693000 17
694000 17
695000 17
696000 17
697000 17
698000 17
699000 17
700000 17
701000 17
702000 17
703000 17
704000 17
705000 17
706000 17
707000 17
708000 17
709000 17
710000 17
711000 17
712000 17
713000 17
714000 17
715000 17
716000 17
717000 17
718000 17
719000 17
720000 17
721000 17
722000 17
723000 17
724000 17
725000 17
726000 17
727000 17
728000 17
729000 17
730000 17
731000 17
732000 17
733000 17
734000 17
735000 17
