# frame 	 R_gyr 	 sasa
121000 26.1640 5768.1406
122000 26.1558 5780.0078
123000 26.3129 5795.2212
124000 26.3011 5857.5908
125000 26.3540 5876.0820
126000 26.2341 5719.5000
127000 26.2407 5709.7935
128000 26.4108 5735.4146
129000 26.2440 5699.8105
130000 26.3276 5772.5537
131000 26.2173 5744.8579
132000 26.0756 5668.4346
133000 25.9782 5643.5869
134000 25.9372 5693.6060
135000 26.0817 5697.5376
136000 26.0415 5622.1001
137000 25.9869 5712.5591
138000 25.9859 5673.0063
139000 25.9389 5678.2856
140000 25.9240 5656.4829
141000 25.8974 5611.6802
142000 26.0112 5617.1772
143000 25.7912 5588.2769
144000 25.9779 5599.7832
145000 26.1182 5786.0703
146000 25.9794 5556.9922
147000 26.2251 5673.2827
148000 26.1749 5568.5669
149000 26.4274 5618.3408
150000 26.4363 5577.0137
151000 26.5589 5692.4053
152000 26.6042 5656.6123
153000 26.5490 5803.7051
154000 26.5702 5629.8501
155000 26.4990 5634.3857
156000 26.5373 5564.3276
157000 26.7847 5595.9146
158000 26.7066 5653.9492
159000 26.8925 5766.7832
160000 26.5717 5665.3306
161000 26.5183 5592.7954
162000 26.5178 5714.7671
163000 26.5638 5663.1450
164000 26.4332 5632.6377
165000 26.4872 5639.1138
166000 26.8205 5763.2290
167000 26.8344 5792.8799
168000 26.7563 5625.8276
169000 26.5609 5692.2334
170000 26.3788 5599.7476
171000 26.7377 5754.0425
172000 26.7200 5847.8901
173000 26.7846 5769.1968
174000 26.7093 5704.4600
175000 26.5585 5816.9033
176000 26.7125 5792.2070
177000 26.7310 5790.9248
178000 26.9287 5795.5396
179000 27.0153 5771.4194
180000 27.0161 5678.5381
181000 27.1608 5698.6631
182000 27.1278 5755.9561
183000 27.1275 5682.6958
184000 26.8495 5673.2354
185000 26.9206 5714.6284
186000 26.9686 5736.0464
187000 27.0043 5880.0747
188000 26.9872 5847.4097
189000 27.0437 5858.6436
190000 27.1001 5882.0908
191000 26.9946 5753.9043
192000 27.1675 5803.0293
193000 27.2576 5747.4346
194000 27.3085 5751.6060
195000 27.1154 5695.3481
196000 27.0376 5705.2690
197000 26.9590 5844.5366
198000 27.1177 5793.5723
199000 27.0321 5650.2495
200000 27.1236 5719.5381
201000 27.2188 5705.9629
202000 27.3035 5653.2627
203000 27.4172 5761.0645
204000 27.3496 5661.2705
205000 27.4408 5681.1533
206000 27.4307 5645.7080
207000 27.3360 5629.7114
208000 27.3746 5648.1743
209000 27.3690 5645.1367
210000 27.3591 5565.4834
211000 27.2423 5621.8711
212000 27.0425 5586.0669
213000 27.0629 5543.0376
214000 26.9086 5502.5322
215000 27.0637 5564.6279
216000 27.0235 5587.9399
217000 27.0879 5664.1938
218000 26.9703 5537.2461
219000 26.8584 5612.8916
220000 26.6911 5604.2925
221000 26.7104 5603.0308
222000 26.8605 5672.8887
223000 26.8197 5576.7085
224000 26.7667 5569.7388
225000 26.7890 5552.8384
226000 26.9230 5548.1509
227000 26.6859 5491.2275
228000 26.6537 5523.5840
229000 26.4098 5588.2114
230000 26.6814 5622.0850
231000 26.7297 5556.8218
232000 26.6508 5528.6904
233000 26.4932 5611.4561
234000 26.5272 5554.0161
235000 26.7125 5727.0928
236000 26.6800 5555.8999
237000 26.7843 5709.2808
238000 26.9299 5713.6182
239000 27.0712 5601.8564
240000 27.0226 5556.9082
241000 26.8963 5648.5532
242000 26.9032 5612.8745
243000 26.9743 5534.5996
244000 26.7658 5531.1836
245000 26.9808 5531.4487
246000 26.8142 5433.8384
247000 26.9691 5607.0215
248000 27.2513 5659.9429
249000 27.3250 5544.5986
250000 27.4275 5565.7725
251000 27.1469 5570.1450
252000 27.2760 5668.7319
253000 27.4086 5668.3955
254000 27.3088 5657.1787
255000 27.4540 5599.7153
256000 27.6603 5529.9341
257000 27.6629 5467.4321
258000 27.7372 5622.0376
259000 27.6938 5607.7007
260000 27.9425 5531.2368
261000 27.7977 5474.6470
262000 27.9140 5575.4580
263000 27.9466 5592.8540
264000 27.9734 5673.7764
265000 27.9516 5680.2407
266000 27.9733 5702.1831
267000 27.8607 5671.3667
268000 27.8969 5668.1299
269000 27.9187 5675.3569
270000 27.7322 5630.4590
271000 27.3733 5562.6587
272000 27.4692 5625.3164
273000 27.6236 5647.6299
274000 27.5333 5528.0767
275000 27.6605 5570.3960
276000 27.6106 5571.0718
277000 27.4095 5610.5469
278000 27.4763 5695.9775
279000 27.4158 5559.3550
280000 27.4669 5575.4863
281000 27.4566 5609.8711
282000 27.4133 5616.3853
283000 27.3391 5634.8472
284000 27.3156 5570.7192
285000 27.3221 5623.8911
286000 27.5391 5672.9683
287000 27.5121 5701.4209
288000 27.5042 5699.7329
289000 27.5860 5633.2441
290000 27.6637 5738.0825
291000 27.6435 5691.4375
292000 27.4466 5666.1841
293000 27.4386 5669.4336
294000 27.6029 5711.0752
295000 27.6253 5663.7656
296000 27.5838 5695.5786
297000 27.4015 5616.0693
298000 27.5981 5593.1572
299000 27.3373 5615.9170
300000 27.4443 5559.7085
301000 27.3854 5609.0859
302000 27.4770 5629.3247
303000 27.3766 5610.3862
304000 27.3006 5575.7954
305000 27.4003 5592.3481
306000 27.2423 5563.3184
307000 27.2161 5647.3901
308000 27.3351 5569.7905
309000 27.3311 5610.9585
310000 27.5261 5552.5244
311000 27.8176 5622.7295
312000 27.8405 5579.4834
313000 27.5751 5559.5854
314000 27.5951 5496.8662
315000 27.6140 5562.7949
316000 27.6598 5453.9443
317000 27.6014 5551.9951
318000 27.6404 5594.2856
319000 27.7429 5561.9736
320000 27.7728 5601.9771
321000 27.6246 5549.4365
322000 27.6353 5546.1792
323000 27.7839 5553.1123
324000 27.7464 5655.1177
325000 27.7493 5621.7114
326000 27.8131 5581.2803
327000 27.6881 5675.6924
328000 27.5327 5663.4595
329000 27.5192 5681.5137
330000 27.5262 5676.5474
331000 27.4014 5672.2393
332000 27.3567 5585.0596
333000 27.4370 5696.4849
334000 27.4816 5761.2466
335000 27.5088 5697.5996
336000 27.3923 5618.0063
337000 27.4930 5711.2344
338000 27.3637 5596.4688
339000 27.2698 5644.6655
340000 27.2050 5608.6079
341000 27.2497 5630.3545
342000 27.4817 5653.4712
343000 27.4852 5769.4990
344000 27.3207 5752.1250
345000 27.2243 5577.8486
346000 27.2525 5672.5430
347000 27.1658 5621.0503
348000 27.1590 5604.2700
349000 27.3814 5641.2314
350000 27.6930 5659.9277
351000 27.6686 5641.3208
352000 27.7078 5676.5356
353000 27.6719 5537.9834
354000 27.5649 5661.5938
355000 27.5318 5604.7178
356000 27.6104 5561.7520
357000 27.6222 5556.7368
358000 27.3990 5551.5547
359000 27.5477 5441.6270
360000 27.4449 5492.5039
361000 27.5744 5536.5923
362000 27.7313 5623.3535
363000 27.7154 5492.0454
364000 27.6922 5592.6553
365000 27.6667 5632.1133
366000 27.6271 5579.1992
367000 27.5019 5493.9229
368000 27.3814 5435.6650
369000 27.4734 5553.5410
370000 27.3545 5501.1191
371000 27.2233 5513.3672
372000 27.3364 5536.9526
373000 27.3182 5550.0415
374000 27.1711 5619.7422
375000 27.3942 5583.4971
376000 27.3225 5691.8799
377000 27.2485 5640.8789
378000 27.2383 5583.8701
379000 27.2681 5659.0400
380000 27.2481 5666.7769
381000 27.3514 5627.6064
382000 27.3857 5598.8691
383000 27.5067 5633.4409
384000 27.6282 5637.2168
385000 27.6544 5597.3770
386000 27.5752 5577.5884
387000 27.4843 5612.0850
388000 27.8053 5628.5552
389000 27.6265 5646.8477
390000 27.7599 5611.3203
391000 27.7225 5648.7222
392000 27.7668 5499.9214
393000 28.0157 5642.5552
394000 28.1870 5690.8970
395000 28.1065 5676.4624
396000 28.2022 5680.6533
397000 27.9853 5686.1509
398000 28.1742 5631.7798
399000 28.0299 5580.2983
400000 28.2189 5639.4199
401000 28.3054 5599.8906
402000 28.1932 5443.5811
403000 28.2284 5636.7876
404000 28.1410 5535.0605
405000 28.1705 5592.4116
406000 28.1837 5599.8760
407000 28.1343 5559.1943
408000 28.1585 5603.9956
409000 28.2188 5503.1348
410000 28.1494 5562.0352
411000 28.0307 5638.7490
412000 27.9626 5617.6143
413000 27.9047 5508.9116
414000 27.9783 5449.7344
415000 28.1182 5528.4937
416000 27.9667 5499.1470
417000 28.1157 5507.3179
418000 28.0591 5478.1118
419000 27.8452 5454.0098
420000 27.7050 5438.0059
421000 27.7607 5486.7578
422000 27.6463 5468.1401
423000 27.5911 5506.2051
424000 27.5543 5514.1763
425000 27.4761 5510.6450
426000 27.4055 5475.7939
427000 27.4342 5551.3027
428000 27.5169 5451.4517
429000 27.3162 5416.1128
430000 27.2770 5349.2056
431000 27.2504 5402.1665
432000 27.1492 5383.5747
433000 27.1293 5456.1138
434000 27.3699 5509.7383
435000 27.3002 5591.0591
436000 27.3307 5524.9165
437000 27.2566 5565.4893
438000 27.1478 5468.3789
439000 27.3220 5467.8657
440000 27.2978 5559.9028
441000 27.4095 5592.1978
442000 27.3443 5533.2598
443000 27.2570 5563.1338
444000 27.0961 5554.9043
445000 26.9816 5612.0122
446000 27.1355 5575.4092
447000 27.3056 5463.0801
448000 27.2558 5557.0928
449000 27.1572 5567.7119
450000 27.2150 5667.9307
451000 27.0408 5619.6855
452000 27.2013 5642.7109
453000 27.0351 5669.0146
454000 27.0615 5589.2466
455000 27.0206 5489.6284
456000 26.9127 5516.7690
457000 26.8947 5423.2324
458000 26.7699 5469.2505
459000 26.7274 5556.4048
460000 26.7907 5496.7295
461000 26.5922 5501.6929
462000 26.7093 5471.4517
463000 26.6204 5417.6636
464000 26.6304 5490.8262
465000 26.5698 5373.5195
466000 26.5585 5476.2183
467000 26.4568 5446.3491
468000 26.5707 5579.3560
469000 26.5781 5516.1729
470000 26.8406 5602.0747
471000 26.8736 5584.1177
472000 26.8637 5614.7759
473000 26.7012 5642.6880
474000 26.6947 5664.0229
475000 26.7183 5578.3994
476000 26.8843 5588.1929
477000 26.7629 5566.8750
478000 26.6622 5612.4019
479000 26.7034 5608.0347
480000 26.6181 5589.5547
481000 26.5816 5595.8506
482000 26.6080 5635.3501
483000 26.6598 5590.2485
484000 26.7174 5594.4033
485000 26.7156 5642.9365
486000 26.7925 5621.6987
487000 26.8061 5645.3535
488000 26.5433 5636.1289
489000 26.6321 5635.8613
490000 26.6375 5691.2480
491000 26.6936 5547.5962
492000 26.6923 5588.2290
493000 26.6398 5581.6274
494000 26.7715 5650.5142
495000 26.7588 5575.7520
496000 26.7545 5628.8101
497000 26.7604 5668.5854
498000 26.8286 5614.9287
499000 26.6853 5613.9346
500000 26.6557 5603.6294
501000 26.5853 5600.9727
502000 26.4599 5553.8027
503000 26.4639 5689.4521
504000 26.2956 5644.5732
505000 26.2157 5738.7988
506000 26.0965 5659.1743
507000 26.2647 5670.1421
508000 26.2009 5710.0347
509000 26.1680 5698.1226
510000 26.2276 5669.1265
511000 26.2464 5647.1768
512000 26.1476 5652.6187
513000 25.9978 5613.9072
514000 26.1945 5542.3350
515000 26.1055 5577.7422
516000 26.0845 5687.6504
517000 26.1088 5699.3965
518000 26.1038 5662.4536
519000 26.0195 5634.0283
520000 26.1269 5657.8789
521000 26.1467 5645.0723
522000 26.0160 5564.4824
523000 25.9974 5768.1035
524000 25.9905 5596.0898
525000 26.0032 5517.3818
526000 25.8510 5514.6748
527000 25.8205 5537.2344
528000 25.8426 5516.2803
529000 26.0318 5539.4551
530000 25.9539 5634.8647
531000 26.0274 5647.6338
532000 26.0597 5697.8516
533000 26.1465 5716.4644
534000 26.0012 5747.7861
535000 26.0919 5723.6411
536000 26.0739 5588.9028
537000 25.8766 5654.1250
538000 25.7914 5626.8027
539000 25.9059 5603.7251
540000 25.7385 5550.8706
541000 25.7998 5628.9268
542000 25.6331 5531.0098
543000 25.6847 5624.2002
544000 25.8096 5561.8652
545000 25.7657 5600.5557
546000 25.8860 5594.9121
547000 25.9694 5665.9810
548000 25.9143 5706.2803
549000 25.9492 5719.2520
550000 25.9119 5741.4927
551000 25.8578 5717.5410
552000 25.8424 5712.1504
553000 25.8286 5647.6655
554000 25.8805 5695.3853
555000 25.8701 5686.6069
556000 26.0225 5737.1914
557000 25.9903 5820.4243
558000 25.7853 5747.5088
559000 25.8913 5856.2646
560000 25.9220 5745.5674
561000 26.0235 5742.7446
562000 25.9865 5702.8047
563000 26.0376 5785.3076
564000 26.0608 5747.0298
565000 26.2072 5845.7632
566000 26.2571 5875.2095
567000 26.0300 5854.9639
568000 25.9821 5813.5391
569000 25.9881 5844.6392
570000 26.0470 5624.2402
571000 26.0626 5742.7148
572000 26.0600 5844.7480
573000 26.0088 5854.2334
574000 26.0804 5811.6016
575000 26.2235 5903.2139
576000 26.1525 5824.1270
577000 26.0401 5729.5542
578000 25.9906 5775.4043
579000 26.1893 5702.9438
580000 26.0356 5735.6792
581000 26.0303 5609.8613
582000 26.0952 5647.9443
583000 25.9499 5634.3442
584000 26.0742 5620.8970
585000 26.1702 5665.4512
586000 26.1909 5602.5908
587000 26.0476 5770.2231
588000 25.9099 5704.7861
589000 25.8286 5591.6455
590000 25.8507 5566.5107
591000 25.8163 5518.7583
592000 25.8513 5578.2793
593000 25.7298 5529.3447
594000 25.6854 5520.2705
595000 25.7475 5524.3037
596000 25.7175 5543.3115
597000 25.6723 5557.2837
598000 25.9293 5568.2163
599000 25.7785 5561.8706
600000 25.7500 5537.5654
601000 25.7404 5522.3999
602000 25.8006 5579.9150
603000 25.7786 5649.3320
604000 25.8120 5548.1680
605000 25.8000 5622.7329
606000 25.8193 5655.2598
607000 25.9473 5643.5220
608000 26.0445 5644.3872
609000 26.1228 5631.9297
610000 26.1640 5559.6421
611000 26.3867 5634.9985
612000 26.3269 5582.0728
613000 26.3568 5590.8960
614000 26.3679 5694.4907
615000 26.2597 5686.9902
616000 26.6559 5750.8364
617000 26.4414 5644.7524
618000 26.2754 5588.6768
619000 26.4022 5683.4639
620000 26.4775 5622.3550
621000 26.6331 5647.4214
622000 26.5681 5594.5767
623000 26.6659 5763.1641
624000 26.4039 5756.5186
625000 26.3721 5683.4443
626000 26.4199 5706.0254
627000 26.4814 5732.5205
628000 26.4995 5640.7314
629000 26.5274 5659.6406
630000 26.4026 5676.2422
631000 26.5005 5685.7734
632000 26.3986 5537.4971
633000 26.3103 5482.8403
634000 26.4403 5503.4087
635000 26.2521 5639.0190
636000 26.3967 5647.6509
637000 26.2999 5629.0771
638000 26.4503 5605.6074
639000 26.4451 5639.2568
640000 26.3903 5707.0659
641000 26.4805 5572.3945
642000 26.4048 5579.8135
643000 26.4015 5642.5854
644000 26.2352 5734.3301
645000 26.1759 5634.9453
646000 26.2319 5601.9146
647000 26.4180 5664.2915
648000 26.1409 5663.4014
649000 26.0883 5619.9492
650000 26.1681 5737.1460
651000 26.0049 5626.1128
652000 25.8956 5618.3340
653000 26.0790 5670.2705
654000 25.9053 5672.8491
655000 26.0155 5722.3770
656000 25.8762 5640.3418
657000 25.8523 5678.6069
658000 25.9000 5720.2524
659000 25.8815 5702.4009
660000 25.8942 5667.2554
661000 25.9118 5655.6938
662000 25.9765 5582.4067
663000 25.8825 5683.4463
664000 25.8608 5716.1582
665000 25.7404 5625.4829
666000 25.8774 5592.7793
667000 25.7081 5660.1509
668000 25.7078 5605.3237
669000 25.8072 5578.2856
670000 25.8325 5604.6680
671000 25.5879 5651.4575
672000 25.9531 5663.1265
673000 25.9231 5670.1733
674000 25.8290 5555.3789
675000 25.8767 5559.4658
676000 25.4594 5580.9580
677000 25.4926 5635.8242
678000 25.4632 5633.9175
679000 25.2710 5605.2622
680000 25.2253 5605.6270
681000 25.2331 5518.3477
682000 25.2668 5481.7954
683000 25.1842 5591.9111
684000 25.4324 5480.8857
685000 25.4315 5529.1235
686000 25.5058 5542.9326
687000 25.5541 5546.2764
688000 25.5117 5566.6870
689000 25.5402 5641.2769
690000 25.6094 5709.3159
691000 25.5467 5707.7178
692000 25.5461 5641.2280
693000 25.4899 5556.2397
694000 25.7418 5549.7188
695000 25.4634 5549.6279
696000 25.6246 5571.2910
697000 25.6206 5602.0879
698000 25.6252 5536.2061
699000 25.5320 5590.6367
700000 25.5365 5633.7422
701000 25.6827 5646.1284
702000 25.6607 5656.7466
703000 25.6138 5638.9097
704000 25.5666 5568.6909
705000 25.6880 5582.1812
706000 25.6633 5514.8960
707000 25.6967 5609.3208
708000 25.6532 5688.7578
709000 25.5980 5643.8774
710000 25.3732 5721.1987
711000 25.3707 5637.4077
712000 25.4738 5656.4219
713000 25.5471 5677.9561
714000 25.5283 5704.4492
715000 25.5846 5663.0098
716000 25.7850 5628.3726
717000 25.6899 5590.3394
718000 25.6669 5657.6724
719000 25.8466 5645.6221
720000 25.9399 5649.7656
721000 26.0556 5720.8394
722000 26.0279 5665.3062
723000 26.0639 5638.7222
724000 25.8906 5642.1865
725000 25.8063 5576.6704
726000 25.8678 5523.7383
727000 25.8799 5616.9683
728000 25.7110 5581.3550
729000 25.8123 5570.1606
730000 25.8476 5582.7690
731000 25.9193 5529.1748
732000 25.7166 5525.8979
733000 25.6649 5547.8687
734000 25.6408 5715.9092
735000 25.5117 5586.9658
736000 25.6712 5671.7305
737000 25.5530 5522.9004
738000 25.6853 5630.6323
739000 25.6022 5672.1689
740000 25.5491 5653.6514
741000 25.7006 5634.0015
742000 25.6140 5632.0254
743000 25.6807 5563.7305
744000 25.4577 5567.3823
745000 25.6584 5524.9312
746000 25.6335 5703.3477
747000 25.7562 5596.7505
748000 25.9855 5529.1797
749000 26.0902 5455.9629
750000 26.0701 5531.6182
751000 25.9750 5572.4551
752000 26.1280 5584.5557
753000 25.8269 5541.6187
754000 25.7744 5487.6772
755000 25.9838 5565.8677
756000 25.9954 5614.1411
757000 26.0411 5518.1768
758000 26.0710 5565.0215
759000 25.9741 5590.3569
760000 26.0530 5498.1147
761000 26.1249 5490.1196
762000 26.3007 5544.2593
763000 26.1406 5556.9238
764000 26.1143 5542.9404
765000 26.0545 5539.6797
766000 26.0977 5594.9614
767000 26.2318 5572.2949
768000 26.2970 5621.3096
769000 26.2433 5605.6421
770000 26.4518 5567.2002
771000 26.4746 5590.8818
772000 26.4844 5665.7646
773000 26.5923 5648.9497
774000 26.5273 5690.2422
775000 26.3899 5566.2456
776000 26.4044 5460.8887
777000 26.3706 5610.8467
778000 26.4900 5568.9517
779000 26.4892 5482.3818
780000 26.4722 5628.3716
781000 26.4969 5609.3916
782000 26.3924 5517.0762
783000 26.2677 5445.5859
784000 26.2223 5500.5366
785000 26.2912 5526.9209
786000 26.4598 5478.2134
787000 26.4050 5534.7373
788000 26.7215 5603.1514
789000 26.6929 5580.6309
790000 26.4709 5586.6191
791000 26.6640 5560.9746
792000 26.5356 5531.9297
793000 26.6259 5588.8389
794000 26.5116 5569.9351
795000 26.4244 5592.2754
796000 26.6198 5513.3687
797000 26.6660 5570.7100
798000 26.6316 5580.1665
799000 26.4591 5682.9199
800000 26.6202 5683.7124
801000 26.5526 5574.3608
802000 26.7401 5617.8677
803000 26.8558 5675.8599
804000 26.6944 5696.9185
805000 26.6419 5566.2588
806000 26.6710 5545.7158
807000 26.6471 5626.1680
808000 26.3419 5553.7397
809000 26.7599 5568.5811
810000 26.7747 5627.0830
811000 26.8120 5662.2261
812000 26.7075 5665.9414
813000 26.6971 5658.0625
814000 26.8172 5611.3496
815000 26.5365 5683.6670
816000 26.6312 5582.2402
817000 26.4173 5586.6338
818000 26.4992 5505.8149
819000 26.3566 5564.0317
820000 26.3805 5620.4805
821000 26.3311 5627.5498
822000 26.4178 5521.1372
823000 26.3708 5491.0815
824000 26.5807 5573.6152
825000 26.7126 5651.4785
826000 26.8144 5548.8296
827000 26.6239 5484.1831
828000 26.7279 5509.8481
829000 26.7455 5538.3799
830000 26.6288 5510.5479
831000 26.7177 5419.0752
832000 26.6146 5461.9019
833000 26.7429 5358.4248
834000 26.6237 5359.3389
835000 26.7164 5459.1890
836000 26.7358 5569.4980
837000 26.7470 5536.2124
838000 26.9812 5591.5889
839000 26.9180 5582.9014
840000 27.0010 5673.2480
841000 26.7236 5555.0259
842000 26.6437 5594.6226
843000 26.8690 5590.6733
844000 26.6692 5511.0986
845000 26.8235 5612.7427
846000 26.7013 5560.8125
847000 26.6640 5537.7681
848000 26.6713 5524.2944
849000 26.8229 5616.8618
850000 26.8234 5664.3613
851000 27.0069 5571.9570
852000 26.9144 5588.0244
853000 26.8108 5565.6655
854000 26.6590 5650.6387
855000 26.7970 5500.7827
856000 26.8695 5579.7007
857000 26.9256 5605.5396
858000 26.8349 5581.9688
859000 26.9425 5514.5410
860000 26.8143 5476.0410
861000 26.8475 5529.9863
862000 26.8500 5489.9121
863000 26.9133 5481.4951
864000 26.9216 5563.1494
865000 26.9507 5592.7490
866000 26.9691 5539.0381
867000 26.8952 5505.1670
868000 26.9115 5565.0347
869000 27.0042 5642.3604
870000 26.9886 5613.0762
871000 27.2139 5610.2964
872000 27.2149 5673.9131
873000 27.3729 5750.9854
874000 27.3238 5754.5537
875000 27.3779 5715.8037
876000 27.1415 5609.2329
877000 27.1199 5626.0679
878000 27.0259 5562.2217
879000 27.0687 5652.3516
880000 27.1181 5727.4106
881000 27.2226 5649.3550
882000 26.9996 5699.1533
883000 27.0637 5702.6172
884000 27.2209 5586.0112
885000 27.2990 5680.8735
886000 27.2783 5832.9966
887000 27.1682 5645.7373
888000 27.2294 5615.9399
889000 26.9690 5536.9355
890000 27.2761 5750.3931
891000 27.2371 5767.6201
892000 27.2334 5748.2656
893000 27.2549 5830.6885
894000 27.1746 5622.6182
895000 27.2189 5723.6099
896000 27.1222 5720.5610
897000 27.1538 5594.8911
898000 27.4671 5787.9614
899000 27.3701 5739.9541
900000 27.3060 5707.6567
901000 27.4937 5679.3760
902000 27.2050 5576.5063
903000 27.1618 5676.0513
904000 27.0571 5769.2251
905000 26.9481 5666.8120
906000 27.0948 5603.1240
907000 27.1136 5600.3511
908000 27.0817 5615.0410
909000 27.1018 5597.3218
910000 27.1806 5675.2603
911000 27.0190 5587.2617
912000 27.0433 5632.0674
913000 27.0860 5624.2290
914000 26.9638 5550.1987
915000 26.9153 5529.8052
916000 26.8189 5529.0479
917000 26.8241 5493.6821
918000 26.8012 5578.4365
919000 26.7149 5549.6362
920000 26.7843 5542.9424
921000 26.7719 5502.2964
922000 26.8949 5590.2603
923000 26.7301 5491.3062
924000 26.9146 5534.2207
925000 26.8250 5453.3535
926000 26.8769 5452.9424
927000 26.7298 5367.8188
928000 26.7754 5474.4331
929000 26.9793 5417.0933
930000 26.7381 5477.8325
931000 26.6004 5395.5015
932000 26.5158 5526.5771
933000 26.5420 5416.5928
934000 26.4733 5479.4624
935000 26.6197 5515.1787
936000 26.6041 5538.4795
937000 26.5945 5468.1719
938000 26.7151 5495.1841
939000 26.6337 5542.7144
940000 26.9886 5609.0483
941000 26.9129 5653.5166
942000 27.0338 5606.5088
943000 26.7660 5529.7612
944000 26.7628 5622.0571
945000 26.9391 5627.0586
946000 26.9089 5631.9077
947000 26.9992 5643.8672
948000 27.0441 5699.0815
949000 26.8104 5637.9780
950000 26.9646 5600.8325
951000 26.8411 5663.4189
952000 26.6478 5589.4062
953000 26.8007 5532.0356
954000 27.1085 5595.1772
955000 26.9823 5566.0610
956000 26.9283 5569.8901
957000 26.8799 5553.2671
958000 26.7779 5680.4756
959000 27.1000 5659.3843
960000 27.1507 5757.4658
961000 26.9398 5654.9062
962000 27.1058 5661.3242
963000 27.0665 5761.4482
964000 26.9274 5687.3940
965000 27.1891 5634.4819
966000 27.0560 5590.8110
967000 26.8982 5720.6938
968000 26.8249 5733.1396
969000 26.7811 5625.6875
970000 26.7214 5581.2593
971000 27.0143 5787.0259
972000 26.8770 5767.6138
973000 26.7978 5754.6538
974000 26.7640 5776.6152
975000 26.8763 5757.9067
976000 26.8071 5662.8413
977000 26.8956 5675.2036
978000 26.8626 5642.2485
979000 26.6454 5687.4014
980000 26.7966 5683.7100
981000 26.8058 5632.3569
982000 26.7856 5617.2280
983000 26.5332 5627.4229
984000 26.6319 5655.0791
985000 26.6576 5640.4272
986000 26.6781 5706.2490
987000 26.6327 5733.0767
988000 26.4512 5747.9082
989000 26.4672 5701.8022
990000 26.5271 5722.3896
991000 26.5513 5619.6504
992000 26.4837 5627.3618
993000 26.5074 5631.3931
994000 26.7348 5559.2656
995000 26.5514 5587.9834
996000 26.6245 5591.4229
