# frame 	 R_gyr 	 sasa
0 31.6265 6734.9902
1000 31.6820 6815.7959
2000 31.7617 6773.8252
3000 32.0368 6708.8105
4000 32.2911 6852.8721
5000 32.2103 6779.7119
6000 32.3022 6696.9844
7000 32.2541 6734.2671
8000 32.2895 6717.1377
9000 32.1191 6665.7241
10000 32.1562 6601.1108
11000 31.9879 6607.6572
12000 31.8906 6675.7998
13000 32.0463 6612.1519
14000 32.1320 6621.2798
15000 32.0028 6682.9639
16000 32.0137 6657.4321
17000 31.9724 6648.7871
18000 31.9519 6658.0410
19000 31.9512 6698.1890
20000 31.8485 6558.7217
21000 31.8659 6588.4219
22000 31.8158 6750.4409
23000 31.8014 6731.7837
24000 31.9352 6773.2988
25000 31.8500 6747.9121
26000 31.9600 6686.3521
27000 32.0576 6708.8062
28000 32.0232 6652.9502
29000 31.9970 6738.9014
30000 32.0173 6784.8877
31000 32.0209 6765.5244
32000 32.0494 6680.7720
33000 32.2716 6626.4805
34000 32.0678 6774.9619
35000 32.1613 6773.4346
36000 32.1713 6839.5410
37000 32.2383 6724.1016
38000 32.1852 6676.6714
39000 32.0391 6829.6025
40000 32.1723 6769.9976
41000 32.0064 6610.0854
42000 32.1062 6722.3398
43000 32.2556 6690.1543
44000 32.3251 6677.6792
45000 32.5438 6637.4653
46000 32.6714 6742.9497
47000 32.6446 6734.4331
48000 32.6151 6717.8862
49000 32.7449 6722.6392
50000 32.6200 6739.3052
51000 32.4445 6607.2427
52000 32.3971 6619.6787
53000 32.5545 6625.6191
54000 32.3574 6650.1387
55000 32.4644 6725.2256
56000 32.6241 6550.4878
57000 32.5785 6669.4932
58000 32.8626 6691.6753
59000 32.7310 6681.3354
60000 32.7051 6692.6758
61000 32.7702 6644.7534
62000 32.7230 6725.1289
63000 32.6744 6569.0337
64000 32.7911 6549.1577
65000 32.9460 6583.5879
66000 32.7301 6568.1328
67000 32.9837 6618.3252
68000 33.0243 6680.6592
69000 32.9114 6609.2036
70000 32.8353 6554.5151
71000 32.8648 6605.8540
72000 32.9903 6606.6372
73000 32.7804 6705.2446
74000 32.7233 6758.7046
75000 32.6171 6633.4102
76000 32.6856 6648.1792
77000 32.7348 6642.0249
78000 32.6927 6506.7349
79000 32.5808 6569.3750
80000 32.4779 6479.1313
81000 32.4517 6503.6504
82000 32.5324 6582.6558
83000 32.4579 6556.2471
84000 32.4909 6617.2900
85000 32.6042 6572.6899
86000 32.8058 6640.2051
87000 32.8366 6662.2651
88000 32.5291 6724.6504
89000 32.2965 6707.7197
90000 32.2826 6637.6377
91000 32.3722 6652.2676
92000 32.2879 6624.3877
93000 32.3763 6657.7075
94000 32.4245 6713.6777
95000 32.3374 6730.1162
96000 32.3011 6654.5391
97000 32.4697 6643.4448
98000 32.7047 6510.0020
99000 32.7180 6503.2520
100000 32.8400 6496.3101
101000 32.7784 6538.5625
102000 32.8336 6670.4312
103000 32.5261 6694.8579
104000 32.5305 6662.6768
105000 32.5119 6575.8286
106000 32.4297 6734.0889
107000 32.2133 6638.8491
108000 32.2210 6718.1206
109000 32.2094 6608.2241
110000 32.3316 6702.0845
111000 32.3705 6695.4517
112000 32.1425 6676.1948
113000 32.3198 6624.6089
114000 32.3211 6654.2275
115000 32.3401 6598.4028
116000 32.3994 6511.7471
117000 32.2221 6578.6313
118000 32.2179 6576.3408
119000 32.3805 6665.0806
120000 32.4607 6587.3765
121000 32.7082 6581.8516
122000 32.7600 6726.3975
123000 32.6166 6674.3491
124000 32.6928 6726.3252
125000 32.6575 6701.6445
126000 32.5567 6723.3535
127000 32.6404 6599.1938
128000 32.7065 6456.2163
129000 32.8618 6629.8721
130000 32.8470 6680.8809
131000 32.7244 6610.3755
132000 32.7581 6542.0796
133000 32.7939 6709.7207
134000 32.8672 6713.0132
135000 32.8439 6681.7197
136000 32.8744 6699.6924
137000 32.7854 6734.3472
138000 32.9057 6756.8525
139000 32.8276 6626.9023
140000 32.8241 6623.4297
141000 32.6919 6659.5093
142000 32.4296 6629.4028
143000 32.3905 6603.8149
144000 32.4986 6559.1680
145000 32.5778 6717.0781
146000 32.5922 6638.2007
147000 32.3710 6563.1631
148000 32.5303 6621.7075
149000 32.3690 6701.9033
150000 32.2405 6685.5972
151000 32.4719 6599.5288
152000 32.3466 6677.8491
153000 32.2664 6662.1177
154000 32.3149 6661.9199
155000 32.4197 6647.5239
156000 32.4866 6725.3057
157000 32.4862 6702.4810
158000 32.5366 6582.7153
159000 32.5743 6701.5283
160000 32.5486 6652.7905
161000 32.6330 6654.3018
162000 32.6181 6728.8115
163000 32.5712 6789.3086
164000 32.6073 6696.0049
165000 32.5326 6704.0972
166000 32.5902 6678.7983
167000 32.7096 6655.0464
168000 32.7146 6712.5811
169000 32.6708 6709.5200
170000 32.7443 6691.2241
171000 32.6678 6627.1768
172000 32.8253 6665.0264
173000 32.7722 6614.8242
174000 32.8745 6700.4082
175000 32.9122 6844.4790
176000 32.8350 6705.0903
177000 32.7765 6631.4390
178000 32.5952 6630.6245
179000 32.6696 6641.2891
