# frame 	 R_gyr 	 sasa
0 12.9502 4381.5859
1000 13.0436 4516.5137
2000 13.1307 4441.7832
3000 13.0863 4496.7817
4000 13.0249 4516.7681
5000 13.1079 4440.2778
6000 12.9857 4404.0645
7000 12.9839 4431.1035
8000 12.9701 4462.2007
9000 12.9713 4379.5664
10000 12.9616 4406.4751
11000 12.9013 4483.3599
12000 13.0390 4464.4038
13000 12.9874 4418.5854
14000 13.1364 4729.1992
15000 13.1676 4665.5415
16000 13.2189 4686.7266
17000 13.1668 4684.9912
18000 13.1066 4526.9756
19000 13.0530 4666.6963
20000 13.3355 4821.7866
21000 13.1969 4539.6606
22000 13.1569 4598.5259
23000 13.2685 4703.4409
24000 13.0332 4500.9956
25000 13.0251 4354.3022
26000 13.1911 4555.4453
27000 13.0547 4520.6841
28000 13.1501 4476.1914
29000 12.9895 4436.3765
30000 13.0830 4298.9106
31000 13.1764 4313.8921
32000 13.0499 4222.7627
33000 12.9627 4285.6685
34000 13.1804 4434.3755
35000 13.0840 4354.3721
36000 13.1381 4396.4038
37000 13.0674 4482.5586
38000 13.0594 4393.1299
39000 13.1456 4441.8340
40000 13.0809 4416.7451
41000 13.0292 4317.9956
42000 12.9052 4242.1465
43000 13.0575 4402.4702
44000 13.0336 4209.5156
45000 12.9730 4309.0933
46000 13.0095 4312.8887
47000 12.9802 4210.6577
48000 12.9580 4216.2065
49000 13.0111 4163.1738
50000 12.9234 4173.1240
51000 12.9379 4273.3613
52000 13.0197 4334.8330
53000 13.0480 4278.9678
54000 13.1149 4360.8052
55000 13.0532 4297.3745
56000 13.0018 4259.2886
57000 13.1039 4411.2710
58000 13.1256 4421.9058
59000 13.0007 4347.8691
60000 13.0883 4453.5439
61000 13.0231 4394.0732
62000 13.1960 4535.5146
63000 13.0557 4464.6045
64000 13.1411 4596.5459
65000 13.1680 4643.7559
66000 13.2010 4582.2041
67000 13.1881 4640.8496
68000 13.1628 4539.2275
69000 13.1114 4429.5601
70000 13.2674 4447.6670
71000 13.2413 4381.6050
72000 13.1555 4426.8975
73000 13.2458 4573.1826
74000 13.2023 4683.4229
75000 13.3201 4567.5444
76000 13.1755 4547.7871
77000 13.1585 4583.6641
78000 13.1288 4396.2163
79000 13.1949 4506.5010
80000 13.0121 4411.4126
81000 13.1016 4421.2017
82000 13.1133 4488.4204
83000 13.1043 4554.8594
84000 13.1744 4462.5679
85000 13.1421 4560.1875
86000 13.0858 4534.8867
87000 13.1095 4448.3569
88000 13.1224 4464.2217
89000 13.1155 4438.3794
90000 13.0546 4346.9360
91000 13.2658 4664.3550
92000 13.3213 4492.7773
93000 13.1657 4461.4785
94000 13.1249 4530.4282
95000 13.1296 4534.4595
96000 13.1781 4567.6499
97000 13.1253 4532.6802
98000 13.0830 4542.7891
99000 13.0109 4490.5352
100000 13.1011 4526.2046
101000 13.2139 4657.2231
102000 13.1928 4579.4937
103000 13.0813 4614.4395
104000 13.1536 4672.6914
105000 13.1352 4688.9912
106000 13.1819 4795.2573
107000 13.2163 4760.4971
108000 13.2770 4769.7461
109000 13.2199 4809.1523
110000 13.3223 4865.2197
111000 13.2298 4842.2769
112000 13.2561 4667.1294
113000 13.3153 4763.3467
114000 13.3540 4837.8564
115000 13.1866 4876.1260
116000 13.2356 4865.1968
117000 13.2484 4971.1646
118000 13.2770 4913.7036
119000 13.1906 4835.5640
120000 13.2065 5013.3101
121000 13.1524 4951.1196
122000 13.0543 4934.0322
123000 13.2407 4971.5347
124000 13.3230 4906.4614
125000 13.2676 4852.8428
126000 13.2369 4858.1406
127000 13.0993 4781.2173
128000 13.1026 4737.1206
129000 12.9848 4732.9116
130000 13.0669 4852.0718
131000 12.9146 4716.4136
132000 12.9401 4779.5967
133000 13.1218 4746.0645
134000 13.0308 4668.4058
135000 13.0365 4689.8228
136000 13.0882 4618.1934
137000 13.0448 4589.6655
138000 13.0207 4634.3779
139000 13.0360 4680.8154
140000 13.1799 4691.6582
141000 13.1734 4722.8779
142000 13.0359 4468.7935
143000 13.1294 4710.0894
144000 13.2665 4719.3457
145000 13.2670 4645.7427
146000 13.2242 4698.4663
147000 13.3203 4750.7896
148000 13.2614 4612.0547
149000 13.2264 4647.4131
150000 13.1268 4528.6777
151000 13.2296 4642.5781
152000 13.2212 4677.2573
153000 13.1696 4679.9141
154000 13.2262 4575.8652
155000 13.1309 4625.4800
156000 13.0962 4753.6646
157000 13.2811 4798.6685
158000 13.2556 4793.8037
159000 13.1708 4762.5000
160000 13.1947 4563.3027
161000 13.3453 4730.4502
162000 13.3662 4647.6323
163000 13.3141 4633.8745
164000 13.3987 4648.5767
165000 13.3277 4553.6826
166000 13.4022 4619.8169
167000 13.3341 4681.2866
168000 13.4178 4637.7729
169000 13.4103 4598.7334
170000 13.3945 4584.4976
171000 13.4211 4787.2363
172000 13.3100 4693.4839
173000 13.3544 4619.7998
174000 13.3883 4562.1499
175000 13.3172 4615.3403
176000 13.3050 4469.8110
177000 13.4301 4581.0078
178000 13.3123 4659.2280
179000 13.3032 4722.8169
180000 13.3769 4732.8940
181000 13.4846 4815.1836
182000 13.5114 4818.5381
183000 13.3516 4681.6553
184000 13.3630 4641.4248
185000 13.2531 4547.3945
186000 13.3512 4553.2510
187000 13.2385 4490.5215
188000 13.2056 4499.0146
189000 13.1738 4441.3682
190000 13.1520 4480.4902
191000 13.2283 4490.3120
192000 13.1180 4500.7065
193000 13.1201 4412.3604
194000 13.0785 4461.8301
195000 13.2045 4510.3569
196000 13.1137 4376.2227
197000 13.2787 4410.1108
198000 13.2539 4481.4204
199000 13.2170 4454.1982
200000 13.1976 4444.3110
201000 13.2698 4396.9321
202000 13.3048 4383.2842
203000 13.2600 4530.7588
204000 13.1486 4419.4839
205000 13.1334 4371.9531
206000 13.1560 4419.2285
207000 13.2127 4408.4629
208000 13.2539 4463.5967
209000 13.3082 4461.7007
210000 13.2255 4408.8198
211000 13.1886 4435.7695
212000 13.2362 4329.0107
213000 13.2670 4352.7349
214000 13.1472 4307.2837
215000 13.2278 4263.3130
216000 13.1653 4314.4595
217000 13.2318 4466.5029
218000 13.1597 4379.1606
219000 13.2636 4302.6982
220000 13.1710 4352.4683
221000 13.2417 4355.0898
222000 13.2410 4368.2021
223000 13.2276 4414.7603
224000 13.1743 4418.9580
225000 13.2412 4409.5474
226000 13.2572 4476.4331
227000 13.3009 4405.2847
228000 13.3155 4429.0151
229000 13.2418 4345.1113
230000 13.4016 4561.9077
231000 13.3822 4516.1567
232000 13.4141 4615.1938
233000 13.4543 4608.3198
234000 13.3090 4628.7700
235000 13.2572 4555.5781
236000 13.3720 4526.9927
237000 13.4445 4762.9346
238000 13.4255 4629.3096
239000 13.4626 4639.2598
240000 13.4489 4593.4824
241000 13.3417 4688.2744
242000 13.3609 4732.6064
243000 13.3412 4607.4658
244000 13.1787 4595.7349
245000 13.3924 4680.9019
246000 13.4140 4744.3745
247000 13.3617 4707.3262
248000 13.3986 4751.8799
249000 13.3168 4906.8916
250000 13.3104 4883.0752
251000 13.4517 4793.1284
252000 13.3302 4732.9575
253000 13.3437 4750.9756
254000 13.2833 4489.5459
255000 13.3023 4577.3804
256000 13.4054 4631.0913
257000 13.3996 4529.6147
258000 13.2322 4504.1997
259000 13.1966 4376.6821
260000 13.2761 4503.1357
261000 13.2235 4504.3296
262000 13.2212 4568.1182
263000 13.1571 4489.0703
264000 13.2524 4509.9004
265000 13.2794 4613.5195
266000 13.2190 4593.7178
267000 13.2741 4518.1270
268000 13.2348 4493.9312
269000 13.3912 4587.7021
270000 13.2867 4455.6689
271000 13.3171 4424.8799
272000 13.2689 4395.9546
273000 13.2360 4436.1528
274000 13.2178 4473.4497
275000 13.2770 4486.4170
276000 13.2374 4659.2676
277000 13.2667 4667.8984
278000 13.2345 4615.4565
279000 13.3575 4547.2344
280000 13.3236 4526.5796
281000 13.3693 4508.4092
282000 13.3450 4519.5986
283000 13.3297 4576.3237
284000 13.3129 4427.4639
285000 13.3983 4435.5537
286000 13.3925 4547.1621
287000 13.3602 4504.0884
288000 13.3963 4488.3867
289000 13.3806 4447.9424
290000 13.3483 4519.1050
291000 13.5144 4545.8857
292000 13.3762 4578.1357
293000 13.3691 4555.4995
294000 13.3256 4681.9824
295000 13.3265 4543.5352
296000 13.2790 4637.1875
297000 13.2801 4534.0747
298000 13.4853 4727.6279
299000 13.2859 4489.3037
300000 13.2927 4397.0107
301000 13.3378 4717.1631
302000 13.3012 4611.0195
303000 13.3259 4543.9785
304000 13.3565 4499.9897
305000 13.4519 4617.5630
306000 13.4433 4429.5962
307000 13.2779 4502.8345
308000 13.3612 4460.7871
309000 13.3520 4535.8462
310000 13.2472 4574.1724
311000 13.2685 4501.6094
312000 13.4430 4660.3638
313000 13.3246 4530.2080
314000 13.2562 4566.6733
315000 13.3047 4645.6392
316000 13.2958 4511.1289
317000 13.2798 4474.5020
318000 13.3897 4728.7056
319000 13.3666 4638.4980
320000 13.3663 4650.0811
321000 13.3080 4780.9248
322000 13.2712 4645.3125
323000 13.3557 4641.7559
324000 13.3266 4762.9878
325000 13.5244 4788.1328
326000 13.4725 4728.9087
327000 13.4749 4855.0513
328000 13.3654 4782.0591
329000 13.4400 4788.2822
330000 13.3818 4714.7358
331000 13.4533 4727.9805
332000 13.4726 4646.6069
333000 13.4715 4555.4028
334000 13.4114 4631.5137
335000 13.5301 4473.8599
336000 13.4435 4563.4297
337000 13.4745 4590.1216
338000 13.4891 4551.8501
339000 13.4597 4472.1357
340000 13.4481 4565.0171
341000 13.4093 4441.0986
342000 13.3953 4599.3701
343000 13.4245 4532.2070
344000 13.5273 4674.3848
345000 13.4433 4599.8076
346000 13.5613 4665.7563
347000 13.4143 4500.4214
348000 13.3946 4549.7095
349000 13.4777 4554.7109
350000 13.3988 4539.5669
351000 13.3853 4471.9282
352000 13.4176 4557.0391
353000 13.4028 4609.4512
354000 13.3054 4638.8574
355000 13.3995 4561.0239
356000 13.2660 4543.4819
357000 13.3730 4560.2100
358000 13.3497 4655.5913
359000 13.3351 4549.6699
360000 13.4175 4539.7695
361000 13.3784 4603.7783
362000 13.3497 4513.1147
363000 13.3165 4464.1558
364000 13.3005 4397.2192
365000 13.4228 4649.3477
366000 13.2810 4408.4453
367000 13.2092 4458.9824
368000 13.3021 4487.4443
369000 13.2706 4508.3433
370000 13.2658 4551.7676
371000 13.2853 4530.3965
372000 13.2496 4446.1333
373000 13.3129 4431.4282
374000 13.2715 4428.2148
375000 13.3384 4498.3384
376000 13.2914 4416.6045
377000 13.2995 4389.0474
378000 13.1588 4442.7583
379000 13.2620 4463.0601
380000 13.3746 4565.0020
381000 13.4579 4572.3892
382000 13.4472 4533.0762
383000 13.5117 4589.5112
384000 13.4878 4613.1821
385000 13.5537 4793.4644
386000 13.5947 4666.8486
387000 13.6008 4616.5732
388000 13.5605 4534.6064
389000 13.5860 4639.5723
390000 13.5841 4702.0962
391000 13.5966 4557.0376
392000 13.5868 4515.7344
393000 13.6054 4492.5376
394000 13.6819 4445.8252
395000 13.5733 4391.2676
396000 13.7271 4341.3091
397000 13.6977 4295.6592
398000 13.6902 4466.1997
399000 13.6967 4407.7280
400000 13.6949 4496.0752
401000 13.8250 4413.2881
402000 13.7588 4421.0078
403000 13.8725 4466.1064
404000 13.8297 4555.9346
405000 13.8084 4538.1113
406000 13.8191 4434.8687
407000 13.8915 4516.3281
408000 13.8272 4314.4312
409000 13.7363 4346.2246
410000 13.8394 4348.2363
411000 13.8177 4233.4824
