# frame 	 R_gyr 	 sasa
0 37.8136 6630.9448
1000 37.7983 6707.8706
2000 37.8310 6752.0830
3000 38.0952 6802.2461
4000 38.0875 6763.5732
5000 38.1832 6829.7749
6000 38.0973 6858.7837
7000 38.1951 6800.8574
8000 38.2444 6849.0298
9000 38.2759 6832.3696
10000 38.2681 6852.5845
11000 38.3188 6845.4888
12000 38.2527 6754.6523
13000 38.3494 6751.9009
14000 38.3242 6790.1348
15000 38.2231 6701.5391
16000 38.2015 6752.8442
17000 38.1932 6705.7319
18000 38.3413 6720.3926
19000 38.3434 6738.5767
20000 38.3701 6737.4111
21000 38.4257 6703.5366
22000 38.4016 6741.9585
23000 38.3761 6683.8345
24000 38.6023 6712.2002
25000 38.5615 6780.9736
26000 38.5382 6719.1211
27000 38.6312 6795.1895
28000 38.7411 6831.6792
29000 38.7904 6750.2524
30000 38.8167 6706.3618
31000 38.9618 6816.1973
32000 38.8349 6736.3994
33000 38.6518 6752.2344
34000 38.6456 6770.6187
35000 38.5644 6639.5586
36000 38.6668 6682.3916
37000 38.6291 6676.7051
38000 38.4972 6547.9028
39000 38.5334 6745.5483
40000 38.4871 6717.7563
41000 38.5113 6805.1411
42000 38.4252 6779.7036
43000 38.4384 6680.3452
44000 38.5670 6645.1357
45000 38.4955 6698.4736
46000 38.6133 6625.8667
47000 38.6676 6531.2734
48000 38.5787 6644.1074
49000 38.5538 6696.1602
50000 38.3903 6632.5479
51000 38.3153 6711.6875
52000 38.2992 6622.9463
53000 38.1963 6570.8652
54000 38.1778 6613.6812
55000 38.1626 6650.1753
56000 38.0976 6675.3584
57000 38.0176 6683.7261
58000 37.9967 6729.4072
59000 38.0453 6733.0137
60000 37.9871 6796.2954
61000 37.9945 6815.8491
62000 37.9198 6843.6304
63000 37.9875 6746.1904
64000 37.9544 6709.3926
65000 38.0918 6680.1118
66000 38.2676 6652.9951
67000 38.2889 6702.6655
68000 38.2455 6660.2412
69000 38.3350 6720.7793
70000 38.3051 6730.0581
71000 38.1825 6743.7056
72000 38.0998 6717.0044
73000 38.2175 6811.9141
74000 38.1372 6711.2212
75000 38.2487 6682.3696
76000 38.2021 6769.0264
77000 38.3380 6739.8877
78000 38.4055 6857.1274
79000 38.5159 6875.1392
80000 38.5642 6759.5576
81000 38.5684 6769.0386
82000 38.3478 6843.1431
83000 38.2522 6697.9019
84000 38.3717 6766.6997
85000 38.4363 6785.6929
86000 38.3404 6918.0234
87000 38.2808 6720.7998
88000 38.2857 6679.1978
89000 38.3835 6763.1113
90000 38.3200 6719.3462
91000 38.2670 6778.6074
92000 38.1945 6763.4214
93000 38.3749 6835.4116
94000 38.3523 6831.8091
95000 38.3598 6890.3081
96000 38.4871 6821.8296
97000 38.4853 6828.6812
98000 38.5282 6836.6978
99000 38.6000 6846.3306
100000 38.5235 6870.4258
101000 38.5142 6807.6934
102000 38.5858 6800.5850
103000 38.5922 6741.0664
104000 38.6179 6774.9849
105000 38.6544 6753.7754
106000 38.6180 6691.5854
107000 38.6949 6724.4858
108000 38.6950 6687.5718
109000 38.7199 6778.1636
110000 38.7502 6767.0103
111000 38.6513 6790.9580
112000 38.5611 6855.8843
113000 38.6601 6737.9766
114000 38.7088 6831.2554
115000 38.6561 6646.7090
116000 38.7786 6641.6191
117000 38.6886 6612.8608
118000 38.6953 6724.4414
119000 38.7563 6700.9067
120000 38.8125 6752.5898
121000 38.9263 6796.5996
122000 39.0014 6844.2817
123000 39.0682 6761.8682
124000 39.0772 6742.4863
125000 39.2023 6779.0269
126000 38.9770 6726.0928
127000 38.8176 6771.2583
128000 38.8837 6812.3247
129000 38.8409 6741.8433
130000 38.9134 6764.0288
131000 38.8940 6796.9570
132000 38.6948 6802.7876
133000 38.8849 6787.5991
134000 38.8358 6761.8799
135000 38.9330 6679.8472
136000 38.9208 6671.1914
137000 38.8797 6744.4668
138000 38.9264 6814.0601
139000 38.9096 6801.6416
140000 38.8272 6708.9541
141000 38.9148 6746.9263
142000 38.7555 6708.4023
143000 38.9086 6689.0708
144000 38.7436 6617.5034
145000 38.9263 6641.0659
146000 38.8579 6629.4287
147000 39.0262 6674.0625
148000 39.0393 6739.2739
149000 39.1313 6710.2231
150000 39.1947 6717.8291
151000 39.1968 6761.9380
152000 39.1652 6700.9688
153000 39.2185 6672.5981
154000 39.3356 6751.0156
155000 39.2374 6714.5493
156000 39.1612 6747.0552
157000 39.1819 6628.4937
158000 39.2249 6694.5044
159000 39.0911 6620.8994
160000 39.1240 6738.3232
161000 39.1027 6618.3320
162000 39.2440 6618.4995
163000 39.2863 6677.1328
164000 39.3406 6685.8691
165000 39.4681 6642.9849
166000 39.5323 6587.3257
167000 39.3838 6677.8223
168000 39.1044 6577.1768
169000 39.2157 6597.9360
170000 39.2346 6655.0894
171000 39.2429 6656.7388
172000 39.3042 6566.4795
173000 39.2356 6547.2637
174000 39.3386 6631.7334
175000 39.2115 6633.8467
176000 39.2516 6555.5513
177000 39.2826 6625.4253
178000 39.2085 6507.3970
