# frame 	 R_gyr 	 sasa
0 16.0896 4822.7183
1000 16.2510 4802.2500
2000 16.1685 4873.4849
3000 16.3396 4919.1836
4000 16.2529 4722.4712
5000 16.4612 4869.9502
6000 16.5155 4872.6626
7000 16.6090 4953.7080
8000 16.5149 5059.9863
9000 16.5124 4835.3530
10000 16.6425 4888.8872
11000 16.6152 4929.7119
12000 16.7658 4879.6045
13000 16.6776 4817.1421
14000 16.6663 4724.3643
15000 16.4214 4743.4248
16000 16.4291 4850.1079
17000 16.5525 4860.4404
18000 16.5601 4854.3818
19000 16.6074 4736.1499
20000 16.7265 4860.3799
21000 16.7427 4810.9492
22000 16.8568 4890.2266
23000 16.8237 4912.0474
24000 16.7235 4827.8926
25000 16.8330 5083.7349
26000 16.8448 4873.2354
27000 16.7996 4891.0850
28000 16.8818 4962.8564
29000 16.7879 4881.3159
30000 16.7574 4799.2314
31000 16.7546 4765.9404
32000 16.7650 4906.1426
33000 16.7116 4757.1572
34000 16.6353 4796.8359
35000 16.5496 4824.4771
36000 16.4874 4868.5254
37000 16.5787 4903.0972
38000 16.3684 4779.0664
39000 16.4534 4955.3135
40000 16.5697 4895.7710
41000 16.4313 4964.6987
42000 16.3737 4792.3145
43000 16.3418 4835.5664
44000 16.4229 4920.0938
45000 16.6802 4930.0103
46000 16.7936 4856.8848
47000 16.6261 4911.6787
48000 16.6916 4867.9360
49000 16.7817 4888.9580
50000 16.8007 4996.1855
51000 16.8703 5025.7861
52000 16.8106 4916.0654
53000 16.7173 4961.5938
54000 16.7214 4953.1484
55000 16.8032 4903.2349
56000 16.7616 4834.8657
57000 16.7865 4893.3848
58000 16.6999 4926.1094
59000 16.7140 5011.3916
60000 16.9493 5012.5698
61000 16.9038 4895.6514
62000 16.9762 5035.1602
63000 16.9666 4900.0356
64000 16.8116 4805.4097
65000 16.7312 4850.8462
66000 16.9775 4911.3516
67000 16.8042 4969.2988
68000 16.9308 4876.7017
69000 17.0260 4886.8403
70000 17.0044 4968.6357
71000 17.1664 4951.9370
72000 17.0439 4842.6152
73000 17.1057 4829.0737
74000 17.0934 4900.4209
75000 17.1571 4814.7051
76000 17.1367 4830.7915
77000 17.1099 4896.4033
78000 17.0015 4881.2139
79000 17.1067 4930.0420
80000 17.0327 4984.3828
81000 17.0482 4960.1284
82000 16.9139 4854.2202
83000 16.9886 4903.8730
84000 17.0642 4994.2666
85000 17.0761 4954.1187
86000 17.0275 4980.8154
87000 17.0873 4998.3145
88000 17.1616 4943.3564
89000 17.1342 4907.6533
90000 17.0611 4874.9331
91000 17.2234 4904.4004
92000 17.2086 4870.4844
93000 17.1857 4796.0889
94000 17.2050 4856.2744
95000 17.2845 4897.6436
96000 17.2730 4857.7642
97000 17.1700 4783.5039
98000 17.3212 4777.3066
99000 17.3602 4961.1177
100000 17.0990 4822.6621
101000 17.1215 4859.8633
102000 17.0860 4852.9785
103000 17.1269 4701.5278
104000 17.1372 4789.2622
105000 17.3181 4773.2573
106000 17.3836 4782.8394
107000 17.3295 4786.1235
108000 17.4521 4888.9609
109000 17.2865 4747.6602
110000 17.2283 4834.3086
111000 17.3589 4804.5425
112000 17.4137 4862.5132
113000 17.5101 4878.6157
114000 17.3234 4920.7427
115000 17.3908 4796.2061
116000 17.3842 4810.7876
117000 17.5218 4767.5381
118000 17.4274 4862.3809
119000 17.4341 4760.3433
120000 17.5304 4854.2563
121000 17.4068 4860.0684
122000 17.4589 4869.2422
123000 17.3192 4859.8711
124000 17.1773 4777.5200
125000 17.1886 4943.2700
126000 17.1734 4860.4663
127000 17.0480 4927.7417
128000 16.9678 4839.4189
129000 17.1932 4784.4604
130000 17.2969 4868.6880
131000 17.3803 4744.2827
132000 17.3485 4838.5210
133000 17.3178 4896.0308
134000 17.4371 5018.7642
135000 17.4470 4954.8047
136000 17.3998 4830.8320
137000 17.2945 4841.8833
138000 17.3264 4862.3203
139000 17.2386 4797.7192
140000 17.2529 4733.3105
141000 17.3378 4768.5244
142000 17.1865 4741.6626
143000 17.2170 4811.1670
144000 17.2068 4929.7544
145000 17.2463 4932.5532
146000 17.4355 4916.7383
147000 17.3104 4831.3857
148000 17.4823 4847.8833
149000 17.4207 4996.3950
150000 17.3416 4900.3813
151000 17.2003 4859.9087
152000 17.2181 4828.8613
153000 17.4061 4887.4189
154000 17.3900 4923.0127
155000 17.5187 4887.6118
156000 17.5204 5009.6641
157000 17.5970 4963.9292
158000 17.5590 4948.0610
159000 17.6997 5056.8257
160000 17.6729 4981.1265
161000 17.7495 5156.0649
162000 17.6872 5124.6470
163000 17.6199 5044.2886
164000 17.7097 5035.0195
165000 17.5849 4974.4805
166000 17.7731 5050.7612
167000 17.6860 5046.3525
168000 17.6147 4902.3276
169000 17.7377 5003.0034
170000 17.6062 4945.5557
171000 17.7255 5060.1660
172000 17.4511 4996.0015
173000 17.4836 4950.3979
174000 17.4692 4831.2446
175000 17.4910 4831.8940
176000 17.4166 4931.7422
177000 17.3980 4873.4219
178000 17.3848 4899.1172
179000 17.4560 4924.2217
180000 17.2591 4814.1816
181000 17.3335 4781.5835
182000 17.3496 4773.0952
183000 17.3279 4891.7910
184000 17.4923 4972.5645
185000 17.3284 4798.8018
186000 17.4035 4892.3462
187000 17.3159 4875.3081
188000 17.3111 4860.3843
189000 17.5353 5006.3140
190000 17.5594 4869.4990
191000 17.6903 4946.1519
192000 17.4982 4832.0464
193000 17.3787 5036.3042
194000 17.4276 4945.0918
195000 17.5952 5136.0527
196000 17.3278 4964.4214
