# frame 	 R_gyr 	 sasa
0 30.7424 6270.3042
1000 30.6209 6251.1353
2000 30.6601 6352.0728
3000 30.8506 6285.4673
4000 31.1097 6297.1108
5000 31.2172 6366.8838
6000 31.2982 6351.8462
7000 30.9415 6377.3403
8000 31.1156 6370.2646
9000 31.2036 6309.2021
10000 31.2384 6361.8428
11000 31.1597 6257.0308
12000 31.0145 6231.1113
13000 31.1279 6348.7378
14000 30.8249 6314.9536
15000 31.0535 6333.1616
16000 31.2701 6328.5557
17000 31.2306 6274.8618
18000 31.5041 6306.8091
19000 31.3253 6322.3633
20000 31.4486 6312.6631
21000 31.2511 6324.1855
22000 31.3594 6143.1890
23000 31.3475 6182.5259
24000 31.2457 6166.2930
25000 31.2468 6223.2935
26000 31.3880 6317.9766
27000 31.2799 6196.5649
28000 31.4136 6206.7056
29000 31.4384 6112.4248
30000 31.2259 6214.3838
31000 31.0609 6181.9395
32000 31.0555 6226.9937
33000 31.3256 6242.0830
34000 31.2403 6253.3906
35000 31.2731 6274.3423
36000 31.1562 6355.5762
37000 31.2241 6331.0537
38000 31.2349 6417.5181
39000 31.2374 6251.3457
40000 31.3416 6191.2070
41000 31.3289 6208.2710
42000 31.2562 6273.3687
43000 31.3534 6273.8335
44000 31.2068 6267.5552
45000 31.2949 6360.0142
46000 31.4687 6305.4258
47000 31.4740 6296.3291
48000 31.3578 6323.2368
49000 31.4534 6225.3931
50000 31.2228 6267.5571
51000 31.3492 6317.4702
52000 31.3183 6215.9111
53000 31.3713 6203.7617
54000 31.2700 6323.5288
55000 31.2587 6306.8672
56000 31.2895 6328.0640
57000 31.3786 6359.8477
58000 31.3361 6290.1318
59000 31.3980 6351.1152
60000 31.4596 6228.5239
61000 31.1989 6277.5776
62000 31.1519 6278.1646
63000 31.1743 6369.7715
64000 31.4004 6272.1719
65000 31.3706 6288.9541
66000 31.3766 6216.5044
67000 31.6104 6436.2832
68000 31.6470 6304.3403
69000 31.6311 6258.3535
70000 31.7094 6179.2427
71000 31.6845 6379.6484
